Fecha,P3 TDV Control (µm),P14 TDV Control (µm),P7 TDV 60RDI (µm),P9 TDV 60RDI (µm),P10 TDV 30RDI (µm),P11 TDV 30RDI (µm)
2011-09-05 13:15:57,229.9,863.2,-314.7,231.8,-344.9,-286.6
2011-09-05 13:30:57,194.1,821.8,-348.6,203.5,-361.9,-294
2011-09-05 13:45:57,169.6,785.9,-380.7,182.8,-373.2,-295.8
2011-09-05 14:00:57,137.5,763.3,-408.9,156.4,-384.5,-297.7
2011-09-05 14:15:57,116.8,746.4,-442.9,130,-388.3,-303.2
2011-09-05 14:30:57,88.5,720,-465.5,103.6,-390.2,-303.2
2011-09-05 14:45:57,56.5,691.7,-490,77.3,-390.2,-301.4
2011-09-05 15:00:57,35.8,669.1,-516.4,54.6,-378.9,-295.8
2011-09-05 15:15:57,18.8,646.5,-531.4,37.7,-369.4,-286.6
2011-09-05 15:30:57,5.6,655.9,-542.7,30.1,-360,-271.8
2011-09-05 15:45:57,-15.1,606.9,-559.7,22.6,-361.9,-255.1
2011-09-05 16:00:57,-26.4,589.9,-572.9,16.9,-367.6,-257
2011-09-05 16:15:57,-43.4,578.6,-576.7,13.2,-373.2,-257
2011-09-05 16:30:57,-47.2,569.2,-569.1,7.5,-378.9,-260.7
2011-09-05 16:45:57,-52.8,565.4,-567.3,5.6,-380.7,-257
2011-09-05 17:00:58,-56.6,563.5,-563.5,13.2,-375.1,-253.3
2011-09-05 17:15:58,-50.9,586.2,-557.8,24.5,-367.6,-245.9
2011-09-05 17:30:58,-41.5,588,-544.6,39.6,-358.1,-240.3
2011-09-05 17:45:58,-26.4,614.4,-520.1,60.3,-346.8,-234.8
2011-09-05 18:00:58,1.8,655.9,-488.1,94.2,-329.9,-225.6
2011-09-05 18:15:58,32,689.8,-452.3,130,-309.1,-216.3
2011-09-05 18:30:58,52.7,720,-410.8,173.4,-286.5,-197.8
2011-09-05 18:45:58,88.5,759.6,-369.4,220.5,-260.1,-181.2
2011-09-05 19:00:58,139.4,814.2,-324.1,273.3,-237.5,-160.8
2011-09-05 19:15:58,188.4,867,-278.9,320.4,-214.9,-144.2
2011-09-05 19:30:58,224.2,910.3,-239.3,367.5,-194.2,-125.7
2011-09-05 19:45:58,267.6,951.8,-194.1,410.9,-173.4,-103.5
2011-09-05 20:00:58,310.9,978.2,-158.3,444.8,-158.3,-88.7
2011-09-05 20:15:58,344.9,1032.8,-128.1,476.8,-145.2,-72.1
2011-09-05 20:30:58,376.9,1057.3,-99.8,499.4,-133.8,-61
2011-09-05 20:45:58,407,1085.6,-73.4,523.9,-126.3,-48.1
2011-09-05 21:00:58,439.1,1098.8,-50.8,542.8,-113.1,-37
2011-09-05 21:15:58,463.6,1121.4,-33.9,556,-111.2,-29.6
2011-09-05 21:30:58,474.9,1151.6,-16.9,572.9,-103.7,-22.2
2011-09-05 21:45:58,497.5,1155.3,1.9,586.1,-98,-12.9
2011-09-05 22:00:58,522,1185.5,15.1,599.3,-88.6,-5.5
2011-09-05 22:15:58,531.4,1191.2,30.2,610.6,-83,1.9
2011-09-05 22:30:58,552.2,1204.4,41.5,620.1,-77.3,9.2
2011-09-05 22:45:58,563.5,1210,54.7,627.6,-69.8,16.6
2011-09-05 23:00:58,578.6,1238.3,66,637,-66,22.2
2011-09-05 23:15:58,599.3,1260.9,75.4,644.6,-62.2,25.9
2011-09-05 23:30:58,601.2,1249.6,83,652.1,-52.8,33.3
2011-09-05 23:45:58,614.4,1264.7,92.4,661.5,-47.2,40.7
2011-09-06 00:00:58,629.4,1276,101.8,667.2,-41.5,49.9
2011-09-06 00:15:58,642.6,1287.3,107.5,674.7,-37.7,59.2
2011-09-06 00:30:58,646.4,1285.4,118.8,684.1,-30.2,64.7
2011-09-06 00:45:58,661.5,1308,126.3,687.9,-24.5,70.3
2011-09-06 01:00:58,667.1,1300.5,130.1,693.6,-18.9,74
2011-09-06 01:15:58,674.7,1321.2,135.8,701.1,-13.2,83.2
2011-09-06 01:30:58,687.9,1325,143.3,708.6,-9.5,88.7
2011-09-06 01:45:58,687.9,1340.1,145.2,710.5,-3.8,90.6
2011-09-06 02:00:58,695.4,1330.6,150.8,712.4,1.9,96.1
2011-09-06 02:15:58,704.8,1340.1,152.7,718.1,5.6,99.8
2011-09-06 02:30:58,701.1,1332.5,160.3,721.8,11.3,101.7
2011-09-06 02:45:58,714.3,1341.9,164,725.6,15,107.2
2011-09-06 03:00:58,721.8,1347.6,165.9,729.4,18.8,112.8
2011-09-06 03:15:58,725.6,1364.6,167.8,735,22.6,114.6
2011-09-06 03:30:58,723.7,1368.3,173.5,736.9,24.5,118.3
2011-09-06 03:45:58,725.6,1370.2,175.3,744.5,28.2,122
2011-09-06 04:00:58,742.5,1389.1,181,744.5,32,129.4
2011-09-06 04:15:58,742.5,1387.2,182.9,748.2,35.8,131.3
2011-09-06 04:30:58,753.8,1396.6,186.6,752,37.7,133.1
2011-09-06 04:45:58,740.6,1385.3,190.4,752,39.5,133.1
2011-09-06 05:00:58,748.2,1390.9,190.4,753.9,41.4,135
2011-09-06 05:15:58,755.7,1400.4,190.4,753.9,43.3,136.8
2011-09-06 05:30:58,763.3,1404.1,194.2,759.5,47.1,136.8
2011-09-06 05:45:58,759.5,1409.8,196.1,761.4,49,142.4
2011-09-06 06:00:58,768.9,1398.5,199.8,765.2,50.9,146.1
2011-09-06 06:15:58,770.8,1404.1,199.8,767.1,56.5,146.1
2011-09-06 06:30:58,765.1,1402.2,203.6,765.2,56.5,146.1
2011-09-06 06:45:58,770.8,1404.1,201.7,761.4,56.5,146.1
2011-09-06 07:00:58,765.1,1385.3,201.7,755.8,54.6,144.2
2011-09-06 07:15:58,765.1,1396.6,201.7,750.1,47.1,138.7
2011-09-06 07:30:58,753.8,1370.2,199.8,736.9,39.5,131.3
2011-09-06 07:45:58,757.6,1381.5,196.1,723.7,32,118.3
2011-09-06 08:00:58,752,1368.3,188.5,708.6,22.6,105.4
2011-09-06 08:15:58,731.2,1345.7,173.5,693.6,3.7,92.4
2011-09-06 08:30:58,710.5,1340.1,162.1,678.5,-9.5,75.8
2011-09-06 08:45:58,703,1308,148.9,661.5,-26.4,59.2
2011-09-06 09:00:58,678.5,1292.9,133.9,652.1,-41.5,44.4
2011-09-06 09:15:58,665.3,1277.9,116.9,638.9,-58.5,29.6
2011-09-06 09:30:58,635.1,1247.7,98.1,623.8,-69.8,9.2
2011-09-06 09:45:58,625.7,1245.8,75.4,603.1,-81.1,-1.8
2011-09-06 10:00:58,591.8,1210,56.6,584.3,-94.3,-16.6
2011-09-06 10:15:58,576.7,1193,28.3,563.5,-109.3,-35.1
2011-09-06 10:30:58,539,1164.8,-3.7,539,-118.8,-48.1
2011-09-06 10:45:58,516.4,1147.8,-28.2,516.4,-133.8,-62.9
2011-09-06 11:00:58,491.9,1130.8,-54.6,491.9,-145.2,-86.9
2011-09-06 11:15:58,459.8,1112,-82.9,463.6,-156.5,-103.5
2011-09-06 11:30:58,425.9,1070.5,-107.4,435.4,-167.8,-122
2011-09-06 11:45:58,395.7,1040.4,-133.8,403.3,-181,-136.8
2011-09-06 12:00:58,363.7,1008.3,-163.9,373.2,-199.8,-153.5
2011-09-06 12:15:58,333.5,985.7,-190.3,346.8,-214.9,-170.1
2011-09-06 12:30:58,299.6,951.8,-216.7,318.5,-235.6,-190.4
2011-09-06 12:45:58,271.3,931.1,-245,290.2,-252.6,-214.5
2011-09-06 13:00:58,235.5,887.7,-278.9,265.7,-273.3,-231.1
2011-09-06 13:15:58,205.4,867,-309,237.5,-294.1,-245.9
2011-09-06 13:30:58,173.3,831.2,-346.7,209.2,-312.9,-258.8
2011-09-06 13:45:58,137.5,791.6,-378.8,180.9,-329.9,-269.9
2011-09-06 14:00:58,111.1,761.4,-407,156.4,-344.9,-281
2011-09-06 14:15:58,81,727.5,-439.1,128.1,-343.1,-292.1
2011-09-06 14:30:58,48.9,703,-465.5,99.9,-348.7,-301.4
2011-09-06 14:45:58,26.3,682.3,-491.9,75.4,-348.7,-305.1
2011-09-06 15:00:58,3.7,667.2,-514.5,50.9,-346.8,-312.5
2011-09-06 15:15:58,-22.7,640.8,-529.6,32,-339.3,-316.1
2011-09-06 15:30:58,-41.5,622,-542.7,20.7,-341.2,-314.3
2011-09-06 15:45:58,-54.7,591.8,-559.7,9.4,-346.8,-310.6
2011-09-06 16:00:58,-66,580.5,-574.8,3.8,-361.9,-312.5
2011-09-06 16:15:58,-73.6,571.1,-578.6,-1.9,-378.9,-318
2011-09-06 16:30:58,-94.3,548.5,-571,-5.7,-386.4,-319.8
2011-09-06 16:45:58,-86.8,552.2,-569.1,-5.7,-393.9,-316.1
2011-09-06 17:00:58,-92.4,559.8,-565.4,-3.8,-397.7,-318
2011-09-06 17:15:58,-94.3,565.4,-559.7,3.8,-399.6,-314.3
2011-09-06 17:30:58,-83,573,-548.4,20.7,-395.8,-316.1
2011-09-06 17:45:58,-69.8,591.8,-523.9,39.6,-388.3,-321.7
2011-09-06 18:00:58,-47.2,627.6,-495.6,67.8,-384.5,-325.4
2011-09-06 18:15:58,-22.7,663.4,-465.5,101.8,-377,-329.1
2011-09-06 18:30:58,9.4,699.2,-427.8,148.9,-361.9,-327.2
2011-09-06 18:45:58,47.1,740.7,-380.7,199.8,-344.9,-323.5
2011-09-06 19:00:58,96.1,802.9,-335.4,254.4,-322.3,-310.6
2011-09-06 19:15:58,147,851.9,-288.3,311,-301.6,-299.5
2011-09-06 19:30:58,196,880.2,-243.1,358.1,-282.7,-288.4
2011-09-06 19:45:58,237.4,923.5,-207.3,397.7,-271.4,-279.2
2011-09-06 20:00:58,267.6,963.1,-175.2,433.5,-256.4,-275.5
2011-09-06 20:15:58,303.4,1000.8,-145.1,463.6,-248.8,-269.9
2011-09-06 20:30:58,339.2,1025.3,-120.6,490,-237.5,-268.1
2011-09-06 20:45:58,361.8,1053.6,-96.1,516.4,-231.9,-262.5
2011-09-06 21:00:58,395.7,1085.6,-73.4,537.1,-222.4,-258.8
2011-09-06 21:15:58,424,1100.7,-52.7,556,-216.8,-257
2011-09-06 21:30:58,446.6,1132.7,-33.9,571.1,-211.1,-253.3
2011-09-06 21:45:58,467.4,1144,-16.9,588,-205.5,-249.6
2011-09-06 22:00:58,491.9,1179.9,-1.8,601.2,-196,-244
2011-09-06 22:15:58,514.5,1189.3,11.4,614.4,-192.3,-244
2011-09-06 22:30:58,529.6,1211.9,24.6,621.9,-186.6,-244
2011-09-06 22:45:58,540.9,1217.5,35.9,635.1,-182.9,-240.3
2011-09-06 23:00:58,552.2,1217.5,47.2,642.7,-175.3,-234.8
2011-09-06 23:15:58,576.7,1240.2,60.4,652.1,-171.5,-231.1
2011-09-06 23:30:58,584.2,1251.5,69.8,661.5,-164,-227.4
2011-09-06 23:45:58,591.8,1259,77.3,670.9,-158.3,-225.6
2011-09-07 00:00:58,614.4,1268.4,84.9,678.5,-152.7,-221.9
2011-09-07 00:15:58,623.8,1281.6,96.2,687.9,-145.2,-218.2
2011-09-07 00:30:58,635.1,1294.8,103.7,693.6,-137.6,-214.5
2011-09-07 00:45:58,638.9,1289.2,111.3,701.1,-135.7,-212.6
2011-09-07 01:00:58,657.7,1306.1,116.9,710.5,-130.1,-207.1
2011-09-07 01:15:58,663.4,1319.3,124.4,716.2,-122.5,-201.5
2011-09-07 01:30:58,676.6,1326.9,132,721.8,-116.9,-197.8
2011-09-07 01:45:58,676.6,1326.9,137.6,725.6,-111.2,-197.8
2011-09-07 02:00:58,693.5,1332.5,139.5,727.5,-111.2,-197.8
2011-09-07 02:15:58,693.5,1341.9,141.4,731.3,-107.5,-196
2011-09-07 02:30:58,699.2,1332.5,147.1,735,-101.8,-190.4
2011-09-07 02:45:58,703,1338.2,148.9,742.6,-96.2,-188.6
2011-09-07 03:00:58,719.9,1366.4,154.6,748.2,-92.4,-186.7
2011-09-07 03:15:58,716.1,1360.8,158.4,752,-90.5,-181.2
2011-09-07 03:30:58,718,1370.2,162.1,757.6,-84.8,-177.5
2011-09-07 03:45:58,727.5,1381.5,164,759.5,-81.1,-177.5
2011-09-07 04:00:58,729.3,1390.9,167.8,765.2,-77.3,-175.6
2011-09-07 04:15:58,733.1,1385.3,171.6,767.1,-73.5,-173.8
2011-09-07 04:30:58,738.8,1398.5,175.3,772.7,-69.8,-168.2
2011-09-07 04:45:58,742.5,1413.6,177.2,778.4,-67.9,-166.4
2011-09-07 05:00:58,759.5,1413.6,179.1,780.3,-64.1,-166.4
2011-09-07 05:15:58,752,1400.4,182.9,782.1,-60.3,-162.7
2011-09-07 05:30:58,757.6,1439.9,184.8,789.7,-56.6,-160.8
2011-09-07 05:45:58,765.1,1419.2,188.5,789.7,-54.7,-160.8
2011-09-07 06:00:58,784,1417.3,190.4,789.7,-52.8,-159
2011-09-07 06:15:58,791.5,1407.9,192.3,793.5,-49,-155.3
2011-09-07 06:30:58,785.9,1400.4,196.1,793.5,-45.3,-155.3
2011-09-07 06:45:58,795.3,1413.6,198,795.3,-43.4,-155.3
2011-09-07 07:00:58,785.9,1415.4,199.8,785.9,-45.3,-155.3
2011-09-07 07:15:58,778.3,1392.8,199.8,778.4,-52.8,-162.7
2011-09-07 07:30:58,782.1,1381.5,198,767.1,-60.3,-171.9
2011-09-07 07:45:58,765.1,1392.8,196.1,753.9,-67.9,-179.3
2011-09-07 08:00:58,757.6,1372.1,188.5,736.9,-83,-192.3
2011-09-07 08:15:58,740.6,1360.8,177.2,721.8,-101.8,-207.1
2011-09-07 08:30:58,736.9,1341.9,162.1,704.9,-122.5,-225.6
2011-09-07 08:45:58,710.5,1315.6,148.9,687.9,-143.3,-242.2
2011-09-07 09:00:58,703,1289.2,133.9,672.8,-165.9,-257
2011-09-07 09:15:58,680.3,1270.3,116.9,657.8,-184.7,-275.5
2011-09-07 09:30:58,653.9,1259,99.9,642.7,-201.7,-292.1
2011-09-07 09:45:58,653.9,1243.9,77.3,623.8,-216.8,-303.2
2011-09-07 10:00:58,627.6,1227,56.6,605,-231.9,-316.1
2011-09-07 10:15:58,604.9,1217.5,30.2,582.4,-245,-327.2
2011-09-07 10:30:58,578.6,1181.7,1.9,563.5,-258.2,-332.8
2011-09-07 10:45:58,552.2,1157.2,-26.3,537.1,-269.5,-336.5
2011-09-07 11:00:58,535.2,1138.4,-52.7,516.4,-280.9,-347.6
2011-09-07 11:15:58,505.1,1117.7,-77.2,488.1,-292.2,-360.5
2011-09-07 11:30:58,476.8,1093.2,-105.5,458,-303.5,-371.6
2011-09-07 11:45:58,442.9,1057.3,-133.8,422.2,-318.6,-380.9
2011-09-07 12:00:58,407,1034.7,-165.8,390.1,-333.6,-392
2011-09-07 12:15:58,380.7,1006.5,-197.8,358.1,-356.2,-403
2011-09-07 12:30:58,350.5,976.3,-231.8,327.9,-373.2,-419.7
2011-09-07 12:45:58,307.2,944.3,-269.5,297.8,-393.9,-436.3
2011-09-07 13:00:58,275.1,908.4,-312.8,269.5,-416.6,-447.4
2011-09-07 13:15:58,246.8,870.8,-352.4,237.5,-439.2,-454.8
2011-09-07 13:30:58,212.9,827.4,-393.9,205.4,-458,-467.8
2011-09-07 13:45:58,173.3,785.9,-439.1,173.4,-478.8,-477
2011-09-07 14:00:58,145.1,755.8,-478.7,143.2,-493.8,-482.5
2011-09-07 14:15:58,107.4,725.6,-523.9,109.3,-499.5,-486.2
2011-09-07 14:30:58,77.2,686,-554.1,75.4,-510.8,-491.8
2011-09-07 14:45:58,50.8,667.2,-588,43.3,-512.7,-491.8
2011-09-07 15:00:58,20.7,642.7,-614.4,15.1,-508.9,-493.6
2011-09-07 15:15:58,-0.1,612.5,-635.1,-7.6,-507,-493.6
2011-09-07 15:30:58,-20.8,584.3,-652.1,-20.7,-503.3,-495.5
2011-09-07 15:45:58,-41.5,567.3,-670.9,-28.3,-497.6,-489.9
2011-09-07 16:00:58,-54.7,546.6,-682.2,-33.9,-493.8,-488.1
2011-09-07 16:15:58,-64.1,537.2,-686,-30.2,-501.4,-491.8
2011-09-07 16:30:58,-73.6,520.2,-676.6,-35.8,-512.7,-489.9
2011-09-07 16:45:58,-84.9,514.5,-670.9,-33.9,-514.6,-480.7
2011-09-07 17:00:58,-79.2,518.3,-667.1,-22.6,-512.7,-473.3
2011-09-07 17:15:58,-81.1,537.2,-652.1,-9.4,-514.6,-469.6
2011-09-07 17:30:58,-67.9,552.2,-633.2,11.3,-514.6,-469.6
2011-09-07 17:45:58,-50.9,569.2,-604.9,35.8,-514.6,-471.5
2011-09-07 18:00:58,-24.6,601.2,-572.9,67.8,-512.7,-475.1
2011-09-07 18:15:58,5.6,640.8,-535.2,111.2,-508.9,-477
2011-09-07 18:30:58,41.4,684.2,-491.9,158.3,-499.5,-475.1
2011-09-07 18:45:58,84.8,723.7,-446.6,211.1,-493.8,-477
2011-09-07 19:00:58,122.5,774.6,-393.9,267.6,-480.6,-471.5
2011-09-07 19:15:58,173.3,821.8,-341.1,316.6,-465.6,-464.1
2011-09-07 19:30:58,216.7,868.9,-301.5,360,-459.9,-462.2
2011-09-07 19:45:58,252.5,908.4,-261.9,403.3,-452.4,-462.2
2011-09-07 20:00:58,290.2,949.9,-224.2,442.9,-446.7,-462.2
2011-09-07 20:15:58,326,976.3,-192.2,473.1,-439.2,-458.5
2011-09-07 20:30:58,359.9,1004.6,-160.1,503.2,-433.5,-456.7
2011-09-07 20:45:58,386.3,1047.9,-130,527.7,-426,-454.8
2011-09-07 21:00:58,424,1074.3,-105.5,550.3,-426,-454.8
2011-09-07 21:15:58,441,1091.3,-84.8,565.4,-420.3,-456.7
2011-09-07 21:30:58,469.2,1123.3,-64,588,-414.7,-456.7
2011-09-07 21:45:58,491.9,1142.2,-43.3,603.1,-412.8,-454.8
2011-09-07 22:00:58,510.7,1157.2,-28.2,618.2,-407.1,-458.5
2011-09-07 22:15:58,523.9,1183.6,-11.3,633.3,-401.5,-454.8
2011-09-07 22:30:58,540.9,1198.7,5.7,646.4,-395.8,-451.1
2011-09-07 22:45:58,555.9,1206.2,17,661.5,-390.2,-451.1
2011-09-07 23:00:58,565.4,1223.2,32.1,674.7,-382.6,-445.6
2011-09-07 23:15:58,595.5,1247.7,45.3,684.1,-377,-441.9
2011-09-07 23:30:58,601.2,1257.1,58.5,695.5,-371.3,-436.3
2011-09-07 23:45:58,618.1,1270.3,69.8,706.8,-363.8,-434.5
2011-09-08 00:00:58,631.3,1276,77.3,714.3,-358.1,-434.5
2011-09-08 00:15:58,642.6,1294.8,84.9,718.1,-350.6,-430.8
2011-09-08 00:30:58,646.4,1291.1,90.5,721.8,-350.6,-430.8
2011-09-08 00:45:58,648.3,1289.2,96.2,729.4,-344.9,-428.9
2011-09-08 01:00:58,657.7,1302.4,103.7,735,-339.3,-425.2
2011-09-08 01:15:58,670.9,1317.4,109.4,738.8,-335.5,-423.4
2011-09-08 01:30:58,674.7,1315.6,113.1,746.3,-331.7,-421.5
2011-09-08 01:45:58,687.9,1317.4,116.9,750.1,-328,-417.8
2011-09-08 02:00:58,686,1325,120.7,753.9,-324.2,-417.8
2011-09-08 02:15:58,693.5,1332.5,126.3,759.5,-316.7,-417.8
2011-09-08 02:30:58,697.3,1326.9,132,761.4,-314.8,-414.1
2011-09-08 02:45:58,701.1,1334.4,133.9,767.1,-312.9,-410.4
2011-09-08 03:00:58,706.7,1338.2,137.6,770.8,-307.2,-410.4
2011-09-08 03:15:58,710.5,1347.6,141.4,774.6,-305.4,-406.7
2011-09-08 03:30:58,719.9,1358.9,141.4,776.5,-303.5,-408.6
2011-09-08 03:45:58,718,1364.6,145.2,782.1,-297.8,-406.7
2011-09-08 04:00:58,735,1372.1,150.8,780.3,-297.8,-403
2011-09-08 04:15:58,725.6,1370.2,154.6,785.9,-294.1,-401.2
2011-09-08 04:30:58,733.1,1394.7,156.5,789.7,-292.2,-403
2011-09-08 04:45:58,733.1,1381.5,160.3,787.8,-288.4,-399.3
2011-09-08 05:00:58,735,1381.5,164,791.6,-286.5,-403
2011-09-08 05:15:58,740.6,1377.7,167.8,793.5,-282.7,-403
2011-09-08 05:30:58,746.3,1394.7,167.8,791.6,-280.9,-403
2011-09-08 05:45:58,744.4,1390.9,167.8,793.5,-284.6,-403
2011-09-08 06:00:58,752,1379.6,167.8,795.3,-282.7,-403
2011-09-08 06:15:58,746.3,1379.6,165.9,797.2,-280.9,-399.3
2011-09-08 06:30:58,763.3,1390.9,169.7,799.1,-275.2,-397.5
2011-09-08 06:45:58,755.7,1385.3,164,789.7,-275.2,-397.5
2011-09-08 07:00:58,738.8,1374,164,784,-279,-401.2
2011-09-08 07:15:58,736.9,1372.1,164,776.5,-284.6,-404.9
2011-09-08 07:30:58,740.6,1360.8,160.3,761.4,-288.4,-410.4
2011-09-08 07:45:58,723.7,1347.6,154.6,746.3,-297.8,-416
2011-09-08 08:00:58,714.3,1358.9,143.3,729.4,-312.9,-425.2
2011-09-08 08:15:58,693.5,1334.4,130.1,710.5,-324.2,-436.3
2011-09-08 08:30:58,676.6,1306.1,115,693.6,-337.4,-449.3
2011-09-08 08:45:58,659.6,1287.3,99.9,680.4,-354.4,-460.4
2011-09-08 09:00:58,642.6,1251.5,86.8,667.2,-369.4,-465.9
2011-09-08 09:15:58,629.4,1245.8,73.6,652.1,-382.6,-477
2011-09-08 09:30:58,616.3,1223.2,54.7,635.1,-390.2,-486.2
2011-09-08 09:45:58,601.2,1215.7,39.6,618.2,-393.9,-493.6
2011-09-08 10:00:58,582.3,1196.8,18.9,595.6,-399.6,-502.9
2011-09-08 10:15:58,554.1,1174.2,-9.4,572.9,-407.1,-510.3
2011-09-08 10:30:58,527.7,1138.4,-41.4,544.7,-414.7,-515.8
2011-09-08 10:45:58,510.7,1129,-65.9,522.1,-418.4,-517.7
2011-09-08 11:00:58,476.8,1095,-92.3,495.7,-422.2,-532.5
2011-09-08 11:15:58,450.4,1066.8,-120.6,465.5,-431.6,-543.6
2011-09-08 11:30:58,420.2,1040.4,-150.7,435.4,-437.3,-558.3
2011-09-08 11:45:58,388.2,1014,-184.6,399.5,-450.5,-567.6
2011-09-08 12:00:58,352.4,985.7,-218.6,367.5,-461.8,-573.1
2011-09-08 12:15:58,316.6,949.9,-252.5,331.7,-478.8,-582.4
2011-09-08 12:30:58,294,929.2,-282.7,307.2,-493.8,-589.8
2011-09-08 12:45:58,248.7,880.2,-320.4,271.4,-507,-600.9
2011-09-08 13:00:58,214.8,851.9,-367.5,241.2,-520.2,-606.4
2011-09-08 13:15:58,186.5,799.1,-410.8,209.2,-533.4,-615.7
2011-09-08 13:30:58,143.2,761.4,-454.2,177.1,-546.6,-624.9
2011-09-08 13:45:58,111.1,725.6,-499.4,143.2,-556,-628.6
2011-09-08 14:00:58,77.2,687.9,-539,115,-559.8,-634.2
2011-09-08 14:15:58,47.1,654,-576.7,81,-556,-636
2011-09-08 14:30:58,15,620.1,-606.8,49,-559.8,-639.7
2011-09-08 14:45:58,-13.2,603.1,-633.2,28.3,-557.9,-637.8
2011-09-08 15:00:58,-34,561.7,-653.9,-5.7,-546.6,-628.6
2011-09-08 15:15:58,-58.5,544.7,-676.6,-24.5,-539.1,-624.9
2011-09-08 15:30:58,-81.1,508.9,-691.6,-43.4,-535.3,-619.4
2011-09-08 15:45:58,-105.6,490,-710.5,-54.7,-531.5,-610.1
2011-09-08 16:00:58,-126.3,463.7,-725.6,-60.3,-531.5,-610.1
2011-09-08 16:15:58,-130.1,448.6,-729.3,-64.1,-535.3,-615.7
2011-09-08 16:30:58,-145.2,437.3,-723.7,-64.1,-537.2,-615.7
2011-09-08 16:45:58,-141.4,446.7,-718,-50.9,-533.4,-612
2011-09-08 17:00:58,-132,463.7,-703,-32.1,-524,-600.9
2011-09-08 17:15:58,-128.2,473.1,-689.8,-20.7,-516.4,-597.2
2011-09-08 17:30:58,-122.6,480.6,-670.9,-1.9,-507,-595.3
2011-09-08 17:45:58,-107.5,497.6,-640.8,24.5,-499.5,-587.9
2011-09-08 18:00:58,-77.3,535.3,-610.6,60.3,-491.9,-582.4
2011-09-08 18:15:58,-47.2,576.7,-569.1,109.3,-480.6,-575
2011-09-08 18:30:58,-0.1,618.2,-518.2,164,-463.7,-562
2011-09-08 18:45:58,39.5,665.3,-469.2,218.6,-444.8,-549.1
2011-09-08 19:00:58,88.5,714.3,-420.2,273.3,-424.1,-536.2
2011-09-08 19:15:58,130,763.3,-375,326,-407.1,-523.2
2011-09-08 19:30:58,173.3,802.9,-331.7,375,-392.1,-504.7
2011-09-08 19:45:58,214.8,851.9,-292.1,416.5,-377,-493.6
2011-09-08 20:00:58,261.9,891.5,-254.4,458,-363.8,-480.7
2011-09-08 20:15:58,292.1,923.5,-220.5,488.1,-352.5,-467.8
2011-09-08 20:30:58,329.8,955.6,-190.3,516.4,-341.2,-458.5
2011-09-08 20:45:58,352.4,995.1,-160.1,542.8,-329.9,-451.1
2011-09-08 21:00:58,380.7,1023.4,-131.9,565.4,-322.3,-440
2011-09-08 21:15:58,405.2,1053.6,-107.4,588,-312.9,-427.1
2011-09-08 21:30:58,433.4,1074.3,-88.5,606.9,-305.4,-416
2011-09-08 21:45:58,456.1,1102.6,-67.8,625.7,-297.8,-410.4
2011-09-08 22:00:58,488.1,1127.1,-48.9,642.7,-286.5,-397.5
2011-09-08 22:15:58,503.2,1157.2,-32,659.6,-275.2,-384.6
2011-09-08 22:30:58,520.1,1170.4,-15,676.6,-265.8,-373.5
2011-09-08 22:45:58,542.7,1193,3.8,687.9,-254.5,-362.4
2011-09-08 23:00:58,557.8,1206.2,15.1,703,-245,-351.3
2011-09-08 23:15:58,567.3,1219.4,24.6,710.5,-237.5,-340.2
2011-09-08 23:30:58,593.6,1230.7,34,721.8,-231.9,-332.8
2011-09-08 23:45:58,593.6,1234.5,43.4,729.4,-222.4,-327.2
2011-09-09 00:00:58,601.2,1249.6,52.8,736.9,-218.7,-316.1
2011-09-09 00:15:58,614.4,1255.2,60.4,744.5,-211.1,-308.8
2011-09-09 00:30:58,620,1260.9,66,752,-203.6,-299.5
2011-09-09 00:45:58,633.2,1274.1,73.6,755.8,-201.7,-294
2011-09-09 01:00:58,637,1281.6,77.3,761.4,-194.2,-286.6
2011-09-09 01:15:58,642.6,1283.5,83,767.1,-188.5,-282.9
2011-09-09 01:30:58,657.7,1287.3,86.8,770.8,-184.7,-275.5
2011-09-09 01:45:58,652.1,1294.8,90.5,774.6,-182.9,-269.9
2011-09-09 02:00:58,661.5,1296.7,92.4,776.5,-177.2,-262.5
2011-09-09 02:15:58,676.6,1319.3,96.2,782.1,-173.4,-257
2011-09-09 02:30:58,678.5,1319.3,99.9,785.9,-167.8,-251.4
2011-09-09 02:45:58,678.5,1313.7,109.4,791.6,-160.2,-244
2011-09-09 03:00:58,691.6,1319.3,115,793.5,-160.2,-236.6
2011-09-09 03:15:58,687.9,1323.1,115,793.5,-158.3,-233
2011-09-09 03:30:58,687.9,1328.7,116.9,797.2,-154.6,-233
2011-09-09 03:45:58,695.4,1340.1,122.6,801,-147,-225.6
2011-09-09 04:00:58,708.6,1345.7,133.9,804.8,-141.4,-218.2
2011-09-09 04:15:58,714.3,1355.1,137.6,804.8,-137.6,-212.6
2011-09-09 04:30:58,710.5,1353.2,143.3,808.5,-135.7,-207.1
2011-09-09 04:45:58,725.6,1362.7,143.3,808.5,-133.8,-203.4
2011-09-09 05:00:58,719.9,1351.4,145.2,808.5,-132,-201.5
2011-09-09 05:15:59,729.3,1370.2,147.1,812.3,-128.2,-197.8
2011-09-09 05:30:59,736.9,1379.6,148.9,816.1,-124.4,-192.3
2011-09-09 05:45:59,742.5,1377.7,152.7,819.8,-120.7,-186.7
2011-09-09 06:00:59,753.8,1379.6,154.6,823.6,-116.9,-184.9
