Fecha,TDV Control_1,TDV Control_2,TDV 60RDI_1,TDV 60RDI_2,TDV 30RDI_1,TDV 30RDI_2
2011-07-23 9:15,158.3,33.9,-866.9,-589.9,-1108.3,-1061.2
2011-07-23 9:30,150.7,22.6,-870.7,-599.4,-1108.3,-1064.9
2011-07-23 9:45,145.1,24.5,-883.9,-610.7,-1115.8,-1070.5
2011-07-23 10:00,145.1,11.3,-891.4,-620.1,-1117.7,-1072.3
2011-07-23 10:15,141.3,3.8,-902.7,-633.3,-1129,-1070.5
2011-07-23 10:30,126.2,-7.5,-917.8,-648.4,-1132.8,-1079.7
2011-07-23 10:45,118.7,-11.3,-940.4,-655.9,-1142.2,-1085.3
2011-07-23 11:00,90.4,-18.8,-966.8,-667.2,-1147.8,-1087.1
2011-07-23 11:15,82.9,-37.7,-997,-678.5,-1153.5,-1094.5
2011-07-23 11:30,69.7,-47.1,-1021.5,-691.7,-1159.1,-1101.9
2011-07-23 11:45,54.6,-58.4,-1038.4,-701.1,-1168.6,-1105.6
2011-07-23 12:00,45.2,-64.1,-1051.6,-712.4,-1172.3,-1109.3
2011-07-23 12:15,30.1,-79.2,-1061.1,-721.9,-1179.9,-1114.8
2011-07-23 12:30,18.8,-94.2,-1074.2,-731.3,-1187.4,-1120.4
2011-07-23 12:45,1.8,-109.3,-1087.4,-740.7,-1196.8,-1129.6
2011-07-23 13:00,-20.8,-124.4,-1096.9,-752,-1204.4,-1137
2011-07-23 13:15,-37.7,-141.4,-1113.8,-763.3,-1210,-1144.4
2011-07-23 13:30,-54.7,-154.5,-1125.1,-778.4,-1215.7,-1151.8
2011-07-23 13:45,-64.1,-173.4,-1140.2,-793.5,-1225.1,-1155.5
2011-07-23 14:00,-84.9,-186.6,-1153.4,-816.1,-1232.7,-1162.9
2011-07-23 14:15,-99.9,-203.5,-1164.7,-831.2,-1244,-1168.5
2011-07-23 14:30,-130.1,-233.7,-1176,-844.4,-1255.3,-1172.2
2011-07-23 14:45,-137.6,-250.7,-1183.6,-851.9,-1264.7,-1181.4
2011-07-23 15:00,-143.3,-269.5,-1191.1,-857.6,-1272.2,-1185.1
2011-07-23 15:15,-156.5,-282.7,-1198.6,-861.3,-1274.1,-1188.8
2011-07-23 15:30,-162.1,-282.7,-1208.1,-868.9,-1272.2,-1192.5
2011-07-23 15:45,-164,-284.6,-1206.2,-870.8,-1270.3,-1192.5
2011-07-23 16:00,-182.9,-292.1,-1206.2,-872.6,-1272.2,-1187
2011-07-23 16:15,-181,-292.1,-1209.9,-870.8,-1274.1,-1183.3
2011-07-23 16:30,-190.4,-278.9,-1211.8,-867,-1274.1,-1175.9
2011-07-23 16:45,-198,-267.6,-1221.3,-865.1,-1270.3,-1172.2
2011-07-23 17:00,-192.3,-252.5,-1228.8,-859.5,-1270.3,-1166.6
2011-07-23 17:15,-190.4,-229.9,-1236.3,-850,-1268.5,-1161.1
2011-07-23 17:30,-192.3,-213,-1238.2,-842.5,-1266.6,-1155.5
2011-07-23 17:45,-177.2,-186.6,-1242,-831.2,-1260.9,-1148.1
2011-07-23 18:00,-164,-164,-1245.8,-819.9,-1255.3,-1138.9
2011-07-23 18:15,-160.3,-152.7,-1245.8,-806.7,-1253.4,-1131.5
2011-07-23 18:30,-132,-133.8,-1242,-797.3,-1245.8,-1124.1
2011-07-23 18:45,-120.7,-118.7,-1240.1,-787.8,-1244,-1116.7
2011-07-23 19:00,-107.5,-107.4,-1236.3,-780.3,-1240.2,-1116.7
2011-07-23 19:15,-86.8,-90.5,-1236.3,-770.9,-1238.3,-1114.8
2011-07-23 19:30,-56.6,-73.5,-1236.3,-763.3,-1236.4,-1113
2011-07-23 19:45,-37.7,-60.3,-1234.4,-755.8,-1232.7,-1114.8
2011-07-23 20:00,-18.9,-49,-1234.4,-752,-1228.9,-1116.7
2011-07-23 20:15,7.5,-33.9,-1230.7,-746.4,-1223.2,-1114.8
2011-07-23 20:30,22.6,-33.9,-1228.8,-744.5,-1221.3,-1113
2011-07-23 20:45,39.5,-22.6,-1228.8,-740.7,-1219.5,-1113
2011-07-23 21:00,58.4,-11.3,-1226.9,-735.1,-1215.7,-1113
2011-07-23 21:15,62.1,-7.5,-1226.9,-735.1,-1213.8,-1111.2
2011-07-23 21:30,77.2,-1.9,-1225,-736.9,-1213.8,-1111.2
2011-07-23 21:45,82.9,0,-1225,-731.3,-1208.1,-1111.2
2011-07-23 22:00,84.8,9.4,-1225,-733.2,-1206.3,-1109.3
2011-07-23 22:15,90.4,11.3,-1223.1,-733.2,-1206.3,-1107.5
2011-07-23 22:30,105.5,15.1,-1223.1,-733.2,-1202.5,-1107.5
2011-07-23 22:45,107.4,11.3,-1221.3,-731.3,-1202.5,-1109.3
2011-07-23 23:00,114.9,15.1,-1223.1,-733.2,-1202.5,-1105.6
2011-07-23 23:15,118.7,28.3,-1221.3,-729.4,-1198.7,-1107.5
2011-07-23 23:30,113,22.6,-1219.4,-729.4,-1196.8,-1103.8
2011-07-23 23:45,131.9,28.3,-1221.3,-731.3,-1195,-1101.9
2011-07-24 0:00,131.9,30.2,-1219.4,-731.3,-1193.1,-1103.8
2011-07-24 0:15,148.8,33.9,-1219.4,-731.3,-1189.3,-1103.8
2011-07-24 0:30,131.9,37.7,-1219.4,-731.3,-1187.4,-1100.1
2011-07-24 0:45,150.7,33.9,-1217.5,-731.3,-1189.3,-1100.1
2011-07-24 1:00,148.8,39.6,-1219.4,-729.4,-1185.5,-1100.1
2011-07-24 1:15,147,41.5,-1219.4,-729.4,-1187.4,-1100.1
2011-07-24 1:30,162,45.2,-1219.4,-729.4,-1183.6,-1096.4
2011-07-24 1:45,169.6,47.1,-1217.5,-725.6,-1181.8,-1092.7
2011-07-24 2:00,184.6,50.9,-1213.7,-727.5,-1179.9,-1092.7
2011-07-24 2:15,156.4,47.1,-1215.6,-725.6,-1176.1,-1092.7
2011-07-24 2:30,162,49,-1213.7,-723.8,-1176.1,-1092.7
2011-07-24 2:45,171.5,49,-1213.7,-721.9,-1170.5,-1090.8
2011-07-24 3:00,169.6,47.1,-1211.8,-718.1,-1170.5,-1085.3
2011-07-24 3:15,188.4,66,-1209.9,-718.1,-1164.8,-1083.4
2011-07-24 3:30,177.1,64.1,-1206.2,-716.2,-1164.8,-1079.7
2011-07-24 3:45,197.8,71.6,-1206.2,-710.6,-1161,-1077.9
2011-07-24 4:00,190.3,71.6,-1202.4,-710.6,-1157.3,-1076
2011-07-24 4:15,182.8,71.6,-1198.6,-706.8,-1157.3,-1070.5
2011-07-24 4:30,201.6,81,-1194.9,-703,-1151.6,-1068.6
2011-07-24 4:45,199.7,79.2,-1191.1,-703,-1149.7,-1066.8
2011-07-24 5:00,201.6,79.2,-1191.1,-703,-1147.8,-1063.1
2011-07-24 5:15,220.5,88.6,-1187.3,-699.3,-1146,-1061.2
2011-07-24 5:30,212.9,86.7,-1187.3,-697.4,-1142.2,-1057.5
2011-07-24 5:45,212.9,86.7,-1183.6,-695.5,-1140.3,-1057.5
2011-07-24 6:00,216.7,88.6,-1177.9,-693.6,-1138.4,-1053.8
2011-07-24 6:15,214.8,92.4,-1174.1,-693.6,-1132.8,-1052
2011-07-24 6:30,216.7,84.8,-1166.6,-693.6,-1130.9,-1048.3
2011-07-24 6:45,214.8,79.2,-1162.8,-699.3,-1127.1,-1048.3
2011-07-24 7:00,196,67.9,-1164.7,-703,-1127.1,-1048.3
2011-07-24 7:15,199.7,67.9,-1166.6,-714.3,-1130.9,-1050.1
2011-07-24 7:30,190.3,58.4,-1168.5,-725.6,-1134.6,-1052
2011-07-24 7:45,184.6,50.9,-1170.4,-738.8,-1142.2,-1053.8
2011-07-24 8:00,169.6,33.9,-1176,-753.9,-1147.8,-1063.1
2011-07-24 8:15,156.4,32,-1187.3,-770.9,-1155.4,-1070.5
2011-07-24 8:30,137.5,22.6,-1198.6,-791.6,-1164.8,-1074.2
2011-07-24 8:45,137.5,3.8,-1209.9,-806.7,-1178,-1079.7
2011-07-24 9:00,122.5,-3.8,-1217.5,-819.9,-1185.5,-1083.4
2011-07-24 9:15,84.8,-30.2,-1226.9,-835,-1193.1,-1087.1
2011-07-24 9:30,62.1,-41.5,-1234.4,-851.9,-1200.6,-1092.7
2011-07-24 9:45,41.4,-50.9,-1242,-865.1,-1206.3,-1103.8
2011-07-24 10:00,26.3,-62.2,-1260.8,-872.6,-1215.7,-1114.8
2011-07-24 10:15,13.1,-64.1,-1275.9,-882.1,-1219.5,-1116.7
2011-07-24 10:30,-5.7,-71.6,-1283.5,-889.6,-1225.1,-1120.4
2011-07-24 10:45,-24.6,-90.5,-1302.3,-899,-1230.8,-1127.8
2011-07-24 11:00,-32.1,-96.1,-1324.9,-906.6,-1232.7,-1133.3
2011-07-24 11:15,-47.2,-109.3,-1343.8,-914.1,-1236.4,-1135.2
2011-07-24 11:30,-66,-126.3,-1357,-921.7,-1244,-1138.9
2011-07-24 11:45,-81.1,-143.2,-1368.3,-933,-1247.7,-1146.3
2011-07-24 12:00,-90.5,-152.7,-1377.7,-940.5,-1253.4,-1150
2011-07-24 12:15,-111.3,-171.5,-1385.2,-946.2,-1259,-1159.2
2011-07-24 12:30,-130.1,-188.5,-1392.8,-957.5,-1262.8,-1164.8
2011-07-24 12:45,-141.4,-205.4,-1398.4,-963.1,-1274.1,-1175.9
2011-07-24 13:00,-160.3,-229.9,-1404.1,-970.7,-1281.7,-1181.4
2011-07-24 13:15,-177.2,-252.5,-1415.4,-980.1,-1285.4,-1188.8
2011-07-24 13:30,-201.7,-278.9,-1421,-993.3,-1293,-1194.3
2011-07-24 13:45,-213,-294,-1426.7,-1006.5,-1296.7,-1196.2
2011-07-24 14:00,-231.9,-309.1,-1434.2,-1025.3,-1300.5,-1201.7
2011-07-24 14:15,-252.6,-331.7,-1445.5,-1038.5,-1308,-1205.4
2011-07-24 14:30,-265.8,-360,-1447.4,-1047.9,-1321.2,-1211
2011-07-24 14:45,-296,-382.6,-1453.1,-1051.7,-1328.8,-1216.5
2011-07-24 15:00,-314.8,-410.9,-1456.8,-1057.4,-1334.4,-1220.2
2011-07-24 15:15,-339.3,-437.3,-1458.7,-1063,-1332.5,-1220.2
2011-07-24 15:30,-371.3,-459.9,-1466.3,-1066.8,-1330.7,-1223.9
2011-07-24 15:45,-382.7,-469.3,-1466.3,-1068.7,-1328.8,-1222.1
2011-07-24 16:00,-394,-471.2,-1460.6,-1068.7,-1325,-1220.2
2011-07-24 16:15,-403.4,-465.5,-1456.8,-1064.9,-1325,-1212.8
2011-07-24 16:30,-412.8,-452.3,-1456.8,-1059.2,-1319.3,-1205.4
2011-07-24 16:45,-420.4,-435.4,-1458.7,-1053.6,-1319.3,-1198
2011-07-24 17:00,-424.1,-418.4,-1466.3,-1046,-1315.6,-1192.5
2011-07-24 17:15,-427.9,-397.7,-1470,-1036.6,-1313.7,-1187
2011-07-24 17:30,-424.1,-380.7,-1471.9,-1023.4,-1306.2,-1179.6
2011-07-24 17:45,-401.5,-356.2,-1475.7,-1014,-1300.5,-1170.3
2011-07-24 18:00,-363.8,-320.4,-1479.5,-1002.7,-1294.8,-1159.2
2011-07-24 18:15,-350.6,-297.8,-1479.5,-991.4,-1291.1,-1151.8
2011-07-24 18:30,-337.4,-290.2,-1475.7,-982,-1285.4,-1144.4
2011-07-24 18:45,-314.8,-275.2,-1477.6,-972.5,-1287.3,-1140.7
2011-07-24 19:00,-292.2,-245,-1475.7,-963.1,-1283.5,-1140.7
2011-07-24 19:15,-254.5,-220.5,-1475.7,-951.8,-1281.7,-1138.9
2011-07-24 19:30,-228.1,-201.7,-1470,-944.3,-1276,-1140.7
2011-07-24 19:45,-181,-175.3,-1468.2,-934.8,-1274.1,-1140.7
2011-07-24 20:00,-139.5,-156.4,-1468.2,-927.3,-1268.5,-1138.9
2011-07-24 20:15,-122.6,-135.7,-1468.2,-921.7,-1268.5,-1140.7
2011-07-24 20:30,-86.8,-113.1,-1466.3,-917.9,-1264.7,-1138.9
2011-07-24 20:45,-75.4,-96.1,-1468.2,-912.2,-1260.9,-1137
2011-07-24 21:00,-54.7,-84.8,-1468.2,-906.6,-1259,-1135.2
2011-07-24 21:15,-28.3,-71.6,-1468.2,-902.8,-1255.3,-1133.3
2011-07-24 21:30,-13.2,-56.5,-1468.2,-900.9,-1253.4,-1133.3
2011-07-24 21:45,3.7,-45.2,-1468.2,-897.2,-1251.5,-1129.6
2011-07-24 22:00,26.3,-35.8,-1468.2,-891.5,-1249.6,-1129.6
2011-07-24 22:15,39.5,-24.5,-1466.3,-887.7,-1245.8,-1124.1
2011-07-24 22:30,45.2,-20.7,-1466.3,-885.8,-1242.1,-1124.1
2011-07-24 22:45,48.9,-20.7,-1464.4,-882.1,-1240.2,-1120.4
2011-07-24 23:00,64,-7.5,-1466.3,-880.2,-1240.2,-1118.5
2011-07-24 23:15,69.7,-3.8,-1464.4,-876.4,-1236.4,-1116.7
2011-07-24 23:30,84.8,3.8,-1464.4,-876.4,-1236.4,-1116.7
2011-07-24 23:45,94.2,7.5,-1464.4,-874.5,-1232.7,-1114.8
2011-07-25 0:00,90.4,7.5,-1462.5,-870.8,-1230.8,-1113
2011-07-25 0:15,101.7,18.9,-1462.5,-870.8,-1228.9,-1113
2011-07-25 0:30,98,15.1,-1462.5,-870.8,-1227,-1114.8
2011-07-25 0:45,122.5,24.5,-1462.5,-868.9,-1225.1,-1111.2
2011-07-25 1:00,124.3,24.5,-1462.5,-868.9,-1225.1,-1109.3
2011-07-25 1:15,122.5,26.4,-1462.5,-868.9,-1221.3,-1111.2
2011-07-25 1:30,124.3,26.4,-1464.4,-867,-1223.2,-1109.3
2011-07-25 1:45,118.7,26.4,-1462.5,-865.1,-1221.3,-1109.3
2011-07-25 2:00,131.9,35.8,-1464.4,-865.1,-1217.6,-1107.5
2011-07-25 2:15,139.4,43.4,-1464.4,-863.2,-1217.6,-1109.3
2011-07-25 2:30,133.8,35.8,-1464.4,-861.3,-1215.7,-1105.6
2011-07-25 2:45,147,41.5,-1460.6,-857.6,-1213.8,-1100.1
2011-07-25 3:00,152.6,47.1,-1460.6,-853.8,-1210,-1098.2
2011-07-25 3:15,163.9,52.8,-1460.6,-855.7,-1208.1,-1094.5
2011-07-25 3:30,163.9,58.4,-1458.7,-851.9,-1204.4,-1094.5
2011-07-25 3:45,162,60.3,-1456.8,-850,-1202.5,-1090.8
2011-07-25 4:00,165.8,66,-1456.8,-846.3,-1200.6,-1090.8
2011-07-25 4:15,175.2,67.9,-1453.1,-846.3,-1200.6,-1087.1
2011-07-25 4:30,167.7,66,-1451.2,-842.5,-1198.7,-1085.3
2011-07-25 4:45,184.6,69.7,-1451.2,-840.6,-1193.1,-1083.4
2011-07-25 5:00,182.8,71.6,-1449.3,-838.7,-1191.2,-1079.7
2011-07-25 5:15,190.3,71.6,-1447.4,-836.8,-1187.4,-1079.7
2011-07-25 5:30,194.1,77.3,-1445.5,-836.8,-1187.4,-1077.9
2011-07-25 5:45,196,77.3,-1443.7,-836.8,-1185.5,-1076
2011-07-25 6:00,192.2,75.4,-1441.8,-835,-1181.8,-1072.3
2011-07-25 6:15,196,77.3,-1438,-835,-1183.6,-1070.5
2011-07-25 6:30,184.6,66,-1432.3,-838.7,-1178,-1068.6
2011-07-25 6:45,182.8,66,-1430.5,-840.6,-1178,-1064.9
2011-07-25 7:00,186.5,60.3,-1430.5,-846.3,-1179.9,-1066.8
2011-07-25 7:15,182.8,54.7,-1432.3,-859.5,-1179.9,-1070.5
2011-07-25 7:30,169.6,43.4,-1432.3,-870.8,-1187.4,-1076
2011-07-25 7:45,154.5,32,-1432.3,-882.1,-1195,-1076
2011-07-25 8:00,147,15.1,-1436.1,-895.3,-1206.3,-1083.4
2011-07-25 8:15,124.3,1.9,-1443.7,-906.6,-1215.7,-1090.8
2011-07-25 8:30,96.1,-17,-1449.3,-923.5,-1225.1,-1101.9
2011-07-25 8:45,67.8,-33.9,-1451.2,-936.7,-1238.3,-1101.9
2011-07-25 9:00,45.2,-56.5,-1449.3,-949.9,-1245.8,-1109.3
2011-07-25 9:15,24.4,-81,-1445.5,-955.6,-1253.4,-1113
2011-07-25 9:30,-3.8,-105.5,-1441.8,-963.1,-1260.9,-1120.4
2011-07-25 9:45,-73.6,-135.7,-1439.9,-966.9,-1264.7,-1133.3
2011-07-25 10:00,-103.7,-154.5,-1443.7,-972.5,-1268.5,-1137
2011-07-25 10:15,-126.3,-169.6,-1443.7,-974.4,-1270.3,-1137
2011-07-25 10:30,-169.7,-197.9,-1441.8,-976.3,-1270.3,-1144.4
2011-07-25 10:45,-190.4,-216.7,-1447.4,-978.2,-1270.3,-1146.3
2011-07-25 11:00,-216.8,-231.8,-1455,-980.1,-1266.6,-1146.3
2011-07-25 11:15,-233.8,-260.1,-1464.4,-980.1,-1264.7,-1151.8
2011-07-25 11:30,-267.7,-282.7,-1468.2,-983.8,-1264.7,-1151.8
2011-07-25 11:45,-284.6,-312.9,-1464.4,-985.7,-1262.8,-1151.8
2011-07-25 12:00,-309.2,-333.6,-1455,-985.7,-1264.7,-1150
2011-07-25 12:15,-341.2,-358.1,-1445.5,-985.7,-1262.8,-1148.1
2011-07-25 12:30,-377,-392,-1432.3,-983.8,-1262.8,-1146.3
2011-07-25 12:45,-397.7,-420.3,-1421,-983.8,-1264.7,-1151.8
2011-07-25 13:00,-429.8,-448.6,-1409.7,-985.7,-1262.8,-1151.8
2011-07-25 13:15,-446.7,-474.9,-1400.3,-987.6,-1257.2,-1151.8
2011-07-25 13:30,-476.9,-508.9,-1389,-989.5,-1255.3,-1151.8
2011-07-25 13:45,-507,-531.5,-1377.7,-993.3,-1257.2,-1150
2011-07-25 14:00,-529.7,-556,-1366.4,-1000.8,-1255.3,-1144.4
2011-07-25 14:15,-550.4,-580.5,-1357,-1002.7,-1255.3,-1142.6
2011-07-25 14:30,-565.5,-601.2,-1341.9,-1006.5,-1259,-1140.7
2011-07-25 14:45,-590,-625.7,-1324.9,-1004.6,-1255.3,-1138.9
2011-07-25 15:00,-620.1,-652.1,-1308,-1004.6,-1251.5,-1133.3
2011-07-25 15:15,-639,-672.8,-1291,-1006.5,-1244,-1129.6
2011-07-25 15:30,-657.8,-691.7,-1277.8,-1008.4,-1232.7,-1127.8
2011-07-25 15:45,-676.7,-699.2,-1264.6,-1006.5,-1227,-1116.7
2011-07-25 16:00,-693.6,-710.5,-1247.6,-1002.7,-1223.2,-1107.5
2011-07-25 16:15,-703.1,-708.7,-1240.1,-997,-1219.5,-1098.2
2011-07-25 16:30,-706.8,-703,-1236.3,-993.3,-1213.8,-1090.8
2011-07-25 16:45,-727.6,-699.2,-1234.4,-985.7,-1206.3,-1081.6
2011-07-25 17:00,-735.1,-686,-1232.6,-974.4,-1200.6,-1076
2011-07-25 17:15,-753.9,-674.7,-1223.1,-959.3,-1189.3,-1064.9
2011-07-25 17:30,-744.5,-654,-1211.8,-944.3,-1178,-1057.5
2011-07-25 17:45,-740.8,-631.4,-1196.8,-929.2,-1166.7,-1042.7
2011-07-25 18:00,-723.8,-608.8,-1181.7,-910.3,-1155.4,-1031.7
2011-07-25 18:15,-706.8,-589.9,-1162.8,-891.5,-1146,-1018.7
2011-07-25 18:30,-693.6,-574.8,-1142.1,-868.9,-1134.6,-1005.8
2011-07-25 18:45,-659.7,-540.9,-1125.1,-844.4,-1125.2,-994.7
2011-07-25 19:00,-622,-510.8,-1104.4,-821.8,-1110.1,-987.3
2011-07-25 19:15,-571.1,-469.3,-1079.9,-797.3,-1100.7,-979.9
2011-07-25 19:30,-533.4,-427.8,-1057.3,-770.9,-1087.5,-966.9
2011-07-25 19:45,-488.2,-388.3,-1030.9,-738.8,-1074.3,-954
2011-07-25 20:00,-429.8,-344.9,-1008.3,-714.3,-1063,-941.1
2011-07-25 20:15,-378.9,-305.3,-985.7,-686.1,-1051.7,-926.3
2011-07-25 20:30,-343.1,-271.4,-966.8,-661.6,-1040.4,-911.5
2011-07-25 20:45,-299.7,-245,-949.9,-638.9,-1032.9,-900.4
2011-07-25 21:00,-269.6,-214.9,-934.8,-616.3,-1021.6,-885.6
2011-07-25 21:15,-231.9,-190.4,-917.8,-593.7,-1012.1,-872.7
2011-07-25 21:30,-198,-167.7,-902.7,-571.1,-1004.6,-856
2011-07-25 21:45,-164,-148.9,-889.5,-550.4,-995.2,-843.1
2011-07-25 22:00,-132,-130,-874.5,-531.5,-985.7,-826.4
2011-07-25 22:15,-113.1,-109.3,-859.4,-510.8,-976.3,-817.2
2011-07-25 22:30,-88.6,-96.1,-846.2,-491.9,-966.9,-804.2
2011-07-25 22:45,-69.8,-88.6,-833,-475,-959.4,-791.3
2011-07-25 23:00,-49.1,-73.5,-821.7,-461.8,-948.1,-780.2
2011-07-25 23:15,-34,-66,-810.4,-444.8,-942.4,-767.3
2011-07-25 23:30,-22.7,-54.7,-801,-429.7,-934.9,-759.9
2011-07-25 23:45,-17,-52.8,-789.6,-414.7,-927.3,-748.8
2011-07-26 0:00,-3.8,-43.3,-778.3,-403.4,-919.8,-739.5
2011-07-26 0:15,20.7,-28.3,-768.9,-390.2,-912.2,-726.6
2011-07-26 0:30,11.3,-33.9,-757.6,-378.8,-904.7,-719.2
2011-07-26 0:45,32,-26.4,-752,-367.5,-897.2,-711.8
2011-07-26 1:00,43.3,-13.2,-740.6,-354.3,-893.4,-704.4
2011-07-26 1:15,48.9,-15.1,-733.1,-343,-884,-697
2011-07-26 1:30,48.9,-5.6,-725.6,-331.7,-878.3,-687.8
2011-07-26 1:45,60.3,-3.8,-718,-322.3,-874.5,-682.2
2011-07-26 2:00,58.4,0,-708.6,-312.9,-867,-673
2011-07-26 2:15,73.5,5.7,-701.1,-301.6,-859.5,-665.6
2011-07-26 2:30,79.1,9.4,-693.5,-290.3,-851.9,-658.2
2011-07-26 2:45,94.2,17,-687.9,-280.8,-846.3,-647.1
2011-07-26 3:00,98,13.2,-676.6,-269.5,-838.7,-639.7
2011-07-26 3:15,107.4,30.2,-667.1,-258.2,-831.2,-630.5
2011-07-26 3:30,114.9,30.2,-659.6,-250.7,-823.7,-621.2
2011-07-26 3:45,118.7,33.9,-650.2,-239.4,-816.1,-613.8
2011-07-26 4:00,124.3,37.7,-642.6,-231.8,-808.6,-606.4
2011-07-26 4:15,126.2,39.6,-635.1,-224.3,-802.9,-599
2011-07-26 4:30,137.5,43.4,-627.6,-214.9,-797.3,-593.5
2011-07-26 4:45,131.9,45.2,-620,-205.5,-789.7,-584.2
2011-07-26 5:00,131.9,47.1,-612.5,-196,-786,-578.7
2011-07-26 5:15,139.4,49,-606.8,-190.4,-778.4,-573.1
2011-07-26 5:30,150.7,47.1,-597.4,-182.8,-772.8,-565.7
2011-07-26 5:45,156.4,56.5,-591.8,-175.3,-767.1,-560.2
2011-07-26 6:00,154.5,52.8,-584.2,-169.6,-759.6,-554.7
2011-07-26 6:15,143.2,49,-578.6,-167.8,-755.8,-549.1
2011-07-26 6:30,143.2,45.2,-576.7,-169.6,-752,-547.3
2011-07-26 6:45,131.9,39.6,-574.8,-173.4,-750.2,-547.3
2011-07-26 7:00,131.9,33.9,-576.7,-181,-750.2,-551
2011-07-26 7:15,131.9,28.3,-578.6,-192.3,-755.8,-554.7
2011-07-26 7:30,118.7,13.2,-582.3,-207.3,-763.4,-558.3
2011-07-26 7:45,109.3,3.8,-588,-230,-767.1,-565.7
2011-07-26 8:00,86.6,-18.8,-601.2,-250.7,-778.4,-580.5
2011-07-26 8:15,71.6,-26.4,-612.5,-275.2,-793.5,-593.5
2011-07-26 8:30,37.6,-45.2,-621.9,-295.9,-802.9,-606.4
2011-07-26 8:45,15,-64.1,-629.4,-320.4,-818,-617.5
2011-07-26 9:00,-5.7,-82.9,-638.9,-339.3,-831.2,-630.5
2011-07-26 9:15,-35.9,-103.7,-650.2,-358.1,-846.3,-641.5
2011-07-26 9:30,-62.3,-124.4,-667.1,-377,-861.4,-665.6
2011-07-26 9:45,-101.8,-148.9,-687.9,-393.9,-868.9,-685.9
2011-07-26 10:00,-132,-165.9,-719.9,-410.9,-880.2,-702.6
2011-07-26 10:15,-177.2,-186.6,-750.1,-433.5,-885.9,-713.7
2011-07-26 10:30,-198,-209.2,-778.3,-448.6,-893.4,-728.4
2011-07-26 10:45,-228.1,-231.8,-812.3,-467.4,-899.1,-741.4
2011-07-26 11:00,-252.6,-252.5,-848.1,-486.3,-904.7,-756.2
2011-07-26 11:15,-258.3,-265.7,-876.3,-499.5,-908.5,-769.1
2011-07-26 11:30,-292.2,-297.8,-895.2,-520.2,-914.1,-783.9
2011-07-26 11:45,-322.3,-326.1,-908.4,-537.2,-919.8,-796.8
2011-07-26 12:00,-341.2,-354.3,-917.8,-554.1,-929.2,-809.8
2011-07-26 12:15,-371.3,-376.9,-925.4,-569.2,-938.6,-820.9
2011-07-26 12:30,-395.8,-407.1,-932.9,-586.2,-946.2,-833.8
2011-07-26 12:45,-424.1,-433.5,-940.4,-601.2,-959.4,-850.5
2011-07-26 13:00,-446.7,-465.5,-951.7,-614.4,-965,-863.4
2011-07-26 13:15,-478.8,-497.6,-961.2,-635.2,-974.4,-876.3
2011-07-26 13:30,-507,-522.1,-970.6,-654,-982,-885.6
2011-07-26 13:45,-531.6,-556,-978.1,-676.6,-993.3,-896.7
2011-07-26 14:00,-550.4,-574.8,-987.5,-695.5,-1004.6,-907.8
2011-07-26 14:15,-574.9,-591.8,-995.1,-714.3,-1014,-909.6
2011-07-26 14:30,-605.1,-627.6,-998.9,-723.8,-1025.3,-917
2011-07-26 14:45,-629.6,-648.3,-998.9,-731.3,-1034.8,-924.4
2011-07-26 15:00,-635.2,-665.3,-997,-735.1,-1034.8,-931.8
2011-07-26 15:15,-654.1,-686,-997,-740.7,-1032.9,-933.7
2011-07-26 15:30,-682.3,-695.5,-998.9,-748.3,-1027.2,-935.5
2011-07-26 15:45,-689.9,-699.2,-1000.7,-752,-1027.2,-939.2
2011-07-26 16:00,-699.3,-695.5,-995.1,-750.1,-1025.3,-935.5
2011-07-26 16:15,-704.9,-693.6,-995.1,-744.5,-1027.2,-930
2011-07-26 16:30,-716.3,-676.6,-998.9,-744.5,-1023.4,-922.6
2011-07-26 16:45,-720,-667.2,-1008.3,-740.7,-1025.3,-915.2
2011-07-26 17:00,-729.4,-648.3,-1019.6,-735.1,-1025.3,-911.5
2011-07-26 17:15,-714.4,-629.5,-1025.2,-729.4,-1023.4,-911.5
2011-07-26 17:30,-714.4,-605,-1023.4,-720,-1015.9,-902.2
2011-07-26 17:45,-704.9,-578.6,-1027.1,-710.6,-1014,-900.4
2011-07-26 18:00,-688,-554.1,-1029,-701.1,-1012.1,-894.8
2011-07-26 18:15,-657.8,-529.6,-1023.4,-691.7,-1006.5,-887.4
2011-07-26 18:30,-640.9,-505.1,-1017.7,-682.3,-1004.6,-883.7
2011-07-26 18:45,-603.2,-471.2,-1015.8,-669.1,-1000.8,-883.7
2011-07-26 19:00,-567.4,-439.1,-1013.9,-659.7,-1000.8,-887.4
2011-07-26 19:15,-507,-397.7,-1012,-650.3,-995.2,-889.3
2011-07-26 19:30,-459.9,-361.9,-1010.2,-637.1,-991.4,-894.8
2011-07-26 19:45,-414.7,-324.2,-1004.5,-633.3,-987.6,-893
2011-07-26 20:00,-369.5,-288.4,-1002.6,-622,-983.9,-894.8
2011-07-26 20:15,-328,-263.9,-998.9,-614.4,-978.2,-894.8
2011-07-26 20:30,-294.1,-233.7,-995.1,-610.7,-972.6,-894.8
2011-07-26 20:45,-250.7,-205.4,-991.3,-605,-968.8,-893
2011-07-26 21:00,-222.5,-184.7,-989.4,-601.2,-966.9,-893
2011-07-26 21:15,-188.5,-152.7,-989.4,-599.4,-965,-894.8
2011-07-26 21:30,-167.8,-143.2,-985.7,-597.5,-961.2,-893
