,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP 45RDI-PB_2,2015-11-02,1.0,1.0,0.0,0.6929649416214585,0.30667470970801775,0.0003603486705238099
LTP 45RDI-PB_2,2015-11-03,1.0,1.0,0.0,0.8719474692972119,0.12766879772726134,0.0003837329755267556
LTP 45RDI-PB_2,2015-11-04,1.0,1.0,0.0,0.9719527397003915,0.028038843610135245,8.416689473392898e-06
LTP 45RDI-PB_2,2015-11-05,1.0,1.0,0.0,0.9511370111950473,0.04884318209414066,1.9806710811860692e-05
LTP 45RDI-CC_1,2015-05-10,1.0,1.0,0.0,0.6513939146474743,0.34710605099086234,0.0015000343616634192
LTP 45RDI-CC_1,2015-05-11,1.0,1.0,0.0,0.8391645234706553,0.16028204837242213,0.0005534281569225941
LTP 45RDI-CC_1,2015-05-12,1.0,2.0,-1.0,0.2882051585016148,0.6950939676023532,0.01670087389603203
LTP 45RDI-CC_1,2015-05-13,1.0,1.0,0.0,0.8618630717823134,0.13748194205140665,0.000654986166280091
LTP 45RDI-CC_1,2015-05-14,1.0,1.0,0.0,0.8468402158277721,0.15114406314307785,0.0020157210291499982
LTP 45RDI-CC_1,2015-05-15,1.0,2.0,-1.0,0.02186439864867176,0.7798745022671307,0.1982610990841975
LTP 45RDI-CC_1,2015-05-16,1.0,1.0,0.0,0.8780518703933712,0.12136118383437959,0.0005869457722491415
LTP 45RDI-CC_1,2015-05-17,1.0,1.0,0.0,0.8703004630221196,0.1285507038451174,0.0011488331327628993
LTP 45RDI-CC_1,2015-05-18,2.0,2.0,0.0,0.2551170990296381,0.6899952704102162,0.05488763056014569
LTP 45RDI-CC_1,2015-05-19,1.0,3.0,-2.0,0.002402891471857949,0.16381182516122617,0.8337852833669159
LTP 45RDI-CC_1,2015-05-20,1.0,1.0,0.0,0.8410339613469463,0.15789558994510014,0.0010704487079535498
LTP 45RDI-CC_1,2015-05-21,1.0,1.0,0.0,0.8703272369739551,0.12685630965583042,0.002816453370214614
LTP 45RDI-CC_1,2015-05-22,2.0,2.0,0.0,0.4175402252997877,0.5495428659227409,0.03291690877747137
LTP 45RDI-CC_1,2015-05-23,3.0,3.0,0.0,0.0009599937682478733,0.07516106292326538,0.9238789433084867
LTP 45RDI-CC_1,2015-05-24,3.0,3.0,0.0,1.5009647789964411e-06,0.0022259648478237045,0.9977725341873974
LTP 45RDI-CC_1,2015-05-25,3.0,3.0,0.0,3.05919641441396e-05,0.010688948395027589,0.9892804596408282
LTP 45RDI-CC_1,2015-05-26,1.0,2.0,-1.0,0.04260827517023652,0.566232429219144,0.3911592956106194
LTP 45RDI-CC_1,2015-05-27,1.0,1.0,0.0,0.8677032923738595,0.13185418383207614,0.0004425237940644293
LTP 45RDI-CC_1,2015-05-28,1.0,1.0,0.0,0.8940088376291591,0.10568379729747819,0.0003073650733627072
LTP 45RDI-CC_1,2015-05-29,1.0,1.0,0.0,0.9448281091929737,0.055131250570776336,4.0640236249896874e-05
LTP 45RDI-CC_1,2015-05-30,1.0,1.0,0.0,0.9120545219199916,0.08773727373450001,0.00020820434550833014
LTP 45RDI-CC_1,2015-05-31,1.0,1.0,0.0,0.8707535292384903,0.12843446291820929,0.0008120078433003194
LTP 45RDI-CC_1,2015-06-01,1.0,1.0,0.0,0.9131743091448297,0.08633555661321288,0.0004901342419575044
