,LTP_1,LTP_2,LTP_3,LTP_1_std,LTP_2_std,LTP_3_std,DIFF_1,DIFF_2,DIFF_3,DIFF_1_std,DIFF_2_std,DIFF_3_std
7.9,-0.07052094221306676,-0.17412187145030783,0.1948249565924296,0.4462487616205386,1.0314564020901942,0.8504952618854646,0.006292558491977811,0.0023247326252952634,-0.00381353238858925,0.0024965353631110536,0.006784741889151259,0.008214594314861474
8.0,-0.027298966555782542,-0.15551745740909875,0.168307972847203,0.45600146206663583,1.0413903308288874,0.8413760383077231,0.0063316443340864295,0.0024042603212142757,-0.003939372313273991,0.0025169104772339436,0.006656574883147983,0.00816446410780322
8.1,0.01658812072214918,-0.1368168258386494,0.14123067247174112,0.465311752399947,1.0564291156192667,0.8337084501344111,0.006362160948451376,0.0024712922518547835,-0.004061426996145458,0.0025276370486572745,0.006518977881788298,0.008098229609151464
8.200000000000001,0.06087005395270882,-0.11835735344986863,0.11340773852335874,0.47466315183239904,1.0763115691122778,0.8292573736185349,0.006384690167146794,0.002528063332314309,-0.004175187561830511,0.002526349256615524,0.00643195782344363,0.008027942498574366
8.3,0.10529748231356523,-0.09978271011238377,0.08455820063765526,0.48442722851962977,1.101426940468259,0.8263120018039939,0.006399907480369387,0.002576627218150939,-0.004280166123216472,0.0025146014267807227,0.006327116832578065,0.007953080759795452
8.4,0.14924645345094067,-0.08164032846670163,0.054969500210184895,0.49510525506734326,1.1246653895695113,0.8269309736898622,0.0064062092658250655,0.002613563383833218,-0.004375302160581734,0.002496920894601603,0.006214835703025872,0.007872134657523538
8.5,0.19266982134472865,-0.06336413373448191,0.025301434176420667,0.5056835985207079,1.1447032736613563,0.8302361923987487,0.006402919354042227,0.00264249228657912,-0.004458067449658382,0.0024758460213133225,0.006112054203537436,0.00778439935391536
8.6,0.2356215138144341,-0.04444656077728017,-0.0044519440215858375,0.5159277339993704,1.1636769438731593,0.8362695476833428,0.006392360074769052,0.0026661902567077316,-0.004528903699086393,0.002450966674470705,0.005999025514516163,0.0077008956211381254
8.700000000000001,0.27835245023087396,-0.025156603140050717,-0.03472349091969994,0.5259393309338479,1.1785828991954987,0.8426892116818997,0.006375035509063248,0.002683360705976145,-0.00458983371359269,0.002419371499990974,0.005863357372448114,0.007628037454847626
8.8,0.32084084679814445,-0.005516750648867086,-0.06606635202346545,0.5353290913796288,1.19813385580501,0.8504469328879191,0.006352355722885191,0.0026957079930587592,-0.004641468950588784,0.002385188744709125,0.005715483638404451,0.007563259622319066
8.9,0.36306975235053823,0.013876550261883131,-0.0983204684441177,0.5437634097453118,1.2195339102895348,0.8593295070109029,0.006325263474294772,0.0026992233847776734,-0.0046820603931227315,0.002349559599527104,0.005569222300726623,0.0075051967041595245
9.0,0.40485574382641054,0.033087019894564744,-0.1311705732650033,0.5523860192577285,1.2372700631995752,0.866172864825504,0.006292657256514117,0.0026938690519430182,-0.004709907219368104,0.002315340424365091,0.005483649678915394,0.00743749445294935
9.1,0.4462128455884155,0.051853850273974246,-0.16441134571222793,0.5606540065917005,1.250563451097964,0.8718104915406404,0.006253053680180304,0.0026847855167272568,-0.004726908719304704,0.0022911490336587795,0.005396225081674525,0.007358490916544688
9.200000000000001,0.4870642559030458,0.07018529618155778,-0.19815734167625132,0.5668642289316165,1.2602352230367961,0.877567268188972,0.006209413718554978,0.0026739023230492103,-0.004735894418567524,0.002270752154489053,0.005312131069014431,0.007274412858350065
