Fecha,TDV Control-2L_1,TDV Control-2L_2,TDV 45SDI-2L_1,TDV 45SDI-2L_2,
2016-10-20 19:00,1013.9,1700.4,-435.2,102.5,
2016-10-20 19:15,1026.0,1709.9,-425.8,111.6,
2016-10-20 19:30,1038.2,1719.3,-416.4,121.8,
2016-10-20 19:45,1050.3,1731.9,-407.1,132.3,
2016-10-20 20:00,1062.5,1741.4,-400.8,142.1,
2016-10-20 20:15,1074.6,1750.9,-391.4,151.3,
2016-10-20 20:30,1086.8,1760.3,-382.1,161.2,
2016-10-20 20:45,1095.9,1769.8,-375.8,171.0,
2016-10-20 21:00,1105.0,1776.1,-369.6,180.8,
2016-10-20 21:15,1114.1,1785.6,-363.3,187.4,
2016-10-20 21:30,1120.2,1791.9,-357.0,193.9,
2016-10-20 21:45,1129.3,1795.1,-350.8,200.5,
2016-10-20 22:00,1135.4,1801.4,-347.7,207.1,
2016-10-20 22:15,1141.5,1807.7,-341.4,216.9,
2016-10-20 22:30,1147.6,1810.8,-335.2,223.5,
2016-10-20 22:45,1153.6,1817.1,-328.9,230.0,
2016-10-20 23:00,1159.7,1820.3,-325.8,236.6,
2016-10-20 23:15,1165.8,1826.6,-319.5,243.1,
2016-10-20 23:30,1171.9,1829.8,-316.4,246.4,
2016-10-20 23:45,1174.9,1836.1,-313.3,253.0,
2016-10-21 0:00,1181.0,1839.2,-307.0,259.5,
2016-10-21 0:15,1184.0,1842.4,-303.9,262.8,
2016-10-21 0:30,1187.1,1845.5,-303.9,266.1,
2016-10-21 0:45,1190.1,1848.7,-300.8,272.6,
2016-10-21 1:00,1193.1,1851.9,-294.5,279.2,
2016-10-21 1:15,1196.2,1858.2,-291.4,282.5,
2016-10-21 1:30,1202.2,1861.3,-288.3,285.7,
2016-10-21 1:45,1205.3,1867.6,-288.3,289.0,
2016-10-21 2:00,1208.3,1870.8,-288.3,289.0,
2016-10-21 2:15,1211.4,1873.9,-288.3,289.0,
2016-10-21 2:30,1211.4,1873.9,-288.3,292.3,
2016-10-21 2:45,1214.4,1877.1,-288.3,295.6,
2016-10-21 3:00,1217.4,1877.1,-285.2,295.6,
2016-10-21 3:15,1217.4,1880.3,-285.2,298.9,
2016-10-21 3:30,1220.5,1883.4,-285.2,302.1,
2016-10-21 3:45,1223.5,1883.4,-285.2,305.4,
2016-10-21 4:00,1223.5,1886.6,-282.0,305.4,
2016-10-21 4:15,1223.5,1886.6,-282.0,308.7,
2016-10-21 4:30,1226.5,1886.6,-278.9,312.0,
2016-10-21 4:45,1226.5,1886.6,-275.8,318.5,
2016-10-21 5:00,1229.6,1886.6,-272.7,321.8,
2016-10-21 5:15,1232.6,1892.9,-269.5,328.4,
2016-10-21 5:30,1235.7,1896.0,-266.4,331.7,
2016-10-21 5:45,1238.7,1899.2,-263.3,331.7,
2016-10-21 6:00,1241.7,1899.2,-260.2,338.2,
2016-10-21 6:15,1247.8,1902.3,-257.0,341.5,
2016-10-21 6:30,1250.8,1905.5,-253.9,344.8,
2016-10-21 6:45,1253.9,1908.7,-250.8,348.0,
2016-10-21 7:00,1256.9,1911.8,-247.7,351.3,
2016-10-21 7:15,1263.0,1918.1,-247.7,354.6,
2016-10-21 7:30,1266.0,1924.4,-244.5,357.9,
2016-10-21 7:45,1269.1,1927.6,-244.5,357.9,
2016-10-21 8:00,1272.1,1927.6,-244.5,361.2,
2016-10-21 8:15,1272.1,1930.7,-244.5,361.2,
2016-10-21 8:30,1272.1,1930.7,-244.5,367.7,
2016-10-21 8:45,1272.1,1933.9,-247.7,367.7,
2016-10-21 9:00,1266.0,1930.7,-253.9,361.2,
2016-10-21 9:15,1260.0,1927.6,-260.2,357.9,
2016-10-21 9:30,1253.9,1924.4,-266.4,351.3,
2016-10-21 9:45,1247.8,1918.1,-275.8,341.5,
2016-10-21 10:00,1241.7,1911.8,-288.3,331.7,
2016-10-21 10:15,1229.6,1902.3,-303.9,312.0,
2016-10-21 10:30,1214.4,1886.6,-316.4,295.6,
2016-10-21 10:45,1202.2,1877.1,-328.9,282.5,
2016-10-21 11:00,1190.1,1861.3,-341.4,266.1,
2016-10-21 11:15,1181.0,1851.9,-350.8,256.2,
2016-10-21 11:30,1168.8,1839.2,-360.2,246.4,
2016-10-21 11:45,1162.7,1832.9,-366.4,243.1,
2016-10-21 12:00,1156.7,1829.8,-369.6,239.8,
2016-10-21 12:15,1147.6,1823.5,-372.7,233.3,
2016-10-21 12:30,1138.4,1814.0,-382.1,223.5,
2016-10-21 12:45,1123.3,1801.4,-388.3,213.6,
2016-10-21 13:00,1111.1,1791.9,-397.7,200.5,
2016-10-21 13:15,1092.9,1773.0,-407.1,184.1,
2016-10-21 13:30,1074.6,1757.2,-419.6,171.0,
2016-10-21 13:45,1062.5,1744.6,-425.8,161.2,
2016-10-21 14:00,1053.4,1738.3,-428.9,161.2,
2016-10-21 14:15,1047.3,1731.9,-428.9,157.9,
2016-10-21 14:30,1044.3,1731.9,-428.9,161.2,
2016-10-21 14:45,1044.3,1731.9,-425.8,161.2,
2016-10-21 15:00,1041.2,1728.8,-425.8,161.2,
2016-10-21 15:15,1041.2,1728.8,-422.7,164.4,
2016-10-21 15:30,1041.2,1731.9,-419.6,167.7,
2016-10-21 15:45,1044.3,1731.9,-419.6,171.0,
2016-10-21 16:00,1044.3,1735.1,-416.4,171.0,
2016-10-21 16:15,1050.3,1738.3,-413.3,174.3,
2016-10-21 16:30,1053.4,1744.6,-410.2,177.5,
2016-10-21 16:45,1059.5,1750.9,-407.1,184.1,
2016-10-21 17:00,1065.5,1757.2,-403.9,190.7,
2016-10-21 17:15,1071.6,1760.3,-400.8,197.2,
2016-10-21 17:30,1077.7,1766.7,-394.6,207.1,
2016-10-21 17:45,1086.8,1776.1,-388.3,216.9,
2016-10-21 18:00,1098.9,1785.6,-382.1,226.7,
2016-10-21 18:15,1111.1,1795.1,-375.8,236.6,
2016-10-21 18:30,1120.2,1804.5,-366.4,246.4,
2016-10-21 18:45,1132.4,1814.0,-360.2,256.2,
2016-10-21 19:00,1141.5,1823.5,-357.0,266.1,
2016-10-21 19:15,1150.6,1829.8,-350.8,272.6,
2016-10-21 19:30,1156.7,1839.2,-347.7,279.2,
2016-10-21 19:45,1162.7,1842.4,-341.4,285.7,
2016-10-21 20:00,1168.8,1848.7,-338.3,292.3,
2016-10-21 20:15,1174.9,1855.0,-332.0,298.9,
2016-10-21 20:30,1181.0,1861.3,-328.9,305.4,
2016-10-21 20:45,1187.1,1864.5,-325.8,308.7,
2016-10-21 21:00,1190.1,1867.6,-322.7,315.3,
2016-10-21 21:15,1193.1,1870.8,-319.5,318.5,
2016-10-21 21:30,1196.2,1873.9,-316.4,321.8,
2016-10-21 21:45,1199.2,1873.9,-316.4,328.4,
2016-10-21 22:00,1199.2,1877.1,-313.3,331.7,
2016-10-21 22:15,1202.2,1877.1,-307.0,338.2,
2016-10-21 22:30,1205.3,1880.3,-303.9,341.5,
2016-10-21 22:45,1208.3,1880.3,-297.7,348.0,
2016-10-21 23:00,1211.4,1883.4,-294.5,354.6,
2016-10-21 23:15,1217.4,1886.6,-288.3,361.2,
2016-10-21 23:30,1220.5,1889.7,-282.0,367.7,
2016-10-21 23:45,1226.5,1896.0,-275.8,374.3,
2016-10-22 0:00,1229.6,1899.2,-272.7,377.6,
2016-10-22 0:15,1232.6,1902.3,-269.5,384.1,
2016-10-22 0:30,1235.7,1905.5,-266.4,390.7,
2016-10-22 0:45,1238.7,1908.7,-263.3,394.0,
2016-10-22 1:00,1241.7,1908.7,-263.3,394.0,
2016-10-22 1:15,1241.7,1908.7,-263.3,397.2,
2016-10-22 1:30,1241.7,1908.7,-263.3,397.2,
2016-10-22 1:45,1241.7,1908.7,-260.2,400.5,
2016-10-22 2:00,1244.8,1911.8,-257.0,403.8,
2016-10-22 2:15,1244.8,1911.8,-253.9,407.1,
2016-10-22 2:30,1247.8,1915.0,-253.9,410.3,
2016-10-22 2:45,1247.8,1915.0,-253.9,410.3,
2016-10-22 3:00,1247.8,1918.1,-253.9,413.6,
2016-10-22 3:15,1247.8,1918.1,-253.9,413.6,
2016-10-22 3:30,1250.8,1921.3,-253.9,416.9,
2016-10-22 3:45,1250.8,1921.3,-257.0,416.9,
2016-10-22 4:00,1250.8,1921.3,-260.2,416.9,
2016-10-22 4:15,1247.8,1921.3,-260.2,416.9,
2016-10-22 4:30,1247.8,1921.3,-263.3,416.9,
2016-10-22 4:45,1247.8,1921.3,-263.3,416.9,
2016-10-22 5:00,1247.8,1921.3,-263.3,416.9,
2016-10-22 5:15,1247.8,1921.3,-263.3,420.2,
2016-10-22 5:30,1250.8,1921.3,-266.4,420.2,
2016-10-22 5:45,1250.8,1924.4,-266.4,420.2,
2016-10-22 6:00,1250.8,1924.4,-266.4,423.5,
2016-10-22 6:15,1250.8,1924.4,-266.4,423.5,
2016-10-22 6:30,1250.8,1927.6,-266.4,426.7,
2016-10-22 6:45,1253.9,1927.6,-266.4,426.7,
2016-10-22 7:00,1253.9,1927.6,-263.3,426.7,
2016-10-22 7:15,1263.0,1927.6,-250.8,439.9,
2016-10-22 7:30,1275.2,1940.2,-219.5,459.5,
2016-10-22 7:45,1284.3,1952.8,-216.4,469.4,
2016-10-22 8:00,1290.3,1959.1,-222.7,479.2,
2016-10-22 8:15,1296.4,1968.6,-213.3,489.0,
2016-10-22 8:30,1302.5,1971.8,-210.2,495.6,
2016-10-22 8:45,1305.5,1978.1,-203.9,505.4,
2016-10-22 9:00,1311.6,1984.4,-197.7,508.7,
2016-10-22 9:15,1317.7,1990.7,-191.4,505.4,
2016-10-22 9:30,1320.7,1997.0,-185.2,508.7,
2016-10-22 9:45,1326.8,2003.3,-178.9,515.3,
2016-10-22 10:00,1329.8,2003.3,-172.7,515.3,
2016-10-22 10:15,1326.8,2003.3,-172.7,515.3,
2016-10-22 10:30,1326.8,2000.2,-169.5,518.5,
2016-10-22 10:45,1329.8,2006.5,-166.4,525.1,
2016-10-22 11:00,1332.9,2006.5,-163.3,525.1,
2016-10-22 11:15,1332.9,2009.6,-157.0,528.4,
2016-10-22 11:30,1339.0,2012.8,-150.8,534.9,
2016-10-22 11:45,1345.0,2019.1,-141.4,544.8,
2016-10-22 12:00,1351.1,2025.4,-135.2,554.6,
2016-10-22 12:15,1357.2,2028.6,-125.8,561.2,
2016-10-22 12:30,1363.3,2034.9,-119.5,567.7,
2016-10-22 12:45,1369.3,2041.2,-110.2,574.3,
2016-10-22 13:00,1372.4,2041.2,-103.9,584.1,
2016-10-22 13:15,1378.4,2047.5,-94.5,594.0,
2016-10-22 13:30,1381.5,2053.8,-88.3,600.5,
2016-10-22 13:45,1384.5,2057.0,-78.9,603.8,
2016-10-22 14:00,1387.6,2057.0,-69.5,610.4,
2016-10-22 14:15,1390.6,2063.3,-60.2,613.6,
2016-10-22 14:30,1396.7,2075.9,-50.8,636.6,
2016-10-22 14:45,1399.7,2082.2,-47.7,639.9,
2016-10-22 15:00,1399.7,2082.2,-44.5,643.1,
2016-10-22 15:15,1393.6,2075.9,-47.7,636.6,
2016-10-22 15:30,1393.6,2072.7,-47.7,639.9,
2016-10-22 15:45,1396.7,2075.9,-41.4,643.1,
2016-10-22 16:00,1399.7,2079.1,-35.2,649.7,
2016-10-22 16:15,1396.7,2075.9,-35.2,646.4,
2016-10-22 16:30,1393.6,2072.7,-35.2,649.7,
2016-10-22 16:45,1393.6,2075.9,-35.2,653.0,
2016-10-22 17:00,1396.7,2075.9,-35.2,659.5,
2016-10-22 17:15,1399.7,2079.1,-28.9,662.8,
2016-10-22 17:30,1402.7,2082.2,-22.7,669.4,
2016-10-22 17:45,1405.8,2085.4,-13.3,679.2,
2016-10-22 18:00,1411.9,2091.7,-3.9,685.8,
2016-10-22 18:15,1414.9,2094.8,5.5,692.3,
2016-10-22 18:30,1417.9,2098.0,14.8,698.9,
2016-10-22 18:45,1421.0,2101.1,18.0,702.2,
2016-10-22 19:00,1427.1,2104.3,24.2,708.7,
2016-10-22 19:15,1427.1,2110.6,33.6,712.0,
2016-10-22 19:30,1430.1,2113.8,39.9,715.3,
2016-10-22 19:45,1430.1,2113.8,43.0,718.6,
2016-10-22 20:00,1433.1,2113.8,52.4,721.8,
2016-10-22 20:15,1436.2,2116.9,58.6,725.1,
2016-10-22 20:30,1439.2,2120.1,64.9,725.1,
2016-10-22 20:45,1442.2,2123.2,68.0,731.7,
2016-10-22 21:00,1445.3,2129.5,74.2,731.7,
2016-10-22 21:15,1445.3,2129.5,77.4,734.9,
2016-10-22 21:30,1445.3,2132.7,80.5,738.2,
2016-10-22 21:45,1445.3,2135.9,83.6,748.1,
2016-10-22 22:00,1448.3,2135.9,86.7,751.3,
2016-10-22 22:15,1448.3,2135.9,89.9,754.6,
2016-10-22 22:30,1448.3,2135.9,93.0,757.9,
2016-10-22 22:45,1448.3,2132.7,99.2,761.2,
2016-10-22 23:00,1451.4,2135.9,102.4,764.5,
2016-10-22 23:15,1451.4,2142.2,108.6,771.0,
2016-10-22 23:30,1454.4,2142.2,111.7,771.0,
2016-10-22 23:45,1454.4,2142.2,111.7,771.0,
2016-10-23 0:00,1460.5,2142.2,118.0,774.3,
2016-10-23 0:15,1460.5,2145.3,121.1,774.3,
2016-10-23 0:30,1460.5,2145.3,124.2,777.6,
2016-10-23 0:45,1460.5,2145.3,127.4,780.8,
2016-10-23 1:00,1460.5,2145.3,130.5,784.1,
2016-10-23 1:15,1460.5,2148.5,133.6,787.4,
2016-10-23 1:30,1463.5,2148.5,139.9,790.7,
2016-10-23 1:45,1463.5,2148.5,143.0,790.7,
2016-10-23 2:00,1463.5,2148.5,146.1,794.0,
2016-10-23 2:15,1463.5,2148.5,149.2,797.2,
2016-10-23 2:30,1463.5,2148.5,149.2,797.2,
2016-10-23 2:45,1466.5,2148.5,152.4,800.5,
2016-10-23 3:00,1466.5,2151.6,155.5,797.2,
2016-10-23 3:15,1469.6,2154.8,158.6,800.5,
2016-10-23 3:30,1466.5,2154.8,164.9,800.5,
2016-10-23 3:45,1466.5,2154.8,168.0,803.8,
2016-10-23 4:00,1466.5,2154.8,171.1,807.1,
2016-10-23 4:15,1469.6,2154.8,174.2,810.4,
2016-10-23 4:30,1469.6,2157.9,177.4,810.4,
2016-10-23 4:45,1469.6,2157.9,180.5,813.6,
2016-10-23 5:00,1469.6,2161.1,183.6,816.9,
2016-10-23 5:15,1472.6,2161.1,186.7,816.9,
2016-10-23 5:30,1472.6,2164.3,186.7,820.2,
2016-10-23 5:45,1475.7,2164.3,186.7,823.5,
2016-10-23 6:00,1475.7,2167.4,189.9,826.8,
2016-10-23 6:15,1478.7,2167.4,196.1,833.3,
2016-10-23 6:30,1478.7,2164.3,199.2,833.3,
2016-10-23 6:45,1481.7,2164.3,205.5,839.9,
2016-10-23 7:00,1481.7,2164.3,211.7,843.1,
2016-10-23 7:15,1484.8,2167.4,218.0,849.7,
2016-10-23 7:30,1487.8,2167.4,224.2,853.0,
2016-10-23 7:45,1490.9,2170.6,230.5,859.5,
2016-10-23 8:00,1493.9,2173.7,236.7,862.8,
2016-10-23 8:15,1493.9,2176.9,243.0,866.1,
2016-10-23 8:30,1496.9,2180.0,246.1,869.4,
2016-10-23 8:45,1500.0,2183.2,252.4,869.4,
2016-10-23 9:00,1500.0,2186.3,255.5,872.7,
2016-10-23 9:15,1503.0,2189.5,258.6,875.9,
2016-10-23 9:30,1503.0,2189.5,261.7,879.2,
2016-10-23 9:45,1506.0,2192.7,264.9,879.2,
2016-10-23 10:00,1506.0,2192.7,268.0,882.5,
2016-10-23 10:15,1503.0,2192.7,268.0,882.5,
2016-10-23 10:30,1506.0,2192.7,268.0,882.5,
2016-10-23 10:45,1503.0,2189.5,268.0,882.5,
2016-10-23 11:00,1500.0,2186.3,264.9,879.2,
2016-10-23 11:15,1496.9,2183.2,264.9,879.2,
2016-10-23 11:30,1493.9,2180.0,258.6,875.9,
2016-10-23 11:45,1493.9,2180.0,258.6,879.2,
2016-10-23 12:00,1496.9,2183.2,261.7,882.5,
2016-10-23 12:15,1500.0,2186.3,268.0,885.8,
2016-10-23 12:30,1506.0,2192.7,274.2,892.3,
2016-10-23 12:45,1509.1,2199.0,283.6,898.9,
2016-10-23 13:00,1515.2,2202.1,286.7,902.2,
2016-10-23 13:15,1515.2,2205.3,293.0,905.4,
2016-10-23 13:30,1515.2,2205.3,296.1,908.7,
2016-10-23 13:45,1515.2,2202.1,299.2,912.0,
2016-10-23 14:00,1518.2,2208.4,308.6,918.6,
2016-10-23 14:15,1521.2,2211.6,314.9,921.8,
2016-10-23 14:30,1524.3,2211.6,318.0,925.1,
2016-10-23 14:45,1524.3,2211.6,324.2,928.4,
2016-10-23 15:00,1527.3,2214.7,330.5,931.7,
2016-10-23 15:15,1527.3,2217.9,333.6,935.0,
2016-10-23 15:30,1530.3,2221.1,339.9,938.2,
2016-10-23 15:45,1533.4,2221.1,343.0,941.5,
2016-10-23 16:00,1533.4,2224.2,349.2,944.8,
2016-10-23 16:15,1536.4,2227.4,352.4,948.1,
2016-10-23 16:30,1536.4,2227.4,355.5,951.3,
2016-10-23 16:45,1539.5,2230.5,361.7,954.6,
2016-10-23 17:00,1539.5,2230.5,361.7,957.9,
2016-10-23 17:15,1539.5,2230.5,364.9,961.2,
2016-10-23 17:30,1542.5,2233.7,371.1,964.5,
2016-10-23 17:45,1545.5,2236.8,374.2,967.7,
2016-10-23 18:00,1545.5,2236.8,374.2,967.7,
2016-10-23 18:15,1545.5,2236.8,374.2,971.0,
2016-10-23 18:30,1548.6,2240.0,377.4,974.3,
2016-10-23 18:45,1548.6,2240.0,377.4,974.3,
2016-10-23 19:00,1548.6,2240.0,374.2,977.6,
2016-10-23 19:15,1548.6,2240.0,377.4,977.6,
2016-10-23 19:30,1548.6,2240.0,380.5,980.9,
2016-10-23 19:45,1551.6,2243.1,383.6,980.9,
2016-10-23 20:00,1551.6,2243.1,383.6,984.1,
2016-10-23 20:15,1551.6,2243.1,386.7,987.4,
2016-10-23 20:30,1551.6,2246.3,389.9,987.4,
2016-10-23 20:45,1551.6,2246.3,393.0,990.7,
2016-10-23 21:00,1551.6,2246.3,396.1,990.7,
2016-10-23 21:15,1551.6,2243.1,399.2,990.7,
2016-10-23 21:30,1551.6,2243.1,402.4,994.0,
2016-10-23 21:45,1551.6,2246.3,405.5,994.0,
2016-10-23 22:00,1551.6,2246.3,408.6,994.0,
2016-10-23 22:15,1554.6,2246.3,386.7,997.2,
2016-10-23 22:30,1554.6,2243.1,386.7,997.2,
2016-10-23 22:45,1551.6,2243.1,386.7,997.2,
2016-10-23 23:00,1551.6,2243.1,389.9,1000.5,
2016-10-23 23:15,1551.6,2243.1,393.0,1000.5,
2016-10-23 23:30,1554.6,2243.1,396.1,1000.5,
2016-10-23 23:45,1554.6,2246.3,399.2,1003.8,
2016-10-24 0:00,1554.6,2246.3,402.4,1003.8,
2016-10-24 0:15,1554.6,2246.3,405.5,1003.8,
2016-10-24 0:30,1554.6,2246.3,408.6,1003.8,
2016-10-24 0:45,1554.6,2246.3,411.8,1003.8,
2016-10-24 1:00,1554.6,2246.3,414.9,1003.8,
2016-10-24 1:15,1554.6,2249.5,418.0,1007.1,
2016-10-24 1:30,1554.6,2249.5,421.1,1007.1,
2016-10-24 1:45,1554.6,2249.5,421.1,1007.1,
2016-10-24 2:00,1554.6,2249.5,424.3,1007.1,
2016-10-24 2:15,1554.6,2249.5,427.4,1010.4,
2016-10-24 2:30,1557.7,2249.5,430.5,1010.4,
2016-10-24 2:45,1557.7,2249.5,430.5,1010.4,
2016-10-24 3:00,1557.7,2249.5,433.6,1010.4,
2016-10-24 3:15,1557.7,2252.6,433.6,1013.6,
2016-10-24 3:30,1557.7,2252.6,436.8,1013.6,
2016-10-24 3:45,1557.7,2252.6,439.9,1016.9,
2016-10-24 4:00,1557.7,2252.6,439.9,1013.6,
2016-10-24 4:15,1557.7,2252.6,443.0,1016.9,
2016-10-24 4:30,1560.7,2255.8,446.1,1016.9,
2016-10-24 4:45,1560.7,2255.8,446.1,1020.2,
2016-10-24 5:00,1560.7,2258.9,449.3,1020.2,
2016-10-24 5:15,1563.8,2258.9,449.3,1020.2,
2016-10-24 5:30,1563.8,2258.9,452.4,1020.2,
2016-10-24 5:45,1563.8,2258.9,452.4,1020.2,
2016-10-24 6:00,1563.8,2258.9,455.5,1020.2,
2016-10-24 6:15,1563.8,2258.9,458.6,1023.5,
2016-10-24 6:30,1563.8,2262.1,458.6,1023.5,
2016-10-24 6:45,1563.8,2262.1,461.8,1023.5,
2016-10-24 7:00,1566.8,2262.1,464.9,1023.5,
2016-10-24 7:15,1566.8,2265.2,464.9,1030.0,
2016-10-24 7:30,1569.8,2265.2,468.0,1033.3,
2016-10-24 7:45,1572.9,2268.4,471.1,1036.6,
2016-10-24 8:00,1572.9,2271.6,474.3,1039.9,
2016-10-24 8:15,1572.9,2271.6,474.3,1036.6,
2016-10-24 8:30,1572.9,2271.6,477.4,1036.6,
2016-10-24 8:45,1575.9,2274.7,477.4,1036.6,
2016-10-24 9:00,1575.9,2274.7,480.5,1036.6,
2016-10-24 9:15,1579.0,2277.9,483.6,1039.9,
2016-10-24 9:30,1582.0,2281.0,486.8,1039.9,
2016-10-24 9:45,1582.0,2284.2,486.8,1043.2,
2016-10-24 10:00,1582.0,2287.3,489.9,1043.2,
2016-10-24 10:15,1582.0,2287.3,489.9,1043.2,
2016-10-24 10:30,1585.0,2287.3,493.0,1043.2,
2016-10-24 10:45,1582.0,2287.3,486.8,1036.6,
2016-10-24 11:00,1579.0,2281.0,483.6,1030.0,
2016-10-24 11:15,1569.8,2274.7,477.4,1023.5,
2016-10-24 11:30,1563.8,2265.2,468.0,1016.9,
2016-10-24 11:45,1551.6,2255.8,455.5,1010.4,
2016-10-24 12:00,1539.5,2246.3,443.0,997.2,
2016-10-24 12:15,1527.3,2230.5,427.4,987.4,
2016-10-24 12:30,1521.2,2227.4,418.0,987.4,
2016-10-24 12:45,1518.2,2221.1,405.5,980.9,
2016-10-24 13:00,1509.1,2214.7,389.9,974.3,
2016-10-24 13:15,1500.0,2205.3,374.2,967.7,
2016-10-24 13:30,1493.9,2199.0,361.7,964.5,
2016-10-24 13:45,1490.9,2199.0,349.2,967.7,
2016-10-24 14:00,1484.8,2195.8,333.6,957.9,
2016-10-24 14:15,1475.7,2186.3,318.0,951.3,
2016-10-24 14:30,1469.6,2183.2,302.4,948.1,
2016-10-24 14:45,1457.4,2170.6,283.6,935.0,
2016-10-24 15:00,1451.4,2164.3,274.2,931.7,
2016-10-24 15:15,1448.3,2164.3,268.0,928.4,
2016-10-24 15:30,1451.4,2164.3,271.1,935.0,
2016-10-24 15:45,1451.4,2167.4,271.1,935.0,
2016-10-24 16:00,1451.4,2167.4,274.2,935.0,
2016-10-24 16:15,1451.4,2164.3,274.2,938.2,
2016-10-24 16:30,1451.4,2167.4,277.4,938.2,
2016-10-24 16:45,1451.4,2164.3,280.5,941.5,
2016-10-24 17:00,1451.4,2164.3,283.6,941.5,
2016-10-24 17:15,1451.4,2161.1,289.9,944.8,
2016-10-24 17:30,1454.4,2164.3,293.0,948.1,
2016-10-24 17:45,1454.4,2167.4,299.2,954.6,
2016-10-24 18:00,1457.4,2170.6,305.5,957.9,
2016-10-24 18:15,1460.5,2173.7,314.9,964.5,
2016-10-24 18:30,1466.5,2176.9,318.0,967.7,
2016-10-24 18:45,1466.5,2180.0,324.2,971.0,
2016-10-24 19:00,1469.6,2183.2,327.4,974.3,
2016-10-24 19:15,1469.6,2186.3,333.6,977.6,
2016-10-24 19:30,1472.6,2189.5,343.0,980.9,
2016-10-24 19:45,1475.7,2192.7,349.2,984.1,
2016-10-24 20:00,1478.7,2192.7,358.6,987.4,
2016-10-24 20:15,1481.7,2195.8,361.7,990.7,
2016-10-24 20:30,1481.7,2199.0,368.0,990.7,
2016-10-24 20:45,1484.8,2202.1,374.2,994.0,
2016-10-24 21:00,1484.8,2202.1,380.5,997.2,
2016-10-24 21:15,1487.8,2205.3,386.7,997.2,
2016-10-24 21:30,1490.9,2208.4,389.9,1000.5,
2016-10-24 21:45,1490.9,2208.4,396.1,1003.8,
2016-10-24 22:00,1493.9,2211.6,402.4,1003.8,
2016-10-24 22:15,1493.9,2214.7,405.5,1007.1,
2016-10-24 22:30,1496.9,2217.9,411.8,1007.1,
2016-10-24 22:45,1500.0,2217.9,414.9,1010.4,
2016-10-24 23:00,1500.0,2221.1,414.9,1010.4,
2016-10-24 23:15,1500.0,2221.1,418.0,1010.4,
2016-10-24 23:30,1500.0,2221.1,421.1,1010.4,
2016-10-24 23:45,1500.0,2224.2,424.3,1010.4,
2016-10-25 0:00,1500.0,2224.2,424.3,1010.4,
2016-10-25 0:15,1503.0,2224.2,427.4,1010.4,
2016-10-25 0:30,1503.0,2224.2,430.5,1013.6,
2016-10-25 0:45,1503.0,2227.4,433.6,1013.6,
2016-10-25 1:00,1506.0,2227.4,436.8,1013.6,
2016-10-25 1:15,1506.0,2227.4,439.9,1013.6,
2016-10-25 1:30,1506.0,2227.4,443.0,1016.9,
2016-10-25 1:45,1506.0,2230.5,446.1,1016.9,
2016-10-25 2:00,1509.1,2230.5,449.3,1020.2,
2016-10-25 2:15,1509.1,2233.7,452.4,1020.2,
2016-10-25 2:30,1509.1,2233.7,455.5,1020.2,
2016-10-25 2:45,1512.1,2233.7,455.5,1020.2,
2016-10-25 3:00,1512.1,2233.7,458.6,1023.5,
2016-10-25 3:15,1512.1,2233.7,461.8,1023.5,
2016-10-25 3:30,1512.1,2236.8,464.9,1023.5,
2016-10-25 3:45,1512.1,2236.8,468.0,1023.5,
2016-10-25 4:00,1515.2,2236.8,471.1,1026.8,
2016-10-25 4:15,1515.2,2240.0,471.1,1026.8,
2016-10-25 4:30,1518.2,2243.1,471.1,1030.0,
2016-10-25 4:45,1518.2,2243.1,471.1,1030.0,
2016-10-25 5:00,1518.2,2243.1,468.0,1026.8,
2016-10-25 5:15,1515.2,2243.1,461.8,1023.5,
2016-10-25 5:30,1512.1,2240.0,455.5,1020.2,
2016-10-25 5:45,1506.0,2236.8,452.4,1016.9,
2016-10-25 6:00,1506.0,2233.7,449.3,1013.6,
2016-10-25 6:15,1503.0,2233.7,449.3,1013.6,
2016-10-25 6:30,1503.0,2233.7,452.4,1016.9,
2016-10-25 6:45,1503.0,2233.7,452.4,1016.9,
2016-10-25 7:00,1503.0,2236.8,455.5,1020.2,
2016-10-25 7:15,1503.0,2236.8,455.5,1016.9,
2016-10-25 7:30,1506.0,2236.8,461.8,1023.5,
2016-10-25 7:45,1509.1,2240.0,464.9,1026.8,
2016-10-25 8:00,1515.2,2246.3,468.0,1030.0,
2016-10-25 8:15,1518.2,2249.5,471.1,1030.0,
2016-10-25 8:30,1518.2,2252.6,471.1,1030.0,
2016-10-25 8:45,1518.2,2252.6,471.1,1026.8,
2016-10-25 9:00,1515.2,2252.6,464.9,1023.5,
2016-10-25 9:15,1509.1,2246.3,452.4,1013.6,
2016-10-25 9:30,1493.9,2233.7,436.8,997.2,
2016-10-25 9:45,1475.7,2214.7,418.0,984.1,
2016-10-25 10:00,1463.5,2205.3,402.4,971.0,
2016-10-25 10:15,1454.4,2195.8,386.7,961.2,
2016-10-25 10:30,1442.2,2189.5,371.1,951.3,
2016-10-25 10:45,1430.1,2180.0,352.4,935.0,
2016-10-25 11:00,1411.9,2164.3,330.5,915.3,
2016-10-25 11:15,1396.7,2151.6,314.9,902.2,
2016-10-25 11:30,1384.5,2139.0,299.2,889.0,
2016-10-25 11:45,1372.4,2132.7,280.5,882.5,
2016-10-25 12:00,1357.2,2120.1,268.0,872.7,
2016-10-25 12:15,1348.1,2113.8,255.5,869.4,
2016-10-25 12:30,1335.9,2101.1,239.9,859.5,
