Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,,
2011-11-03 16:00,18.57,66.66,81.6,125.5,1,0.713,,
2011-11-03 16:30,18.27,69.02,44.56,68.65,1,0.65,,
2011-11-03 17:00,17.91,72.05,19.01,29.57,1,0.574,,
2011-11-03 17:30,17.53,75.74,3.407,6.035,-1,0.486,,
2011-11-03 18:00,17.23,78.67,0.045,0.23,-1,0.419,,
2011-11-03 18:30,16.87,81.1,0,0,-1,0.363,,
2011-11-03 19:00,16.83,79.72,0,0,-1,0.388,,
2011-11-03 19:30,15.71,84.1,0,0,-1,0.285,,
2011-11-03 20:00,14.06,85.9,0,0,-1,0.227,,
2011-11-03 20:30,13.7,85.6,0,0,-1,0.226,,
2011-11-03 21:00,13.43,87.2,0,0,-1,0.198,,
2011-11-03 21:30,13.34,88.8,0,0,-1,0.171,,
2011-11-03 22:00,13.31,89.3,0,0,-1,0.163,,
2011-11-03 22:30,13.16,90,0,0,-1,0.151,,
2011-11-03 23:00,13.08,90.3,0,0,-1,0.145,,
2011-11-03 23:30,12.89,90.3,0,0,-1,0.144,,
2011-11-04 0:00,12.93,90.4,0,0,-1,0.142,,
2011-11-04 0:30,12.92,90.6,0,0,-1,0.141,,
2011-11-04 1:00,13.03,90.7,0,0,-1,0.139,,
2011-11-04 1:30,13.18,90.8,0,0,-1,0.139,,
2011-11-04 2:00,13.24,91,0,0,-1,0.137,,
2011-11-04 2:30,13.49,91.1,0,0,-1,0.137,,
2011-11-04 3:00,13.46,91,0,0,-1,0.139,,
2011-11-04 3:30,13.43,90.7,0,0,-1,0.144,,
2011-11-04 4:00,13.42,90.5,0,0,-1,0.146,,
2011-11-04 4:30,13.11,89.7,0,0,-1,0.155,,
2011-11-04 5:00,11.83,88.1,0,0,-1,0.165,,
2011-11-04 5:30,11.57,89,0,0,-1,0.15,,
2011-11-04 6:00,11.58,89,0,0,-1,0.15,,
2011-11-04 6:30,11.71,88.7,0,0,-1,0.156,,
2011-11-04 7:00,11.82,88.9,0.671,1.143,-1,0.154,,
2011-11-04 7:30,12.03,88.8,3.515,5.992,-1,0.157,,
2011-11-04 8:00,11.9,88.9,15.21,24.37,1,0.154,,
2011-11-04 8:30,11.79,88.6,36.02,57.31,1,0.157,,
2011-11-04 9:00,11.98,88.1,71.22,113.9,1,0.166,,
2011-11-04 9:30,12.32,86.4,82.6,133.9,1,0.195,,
2011-11-04 10:00,11.93,85.8,183.1,293.3,1,0.199,,
2011-11-04 10:30,12.64,85.1,216.3,340.7,1,0.217,,
2011-11-04 11:00,11.96,83.6,46.4,82.3,1,0.229,,
2011-11-04 11:30,11.47,85.2,77.22,130.2,1,0.201,,
2011-11-04 12:00,11.99,84.6,240.6,391.2,1,0.216,,
2011-11-04 12:30,11.91,83.9,125.5,205.4,1,0.224,,
2011-11-04 13:00,12.21,83.3,491,784.6,1,0.239,,
2011-11-04 13:30,14.45,76.43,584.3,914,1,0.389,,
2011-11-04 14:00,15.42,72.92,576.5,866,1,0.474,,
2011-11-04 14:30,15.55,70.27,309.9,479.3,1,0.526,,
2011-11-04 15:00,16.29,59.22,434.3,648.1,1,0.755,,
2011-11-04 15:30,15.95,61.62,313.1,467.1,1,0.695,,
2011-11-04 16:00,15.42,64.76,149.5,234.8,1,0.618,,
2011-11-04 16:30,14.56,68.79,67.54,111.9,1,0.517,,
2011-11-04 17:00,14.4,71.29,41.38,69.38,1,0.47,,
2011-11-04 17:30,14.04,73.61,8.16,14.45,-1,0.423,,
2011-11-04 18:00,13.7,75.2,0.16,0.325,-1,0.389,,
2011-11-04 18:30,13.44,75.98,0,0,-1,0.37,,
2011-11-04 19:00,12.81,78.46,0,0,-1,0.319,,
2011-11-04 19:30,11.99,83.3,0,0,-1,0.235,,
2011-11-04 20:00,11.87,82.5,0,0,-1,0.243,,
2011-11-04 20:30,11.84,79.39,0,0,-1,0.286,,
2011-11-04 21:00,11.36,81.4,0,0,-1,0.25,,
2011-11-04 21:30,10.7,84.9,0,0,-1,0.194,,
2011-11-04 22:00,10.38,85.3,0,0,-1,0.185,,
2011-11-04 22:30,10.27,84.3,0,0,-1,0.196,,
2011-11-04 23:00,10.16,83.7,0,0,-1,0.202,,
2011-11-04 23:30,9.94,84.1,0,0,-1,0.194,,
2011-11-05 0:00,9.53,85.8,0,0,-1,0.169,,
2011-11-05 0:30,9.46,86.4,0,0,-1,0.161,,
2011-11-05 1:00,9.29,87.2,0,0,-1,0.15,,
2011-11-05 1:30,9.05,88.4,0,0,-1,0.133,,
2011-11-05 2:00,9.03,88.9,0,0,-1,0.127,,
2011-11-05 2:30,8.96,89.1,0,0,-1,0.125,,
2011-11-05 3:00,8.93,88.8,0,0,-1,0.128,,
2011-11-05 3:30,8.9,88.4,0,0,-1,0.132,,
2011-11-05 4:00,8.77,88.2,0,0,-1,0.133,,
2011-11-05 4:30,8.79,88.4,0,0,-1,0.132,,
2011-11-05 5:00,8.78,88.6,0,0,-1,0.129,,
2011-11-05 5:30,8.75,88.9,0,0,-1,0.126,,
2011-11-05 6:00,8.57,88.8,0,0,-1,0.124,,
2011-11-05 6:30,8.38,89.2,0,0,-1,0.119,,
2011-11-05 7:00,8.11,89.8,3.454,5.644,-1,0.11,,
2011-11-05 7:30,8.32,90.3,41.98,65.05,-1,0.106,,
2011-11-05 8:00,9.23,89.3,119.6,188.2,1,0.125,,
2011-11-05 8:30,9.92,86.5,201.3,324.3,1,0.165,,
2011-11-05 9:00,10.54,82.1,286.1,468.8,1,0.227,,
2011-11-05 9:30,11.5,78.56,388.8,630.6,1,0.291,,
2011-11-05 10:00,12.94,74.19,479.4,746.1,1,0.385,,
2011-11-05 10:30,14.15,69.2,547.8,847,1,0.497,,
2011-11-05 11:00,14.81,64.81,602.1,924,1,0.593,,
2011-11-05 11:30,15.37,63.43,630.7,963,1,0.638,,
2011-11-05 12:00,15.96,58.73,661.5,1005,1,0.748,,
2011-11-05 12:30,16.15,57.12,677.3,1022,1,0.787,,
2011-11-05 13:00,16.38,56.28,531.8,802,1,0.814,,
2011-11-05 13:30,16.98,54.16,542.3,807,1,0.886,,
2011-11-05 14:00,16.98,52.75,399.6,593.9,1,0.914,,
2011-11-05 14:30,17.48,51.07,534.3,773.1,1,0.977,,
2011-11-05 15:00,17.44,50.18,422,613.5,1,0.992,,
2011-11-05 15:30,16.99,51.71,209.6,302.8,1,0.935,,
2011-11-05 16:00,16.78,52.43,116.6,180.1,1,0.909,,
2011-11-05 16:30,16.9,52.39,150.7,190.9,1,0.917,,
2011-11-05 17:00,16.59,52.17,87.4,111.6,1,0.903,,
2011-11-05 17:30,15.48,57.84,14.07,20.67,-1,0.742,,
2011-11-05 18:00,14.71,60.48,0.45,0.519,-1,0.661,,
2011-11-05 18:30,14.31,62.7,0,0,-1,0.608,,
2011-11-05 19:00,14.02,63.96,0,0,-1,0.577,,
2011-11-05 19:30,13.63,65.71,0,0,-1,0.535,,
2011-11-05 20:00,13.06,68.38,0,0,-1,0.476,,
2011-11-05 20:30,12.39,71.78,0,0,-1,0.406,,
2011-11-05 21:00,12.57,70.62,0,0,-1,0.428,,
2011-11-05 21:30,11.87,73.47,0,0,-1,0.369,,
2011-11-05 22:00,11.31,75.91,0,0,-1,0.323,,
2011-11-05 22:30,10.86,77.54,0,0,-1,0.292,,
2011-11-05 23:00,10.46,78.55,0,0,-1,0.272,,
2011-11-05 23:30,10.08,80.3,0,0,-1,0.244,,
2011-11-06 0:00,9.86,81,0,0,-1,0.23,,
2011-11-06 0:30,9.71,81.2,0,0,-1,0.226,,
2011-11-06 1:00,10.02,79.31,0,0,-1,0.254,,
2011-11-06 1:30,9.61,81.2,0,0,-1,0.225,,
2011-11-06 2:00,9.57,81.7,0,0,-1,0.218,,
2011-11-06 2:30,9.82,80.7,0,0,-1,0.234,,
2011-11-06 3:00,9.58,81.7,0,0,-1,0.219,,
2011-11-06 3:30,9.51,82.2,0,0,-1,0.212,,
2011-11-06 4:00,9.3,82.9,0,0,-1,0.2,,
2011-11-06 4:30,9.05,83.5,0,0,-1,0.19,,
2011-11-06 5:00,8.07,86.1,0,0,-1,0.15,,
2011-11-06 5:30,7.693,87.6,0,0,-1,0.13,,
2011-11-06 6:00,7.402,88.3,0,0,-1,0.121,,
2011-11-06 6:30,7.16,88.6,0,0,-1,0.116,,
2011-11-06 7:00,7.013,89,2.713,4.612,-1,0.11,,
2011-11-06 7:30,7.211,89.2,41.54,61.43,-1,0.11,,
2011-11-06 8:00,7.763,89,124.3,182.9,1,0.116,,
2011-11-06 8:30,8.66,87.3,210.3,327.2,1,0.142,,
2011-11-06 9:00,9.51,83.5,313.1,487.5,1,0.196,,
2011-11-06 9:30,9.85,82,405.2,625.3,1,0.219,,
2011-11-06 10:00,10.91,79.2,484.8,742.3,1,0.272,,
2011-11-06 10:30,12.01,75.22,551.5,839,1,0.348,,
2011-11-06 11:00,13.3,70.15,605.4,915,1,0.456,,
2011-11-06 11:30,14.3,64.45,644.2,967,1,0.579,,
2011-11-06 12:00,14.9,61.45,666.5,995,1,0.653,,
2011-11-06 12:30,15.61,58.98,669.8,997,1,0.727,,
2011-11-06 13:00,16.12,56.22,658.4,974,1,0.802,,
2011-11-06 13:30,16.47,53.48,629,928,1,0.871,,
2011-11-06 14:00,16.9,52.44,583.6,857,1,0.915,,
2011-11-06 14:30,17.07,53.7,521.3,761.7,1,0.901,,
2011-11-06 15:00,17.17,54.79,449.4,650.9,1,0.885,,
2011-11-06 15:30,17.4,55.12,363.5,520.1,1,0.891,,
2011-11-06 16:00,17.57,52.42,270.9,379.9,1,0.955,,
2011-11-06 16:30,17.39,51.97,171.8,235.8,1,0.954,,
2011-11-06 17:00,16.82,54.08,78.21,101.8,1,0.88,,
2011-11-06 17:30,15.48,60.12,13.51,19.54,-1,0.703,,
2011-11-06 18:00,13.89,67.04,0.463,0.476,-1,0.523,,
2011-11-06 18:30,13.05,71.38,0,0,-1,0.43,,
2011-11-06 19:00,12.8,72.97,0,0,-1,0.399,,
2011-11-06 19:30,12.62,74.06,0,0,-1,0.379,,
2011-11-06 20:00,12.29,74.05,0,0,-1,0.371,,
2011-11-06 20:30,12.02,73.16,0,0,-1,0.377,,
2011-11-06 21:00,11.61,73.58,0,0,-1,0.361,,
2011-11-06 21:30,11.72,70.98,0,0,-1,0.399,,
2011-11-06 22:00,11.26,72.33,0,0,-1,0.369,,
2011-11-06 22:30,11.37,70.93,0,0,-1,0.391,,
2011-11-06 23:00,11.44,70.35,0,0,-1,0.401,,
2011-11-06 23:30,11.83,67.38,0,0,-1,0.452,,
2011-11-07 0:00,10.68,72.75,0,0,-1,0.359,,
2011-11-07 0:30,8.48,84.6,0,0,-1,0.17,,
2011-11-07 1:00,7.889,87.1,0,0,-1,0.137,,
2011-11-07 1:30,7.604,87.9,0,0,-1,0.126,,
2011-11-07 2:00,7.293,88.4,0,0,-1,0.119,,
2011-11-07 2:30,7.237,88.6,0,0,-1,0.116,,
2011-11-07 3:00,7.076,88.5,0,0,-1,0.115,,
2011-11-07 3:30,6.649,88.7,0,0,-1,0.11,,
2011-11-07 4:00,6.403,89.1,0,0,-1,0.105,,
2011-11-07 4:30,6.445,89.3,0,0,-1,0.103,,
2011-11-07 5:00,6.418,89,0,0,-1,0.106,,
2011-11-07 5:30,6.174,88.8,0,0,-1,0.106,,
2011-11-07 6:00,6.02,88.7,0,0,-1,0.105,,
2011-11-07 6:30,6.152,88.5,0,0,-1,0.108,,
2011-11-07 7:00,5.988,88.5,2.621,4.003,-1,0.107,,
2011-11-07 7:30,6.408,88,31.78,52.8,-1,0.115,,
2011-11-07 8:00,7.404,86.9,97.3,156,1,0.135,,
2011-11-07 8:30,8.53,84.5,174.1,274.8,1,0.172,,
2011-11-07 9:00,8.9,81.4,275.8,439.5,1,0.212,,
2011-11-07 9:30,9.83,78.22,329.1,535,1,0.264,,
2011-11-07 10:00,11.47,73.69,480.1,744.4,1,0.358,,
2011-11-07 10:30,13.21,67.95,523.6,807,1,0.487,,
2011-11-07 11:00,14.23,66.13,596.6,913,1,0.55,,
2011-11-07 11:30,15.09,61.75,633.5,962,1,0.656,,
2011-11-07 12:00,15.48,59.24,645.1,974,1,0.717,,
2011-11-07 12:30,16.11,56.62,645.8,971,1,0.794,,
2011-11-07 13:00,16.38,55.19,630.7,943,1,0.834,,
2011-11-07 13:30,16.78,54.51,602.8,898,1,0.869,,
2011-11-07 14:00,17.51,49.99,558.5,827,1,1,,
2011-11-07 14:30,17.97,44.14,501.8,738.9,1,1.151,,
2011-11-07 15:00,18.14,40.79,430.5,630.2,1,1.232,,
2011-11-07 15:30,18.06,42.81,347.3,503.1,1,1.184,,
2011-11-07 16:00,17.72,45.42,257.8,366,1,1.106,,
2011-11-07 16:30,17.37,46.48,163.1,226.1,1,1.061,,
2011-11-07 17:00,16.64,51.97,72.57,94.6,1,0.909,,
2011-11-07 17:30,15.46,60.5,11.67,17.17,-1,0.695,,
2011-11-07 18:00,14.56,67.68,0.314,0.369,-1,0.536,,
2011-11-07 18:30,13.89,71.64,0,0,-1,0.45,,
2011-11-07 19:00,13.14,75.72,0,0,-1,0.367,,
2011-11-07 19:30,12.33,79.31,0,0,-1,0.297,,
2011-11-07 20:00,11.28,82.5,0,0,-1,0.235,,
2011-11-07 20:30,10.9,83.6,0,0,-1,0.213,,
2011-11-07 21:00,10.54,83.7,0,0,-1,0.207,,
2011-11-07 21:30,9.99,85.1,0,0,-1,0.182,,
2011-11-07 22:00,9.76,85.6,0,0,-1,0.174,,
2011-11-07 22:30,9.47,86.3,0,0,-1,0.163,,
2011-11-07 23:00,9.64,86.1,0,0,-1,0.167,,
2011-11-07 23:30,9.54,85.4,0,0,-1,0.174,,
2011-11-08 0:00,8.88,86.6,0,0,-1,0.152,,
2011-11-08 0:30,8.78,87.7,0,0,-1,0.139,,
2011-11-08 1:00,8.74,87.6,0,0,-1,0.14,,
2011-11-08 1:30,8.51,87.6,0,0,-1,0.138,,
2011-11-08 2:00,8.38,88.2,0,0,-1,0.13,,
2011-11-08 2:30,8.56,88.1,0,0,-1,0.133,,
2011-11-08 3:00,8.59,87.8,0,0,-1,0.137,,
2011-11-08 3:30,8.58,87.3,0,0,-1,0.142,,
2011-11-08 4:00,8.28,86.8,0,0,-1,0.144,,
2011-11-08 4:30,7.486,87.7,0,0,-1,0.127,,
2011-11-08 5:00,7.02,88.5,0,0,-1,0.115,,
2011-11-08 5:30,6.701,89.2,0,0,-1,0.106,,
2011-11-08 6:00,6.65,89.6,0,0,-1,0.102,,
2011-11-08 6:30,6.439,89.8,0,0,-1,0.098,,
2011-11-08 7:00,6.437,90,2.479,3.766,-1,0.096,,
2011-11-08 7:30,6.59,90.2,33.33,55.05,-1,0.095,,
2011-11-08 8:00,7.618,90.1,108.3,163.8,1,0.104,,
2011-11-08 8:30,8.46,89.1,167.6,260.6,1,0.12,,
2011-11-08 9:00,9.16,88.1,194.3,306.7,1,0.139,,
2011-11-08 9:30,10.09,85.2,322.7,504.8,1,0.183,,
2011-11-08 10:00,11.31,79.08,434.3,677.3,1,0.281,,
2011-11-08 10:30,13.17,72.93,409.1,611.8,1,0.41,,
2011-11-08 11:00,14.26,70.11,484.4,721.1,1,0.486,,
2011-11-08 11:30,15.69,62.47,616,904,1,0.669,,
2011-11-08 12:00,16.16,58.27,584.1,862,1,0.766,,
2011-11-08 12:30,16.2,58.5,445.6,666.8,1,0.764,,
2011-11-08 13:00,16.08,56.92,367.8,551.1,1,0.787,,
2011-11-08 13:30,16.47,54.02,459.2,669.1,1,0.861,,
2011-11-08 14:00,16.93,52.61,479.4,694.4,1,0.914,,
2011-11-08 14:30,16.8,53,426.9,613.1,1,0.899,,
2011-11-08 15:00,16.62,53.94,273.3,401,1,0.871,,
2011-11-08 15:30,16.42,56.6,203.6,298.1,1,0.81,,
2011-11-08 16:00,16.46,57.26,172.4,248.2,1,0.8,,
2011-11-08 16:30,16.08,60.37,93.4,135.3,1,0.724,,
2011-11-08 17:00,15.9,62.81,54.49,73.18,1,0.672,,
2011-11-08 17:30,15.37,65.54,6.612,10.77,-1,0.601,,
2011-11-08 18:00,14.91,67.22,0.116,0.207,-1,0.555,,
2011-11-08 18:30,14.65,67.62,0,0,-1,0.54,,
2011-11-08 19:00,14.33,69.34,0,0,-1,0.501,,
2011-11-08 19:30,14.28,67.92,0,0,-1,0.522,,
2011-11-08 20:00,13.78,70.21,0,0,-1,0.472,,
2011-11-08 20:30,13.07,75.2,0,0,-1,0.373,,
2011-11-08 21:00,12.68,78.29,0,0,-1,0.318,,
2011-11-08 21:30,12.77,77.2,0,0,-1,0.336,,
2011-11-08 22:00,12.31,78.93,0,0,-1,0.302,,
2011-11-08 22:30,11.73,80.3,0,0,-1,0.271,,
2011-11-08 23:00,11.08,82.9,0,0,-1,0.226,,
2011-11-08 23:30,10.83,84.8,0,0,-1,0.197,,
2011-11-09 0:00,10.59,85.8,0,0,-1,0.181,,
2011-11-09 0:30,10.38,85.3,0,0,-1,0.185,,
2011-11-09 1:00,10.09,85.9,0,0,-1,0.174,,
2011-11-09 1:30,9.71,86.9,0,0,-1,0.158,,
2011-11-09 2:00,9.36,87.6,0,0,-1,0.145,,
2011-11-09 2:30,9.56,87.4,0,0,-1,0.15,,
2011-11-09 3:00,9.91,85.7,0,0,-1,0.174,,
2011-11-09 3:30,10.03,85.3,0,0,-1,0.181,,
2011-11-09 4:00,9.92,85.2,0,0,-1,0.181,,
2011-11-09 4:30,9.86,85.8,0,0,-1,0.173,,
2011-11-09 5:00,9.95,86.1,0,0,-1,0.17,,
2011-11-09 5:30,10.17,85.5,0,0,-1,0.18,,
2011-11-09 6:00,10.22,84.6,0,0,-1,0.191,,
2011-11-09 6:30,10.45,84.1,0,0,-1,0.201,,
2011-11-09 7:00,10.62,83.6,0.607,0.964,-1,0.209,,
2011-11-09 7:30,10.72,81.8,7.242,12.02,-1,0.234,,
2011-11-09 8:00,11.04,81.3,26.8,41.89,1,0.246,,
2011-11-09 8:30,11.39,81.1,46.13,71.4,1,0.254,,
2011-11-09 9:00,11.85,80.4,80.5,124.3,1,0.272,,
2011-11-09 9:30,12.54,79.3,139.7,213.6,1,0.301,,
2011-11-09 10:00,13.61,77.39,221.2,337.4,1,0.352,,
2011-11-09 10:30,14.41,76.77,168.1,256.5,1,0.381,,
2011-11-09 11:00,14.94,75.26,224.6,342.6,1,0.42,,
2011-11-09 11:30,15.89,72.73,269.1,410.4,1,0.492,,
2011-11-09 12:00,16.62,71.23,260,397.2,1,0.544,,
2011-11-09 12:30,17.32,69.2,216.5,330.4,1,0.609,,
2011-11-09 13:00,17.62,68.52,223.6,344.4,1,0.634,,
2011-11-09 13:30,18.02,67.79,276.5,421.2,1,0.665,,
2011-11-09 14:00,18.71,65.29,365,556.7,1,0.749,,
2011-11-09 14:30,18.67,66.37,213,336,1,0.724,,
2011-11-09 15:00,19.12,64.53,243.2,368.8,1,0.785,,
2011-11-09 15:30,19.27,64.78,241.2,362.1,1,0.787,,
2011-11-09 16:00,19.08,65.35,116.7,181.3,1,0.766,,
2011-11-09 16:30,18.56,69.24,94.1,136.2,1,0.657,,
2011-11-09 17:00,18.11,71.88,37.04,53.82,1,0.584,,
2011-11-09 17:30,17.38,75.68,7.018,8.44,-1,0.482,,
2011-11-09 18:00,17.04,75.89,0.107,0.174,-1,0.468,,
2011-11-09 18:30,16.67,76.45,0,0,-1,0.447,,
2011-11-09 19:00,16.02,77.56,0,0,-1,0.408,,
2011-11-09 19:30,15.27,80.3,0,0,-1,0.343,,
2011-11-09 20:00,14.09,83.8,0,0,-1,0.26,,
2011-11-09 20:30,13.57,83.5,0,0,-1,0.257,,
2011-11-09 21:00,13.49,80.4,0,0,-1,0.304,,
2011-11-09 21:30,13.87,76.96,0,0,-1,0.365,,
2011-11-09 22:00,13.47,78.25,0,0,-1,0.336,,
2011-11-09 22:30,12.41,82.1,0,0,-1,0.258,,
2011-11-09 23:00,11.62,85.1,0,0,-1,0.204,,
2011-11-09 23:30,11.42,86.4,0,0,-1,0.183,,
2011-11-10 0:00,11.47,87,0,0,-1,0.176,,
2011-11-10 0:30,11.24,86.4,0,0,-1,0.182,,
2011-11-10 1:00,10.87,86.9,0,0,-1,0.17,,
2011-11-10 1:30,10.87,86.9,0,0,-1,0.17,,
2011-11-10 2:00,10.48,87.7,0,0,-1,0.156,,
2011-11-10 2:30,10.15,88.4,0,0,-1,0.144,,
2011-11-10 3:00,10.05,88.9,0,0,-1,0.137,,
2011-11-10 3:30,10.04,89.2,0,0,-1,0.133,,
2011-11-10 4:00,9.92,89.1,0,0,-1,0.133,,
2011-11-10 4:30,9.79,89.2,0,0,-1,0.13,,
2011-11-10 5:00,9.65,89.3,0,0,-1,0.128,,
2011-11-10 5:30,9.33,89.5,0,0,-1,0.123,,
2011-11-10 6:00,9.19,89.9,0,0,-1,0.118,,
2011-11-10 6:30,9.31,90,0,0,-1,0.117,,
2011-11-10 7:00,9.31,89.9,2.079,3.261,-1,0.118,,
2011-11-10 7:30,9.46,90.1,28.95,46.21,-1,0.117,,
2011-11-10 8:00,10.07,89.5,98.4,156.6,1,0.13,,
2011-11-10 8:30,11.01,86.7,176.6,286.7,1,0.175,,
2011-11-10 9:00,11.87,83.5,262.4,436.4,1,0.23,,
2011-11-10 9:30,12.7,80.8,363.6,576.5,1,0.281,,
2011-11-10 10:00,13.88,78.62,447.6,693.4,1,0.339,,
2011-11-10 10:30,15.77,75.82,514.4,790,1,0.434,,
2011-11-10 11:00,17.71,71.34,562.5,858,1,0.582,,
2011-11-10 11:30,19.07,66.85,599.1,907,1,0.732,,
2011-11-10 12:00,20.56,60.7,620.1,934,1,0.952,,
2011-11-10 12:30,21.34,56.58,624.5,940,1,1.102,,
2011-11-10 13:00,22.19,52.21,610.4,916,1,1.278,,
2011-11-10 13:30,22.38,50.86,582.8,873,1,1.329,,
2011-11-10 14:00,22.74,50.17,538.3,803,1,1.378,,
2011-11-10 14:30,22.91,50.19,470.7,699.4,1,1.391,,
2011-11-10 15:00,23.19,49.65,413.4,610.6,1,1.431,,
2011-11-10 15:30,23.37,49.21,323.7,470.2,1,1.459,,
2011-11-10 16:00,23.34,50.08,242.5,346.2,1,1.431,,
2011-11-10 16:30,23.06,49.95,149.8,209.3,1,1.411,,
2011-11-10 17:00,22.14,53.39,61.26,82.1,1,1.244,,
2011-11-10 17:30,20.52,59.53,9.21,14.53,-1,0.978,,
2011-11-10 18:00,19.3,63.33,0.196,0.253,-1,0.821,,
2011-11-10 18:30,18.32,66.6,0,0,-1,0.703,,
2011-11-10 19:00,17.64,69.42,0,0,-1,0.617,,
2011-11-10 19:30,17.12,71.13,0,0,-1,0.564,,
2011-11-10 20:00,16.78,72.35,0,0,-1,0.528,,
2011-11-10 20:30,15.86,75.93,0,0,-1,0.434,,
2011-11-10 21:00,14.95,79.63,0,0,-1,0.346,,
2011-11-10 21:30,14.61,81.6,0,0,-1,0.306,,
2011-11-10 22:00,14.24,82.4,0,0,-1,0.287,,
2011-11-10 22:30,13,84.9,0,0,-1,0.226,,
2011-11-10 23:00,12.25,86,0,0,-1,0.199,,
2011-11-10 23:30,11.74,87.2,0,0,-1,0.176,,
2011-11-11 0:00,11.43,87.9,0,0,-1,0.163,,
2011-11-11 0:30,11.43,88.4,0,0,-1,0.157,,
2011-11-11 1:00,11.45,88,0,0,-1,0.163,,
2011-11-11 1:30,11.45,88.2,0,0,-1,0.159,,
2011-11-11 2:00,12.08,86.7,0,0,-1,0.187,,
2011-11-11 2:30,11.63,85.5,0,0,-1,0.199,,
2011-11-11 3:00,10.57,87.7,0,0,-1,0.157,,
2011-11-11 3:30,10.35,88.7,0,0,-1,0.142,,
2011-11-11 4:00,10.44,89,0,0,-1,0.139,,
2011-11-11 4:30,10.66,88.4,0,0,-1,0.149,,
2011-11-11 5:00,10.52,88.3,0,0,-1,0.149,,
2011-11-11 5:30,10.23,88.6,0,0,-1,0.141,,
2011-11-11 6:00,9.84,89,0,0,-1,0.133,,
2011-11-11 6:30,9.52,89.5,0,0,-1,0.125,,
2011-11-11 7:00,9.25,89.9,1.879,2.892,-1,0.118,,
2011-11-11 7:30,9.35,90.3,28.95,46.28,-1,0.113,,
2011-11-11 8:00,10.02,90.2,104.6,157.4,1,0.121,,
2011-11-11 8:30,11.05,88.9,182,283.2,1,0.147,,
2011-11-11 9:00,11.95,85.5,265.5,416.3,1,0.203,,
2011-11-11 9:30,12.9,81.4,359.4,569.6,1,0.277,,
2011-11-11 10:00,14.71,76.19,449.8,687.3,1,0.4,,
2011-11-11 10:30,16.81,70.63,515,780.6,1,0.563,,
2011-11-11 11:00,18.23,66.03,574.8,864,1,0.712,,
2011-11-11 11:30,19.81,59.12,603,902,1,0.946,,
2011-11-11 12:00,20.59,55.1,597.3,892,1,1.089,,
2011-11-11 12:30,21.63,51.41,607.2,901,1,1.256,,
2011-11-11 13:00,22.08,49.13,530.5,790,1,1.351,,
2011-11-11 13:30,22.47,46.68,575.4,850,1,1.45,,
2011-11-11 14:00,23.08,44.94,547.5,805,1,1.554,,
2011-11-11 14:30,23.44,44.15,451,663.1,1,1.611,,
2011-11-11 15:00,23.42,44.23,406.7,588.8,1,1.606,,
2011-11-11 15:30,23.64,43.73,330.4,472.1,1,1.643,,
2011-11-11 16:00,23.76,43.77,234.7,328.5,1,1.654,,
2011-11-11 16:30,24.27,42.44,143,196.7,1,1.745,,
2011-11-11 17:00,22.97,47.9,45.12,66.5,1,1.467,,
2011-11-11 17:30,20.78,56.05,5.605,10.58,-1,1.08,,
2011-11-11 18:00,19.86,56.77,0.079,0.141,-1,1.002,,
2011-11-11 18:30,19.38,56.79,0,0,-1,0.972,,
2011-11-11 19:00,18.7,60.69,0,0,-1,0.849,,
2011-11-11 19:30,18,64.71,0,0,-1,0.728,,
2011-11-11 20:00,16.79,71.1,0,0,-1,0.553,,
2011-11-11 20:30,16.68,70.67,0,0,-1,0.557,,
2011-11-11 21:00,16.11,73.9,0,0,-1,0.478,,
2011-11-11 21:30,16.28,72.64,0,0,-1,0.506,,
2011-11-11 22:00,16.06,73.65,0,0,-1,0.481,,
2011-11-11 22:30,15.88,73.16,0,0,-1,0.484,,
2011-11-11 23:00,15.4,74.45,0,0,-1,0.447,,
2011-11-11 23:30,14.41,78.56,0,0,-1,0.352,,
2011-11-12 0:00,13.49,81.9,0,0,-1,0.279,,
2011-11-12 0:30,12.83,83.4,0,0,-1,0.245,,
2011-11-12 1:00,12.31,84.1,0,0,-1,0.227,,
2011-11-12 1:30,12.07,83.4,0,0,-1,0.233,,
2011-11-12 2:00,12.32,80.7,0,0,-1,0.277,,
2011-11-12 2:30,12.58,78.45,0,0,-1,0.314,,
2011-11-12 3:00,12.77,76.87,0,0,-1,0.341,,
2011-11-12 3:30,13,75.69,0,0,-1,0.364,,
2011-11-12 4:00,13.24,74.92,0,0,-1,0.381,,
2011-11-12 4:30,13.02,76.11,0,0,-1,0.358,,
2011-11-12 5:00,13.25,74.6,0,0,-1,0.387,,
2011-11-12 5:30,13.9,71.18,0,0,-1,0.458,,
2011-11-12 6:00,13.84,71.31,0,0,-1,0.454,,
2011-11-12 6:30,13.85,71.11,0,0,-1,0.457,,
2011-11-12 7:00,14.07,69.83,0.564,0.93,-1,0.484,,
2011-11-12 7:30,14.26,68.96,6.132,9.59,-1,0.505,,
2011-11-12 8:00,14.8,66.13,28.01,41.64,1,0.57,,
2011-11-12 8:30,15.33,64.07,71.27,110.4,1,0.625,,
2011-11-12 9:00,16.08,62.54,131.8,200.2,1,0.684,,
2011-11-12 9:30,16.75,62.4,173.9,263.7,1,0.717,,
