Estimador,Ecuación,Factor de olvido,Tamaño de ventana,Control_1_1 en validación,Control_1_1 en calibración,Control_2_1 en validación,Control_2_1 en calibración,RDI45_1_2 en validación,RDI45_2_1 en validación,RDI45_2_1 en calibración,RDI30_2_1 en validación,RDI30_3_2 en validación,RDI30_3_2 en calibración,Global en validación
LTP diff_R_Neta_Avg_0.95_2,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,2,0.0885249762506645,0.07563632953163468,0.13275779066100865,0.0827042077001945,0.08674843782361083,0.8278299655640075,0.9624248680182331,0.694301091593573,0.6704891720394802,0.7719815956344012,0.4381785574845994
LTP diff_1h_0.95_2,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,2,0.12257195475954832,0.05989535695863538,0.12590801995067064,0.05499154826274527,0.1347636764571874,0.8334165626255468,0.9550042254457521,0.7799045489028135,0.6858720662709074,0.835399260431066,0.4692868527293393
LTP diff_min_0.95_2,min(LTP(x)-LTP(x-1min)),0.95,2,0.1298148157894066,0.19166972044130068,0.022884471866456514,-0.054570234844175086,-0.07595844161645963,-0.15462675127516937,-0.35294887933399854,-0.34753549398368105,-0.4007550679246983,-0.36819504605865583,-0.14431341114866397
LTP diff_R_Neta_Avg_norm_0.95_2,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,2,-0.15211034988043795,1.5739837995570332e-16,0.06223374384788805,0.22163829222835885,0.22529043833685491,0.41435662179627464,0.7494760315501604,0.6432662217983262,0.5089704270835961,0.6111052306461215,0.32141569280717946
LTP diff_1h_norm_0.95_2,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,2,-0.22485154318143008,-0.3306471779173857,-0.13193215766128846,0.10856117700188224,0.2925722247675372,0.5989365200852579,0.8276693827367002,0.7388432572425669,0.7046741415777357,0.7565558709228036,0.3456657204832486
LTP diff_min_norm_0.95_2,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,2,-0.08548647833325299,-0.09504880964644555,0.009295948451294387,0.01937088367473631,0.06165724972370751,0.013009772714886176,0.09818646231050573,-0.16658887284232118,-0.5118408537855533,-0.8003411425730885,-0.12056773646373657
LTP Max_0.95_3,max(LTP),0.95,3,-0.10991513242092789,-0.20412969450359617,-0.09600248768011868,0.07168179550261919,0.18194830535374648,0.21630993571234058,0.19375672935305388,0.659390760687769,0.5057562856877398,0.5745067063832189,0.24074696212725183
LTP Min_0.95_3,min(LTP),0.95,3,0.2124910991491932,0.15526704620693038,0.057175013016993424,0.08406762814813759,0.043865454178752324,0.1356735180044618,-0.10338418904747766,0.7467016461286382,0.6088527670120785,0.8438143832078592,0.3177572598319241
LTP Area_0.95_3,mean(LTP),0.95,3,0.09520403321235142,0.050414805937983274,-0.051939270187777144,0.08488326571424391,0.09247209951595939,0.1868440072777893,0.06774629571582662,0.7131882723788829,0.6890458095735009,0.8654562303521628,0.30704187391478055
LTP Max_n0_0.95_3,max(LTP)-LTP(00:00),0.95,3,-0.22488217820656642,-0.2122757291054673,-0.10857959164694328,0.03742144948558067,0.13327228777788835,-0.4335311667002817,-0.7032539552771092,-0.3610640001961981,-0.5458723738564264,-0.7880873525971476,-0.2664474613469469
LTP Min_n0_0.95_3,min(LTP)-LTP(00:00),0.95,3,0.29542328804226137,0.21706292818279502,0.12732005994083195,0.02544256122211101,-0.234783041078599,-0.6681193631002075,-0.8914039289568462,-0.7779039646730485,-0.8004274090084914,-0.875413698851841,-0.3557745507610178
LTP Area_n0_0.95_3,mean(LTP)-LTP(00:00),0.95,3,-0.1809372583216278,-0.1636988566133946,-0.11277508238797553,0.04077015349452812,0.10430658020899332,-0.7274233821886037,-0.920349414793362,-0.7321496048141748,-0.6268852458320275,-0.8176298664138395,-0.40539160843396094
LTP Max_ma_0.95_3,"max(LTP)-moving_avg(LTP,10D)",0.95,3,-0.11498827812006959,-0.12402116478885417,-0.08996576906066456,0.07762411199204257,0.258899951150493,-0.009243513694701735,-0.045525009068451645,0.19025653418661562,-0.06037829741167325,-0.3571752684520618,0.025993547149900275
LTP Min_ma_0.95_3,"min(LTP)-moving_avg(LTP,10D)",0.95,3,0.3464493956878371,0.3611833944909942,0.12957179845241423,0.05796288786817046,0.27002477462804203,-0.352325430764579,-0.5682617424126993,-0.2815991571324747,0.2696706447359246,0.4587629210676686,0.051961996856776424
LTP Area_ma_0.95_3,"mean(LTP)-moving_avg(LTP,10D)",0.95,3,0.14174440066246397,0.16548579918687584,0.043702082946386896,0.1707421467050155,0.4108497655644238,-0.30582070612089124,-0.6433939551785268,0.023124300957957918,0.3177321258841218,0.291708441880299,0.0976564804074229
LTP Max_mnvu_0.95_3,(max(LTP)-mean(LTP))/var(LTP),0.95,3,0.2625843669486592,0.3612716358485294,0.004562028962266318,0.02212112488625571,-0.19167560866100336,-0.1302302788836974,-0.15185088204406982,-0.15663900403181905,0.46907224602706177,0.737594859658862,0.03176962686643172
LTP Min_mnvu_0.95_3,(min(LTP)-mean(LTP))/var(LTP),0.95,3,-0.26596672245115605,7.824647667795565e-18,-0.23329801361542588,0.057194690944030194,0.15331079873824138,-0.013190410300142131,0.16534367747416182,-0.20046585027373112,-0.6202914343914621,-0.8133318917925334,-0.19755213693487308
LTP Area_n0_1_0.95_3,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,3,-0.14280271835951375,0.009591521422794163,-0.09922076232208975,-0.06473992956530003,0.19627336299828863,0.20087141804626593,0.10548337291680027,0.4729240162732097,0.5447953366886411,0.6181839942981998,0.20778005347705492
LTP diff_R_Neta_Avg_0.95_3,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,3,0.09269402542297006,0.07537006732640758,0.125596223308999,0.058683768777526485,0.017745319139399866,0.8298798111741169,0.9691452515470929,0.7089271962530125,0.7194568280074704,0.8310934675380565,0.44195179452779615
LTP diff_1h_0.95_3,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,3,0.12485676107080464,0.06662592614831478,0.1302958890889321,0.05473454350895445,0.07030187450141731,0.828605526467794,0.9583669663259394,0.7698350668868926,0.6905042433889194,0.8503316835352898,0.4611360220654036
LTP diff_min_0.95_3,min(LTP(x)-LTP(x-1min)),0.95,3,0.1526194685437163,0.18269370398310825,0.049674106031626766,-0.03273284764777456,-0.06925793891594033,-0.14227252326432782,-0.3603787675344523,-0.3291015729531591,-0.41535158422440394,-0.37648098710002925,-0.13236068791783015
LTP diff_R_Neta_Avg_norm_0.95_3,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,3,-0.22361191013368456,-9.259180368111293e-18,0.050083438616457615,0.1586149638870622,0.20907510764712117,0.4566012645247092,0.7659218131344228,0.6650456439477381,0.5742971512917044,0.7315502167224063,0.3457761380790501
LTP diff_1h_norm_0.95_3,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,3,-0.32186717144651994,-0.46846452268831107,-0.18330339395828074,0.1530913281350234,0.3007771428022781,0.6559646266188175,0.840004136782856,0.7511653269132665,0.736669416674246,0.7874452874469081,0.3401800523157684
LTP diff_min_norm_0.95_3,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,3,-0.18769657564380482,-0.24653372298501877,0.017349224698246082,0.035486589944638124,0.10991214054778078,-0.01133101661234997,0.06857055586411546,-0.1966826619224487,-0.5290501671503169,-0.8271965184984651,-0.1360734888923983
LTP Max_0.95_4,max(LTP),0.95,4,-0.1256527098684133,-0.20677382711127917,-0.11054291410902167,0.047600567021589206,0.17532458330103964,0.22270519155298454,0.20247569948894076,0.6580074265593768,0.5180934009973974,0.6013026390830557,0.2379306880047848
LTP Min_0.95_4,min(LTP),0.95,4,0.20901836708130642,0.15405384886678075,0.05363442228656083,0.07878297813865776,0.038318779122585,0.14982571235386274,-0.06741229546967396,0.7540627818017115,0.5986017615092643,0.8286553476137565,0.31779392304216786
LTP Area_0.95_4,mean(LTP),0.95,4,0.09166431004884597,0.0517984475801404,-0.06334912198807668,0.06748799421061014,0.07957456734103402,0.197323851409015,0.0876535305631371,0.7149877804490374,0.6910503829301258,0.8650242663869224,0.3058208592144925
LTP Max_n0_0.95_4,max(LTP)-LTP(00:00),0.95,4,-0.24052183069346564,-0.2173769375941257,-0.1234139029803309,0.013861996812826526,0.1413518012519441,-0.4255363830236965,-0.6955760923097063,-0.3473245752860765,-0.5275606659067035,-0.7773383949854457,-0.26271490865168023
LTP Min_n0_0.95_4,min(LTP)-LTP(00:00),0.95,4,0.2766228284563157,0.19975537604195062,0.1263344515685771,0.03007227028636944,-0.2374163023551128,-0.6309166074136867,-0.8844073818038412,-0.7758668808386173,-0.8099510451814748,-0.8911580954569183,-0.3526962417722709
LTP Area_n0_0.95_4,mean(LTP)-LTP(00:00),0.95,4,-0.20211554328560793,-0.17608950148924865,-0.13169410712155832,0.017282118951254283,0.10116988482628506,-0.7092791513371473,-0.9144056972021084,-0.7055456096813875,-0.6036408201947671,-0.8025612766886968,-0.40004866681109746
LTP Max_ma_0.95_4,"max(LTP)-moving_avg(LTP,10D)",0.95,4,-0.12112189618574513,-0.11842267471258631,-0.10998609550178777,0.0439066871556579,0.26156950178643923,0.002032759289363008,-0.03802404997854096,0.19622501927286737,-0.04099313869316207,-0.3066143339155983,0.028311547028715293
LTP Min_ma_0.95_4,"min(LTP)-moving_avg(LTP,10D)",0.95,4,0.3591158638877336,0.37172471606695545,0.12997772837614913,0.053941662384508725,0.26793388387487915,-0.3406618540228622,-0.5449513034272482,-0.2839559264187858,0.2888559936636851,0.4790901837321814,0.059331427492411694
LTP Area_ma_0.95_4,"mean(LTP)-moving_avg(LTP,10D)",0.95,4,0.15693583703654962,0.1802312329324988,0.022040885858436356,0.12075660309888846,0.4117214537628778,-0.28070186572278527,-0.6292544474650795,0.02636437448099609,0.3517355535247694,0.34794373062429335,0.10983678682872014
LTP Max_mnvu_0.95_4,(max(LTP)-mean(LTP))/var(LTP),0.95,4,0.2526486934327023,0.3664732736277001,0.014711425653623005,0.03784761797693449,-0.20411392404452722,-0.12331787707525578,-0.14019821448729422,-0.13333586489801078,0.46625907158201657,0.7343637492762825,0.03692843212559827
LTP Min_mnvu_0.95_4,(min(LTP)-mean(LTP))/var(LTP),0.95,4,-0.1631553648633133,1.49238475328028e-17,0.015816115436706604,0.016462052443240935,0.16676997056894144,-0.024011544723179307,0.12549137731290366,-0.23813287862221078,-0.6227582858609624,-0.8092582815352487,-0.15238104853159073
LTP Area_n0_1_0.95_4,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,4,-0.12948480343598,0.0043382502130562915,-0.08938720278255174,-0.046969174507967525,0.18157233732565736,0.21004130472258428,0.10809425249884319,0.48390577118055234,0.5689913969059217,0.6654657562775592,0.21633388530413028
LTP diff_R_Neta_Avg_0.95_4,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,4,0.1093104960253744,0.08675439668126299,0.13834787440573973,0.07901980183321203,0.0011657721634279236,0.832674328077734,0.9730423106757624,0.72073776072025,0.7192602915638447,0.8395960079369212,0.44685960835998056
LTP diff_1h_0.95_4,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,4,0.1258614896915873,0.06971368109448103,0.140116766121755,0.07035603005807059,0.054702395053501704,0.8193824646784239,0.9592429496333037,0.7579763371872245,0.6818908926573688,0.8515859018067595,0.4549744926149062
LTP diff_min_0.95_4,min(LTP(x)-LTP(x-1min)),0.95,4,0.1573802680174576,0.2161823791803038,0.07284403260289535,-0.0017065135715001536,-0.07100589570417044,-0.13404183089877605,-0.35435965017617144,-0.3119000607940006,-0.41723022712848107,-0.3707455009879189,-0.12430087629618097
LTP diff_R_Neta_Avg_norm_0.95_4,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,4,-0.17824374003868554,-4.900000769638992e-17,0.054023362665856924,0.16824890002757178,0.24049923034470153,0.509044221819368,0.779665970935533,0.6853317423763405,0.5867419330320103,0.7601727825468821,0.37278334224556614
LTP diff_1h_norm_0.95_4,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,4,-0.3863332996000621,-0.4658285121179741,0.052039493740549725,0.147461207282198,0.314178159577873,0.7253508446160787,0.8523375416828686,0.7562451302807931,0.7426358229216231,0.7917951836054842,0.3826497966818245
LTP diff_min_norm_0.95_4,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,4,-0.2119640282415648,-0.2754819868089884,0.009105919126362565,0.027462862133223888,0.14265267618029498,-0.024976501711780293,0.04221108647535541,-0.22582084744229328,-0.5225426221852484,-0.8425263863146796,-0.14219943401317692
LTP Max_0.95_5,max(LTP),0.95,5,-0.13872829071900555,-0.19717257503410923,-0.11578848298969377,0.04218077146646821,0.16975261179859288,0.22844842196082701,0.2094959708065489,0.6551498598876816,0.5302249191736269,0.6294467709263942,0.2365296477149445
LTP Min_0.95_5,min(LTP),0.95,5,0.20447929222573263,0.15044960422625456,0.052181503709837984,0.07852598669830228,0.03302494406593168,0.16470413224160105,-0.03209573386488594,0.7560987273194597,0.5908641444909825,0.8198173264277483,0.31767558750337094
LTP Area_0.95_5,mean(LTP),0.95,5,0.09049913912412731,0.058001307586514374,-0.0674195151378288,0.06290692502323068,0.07416653011496874,0.20717949094840551,0.10556595465813884,0.7125970200325995,0.6903800660292114,0.8624272224396395,0.3052927898666011
LTP Max_n0_0.95_5,max(LTP)-LTP(00:00),0.95,5,-0.2453596900840067,-0.206806544261374,-0.12916217540559,0.006578276371271213,0.15857877680889484,-0.4189563411726395,-0.6896582889247387,-0.33056366934588005,-0.5189194799051198,-0.7717853089635339,-0.25565948173721004
LTP Min_n0_0.95_5,min(LTP)-LTP(00:00),0.95,5,0.2913975336878893,0.22345563424440654,0.12257657078941644,0.022893271108249277,-0.227704937392432,-0.6120312401665621,-0.872038314502982,-0.7876594556967198,-0.8172611146214106,-0.898406625657453,-0.3482844898569432
LTP Area_n0_0.95_5,mean(LTP)-LTP(00:00),0.95,5,-0.20029654420452941,-0.15709911154082126,-0.14073750228463777,0.005471279100460771,0.11852188355383574,-0.6936354654235545,-0.9091091411543832,-0.6904272404006127,-0.596533828567963,-0.7975289299229728,-0.391835401707341
LTP Max_ma_0.95_5,"max(LTP)-moving_avg(LTP,10D)",0.95,5,-0.12413196517787184,-0.10316581422505808,-0.11643317520116685,0.03572745877629597,0.2658161661732329,0.013320871717362376,-0.03201965351747745,0.20014417692713143,-0.018347977350303107,-0.2556809187635957,0.033937697512714284
LTP Min_ma_0.95_5,"min(LTP)-moving_avg(LTP,10D)",0.95,5,0.3698269089067394,0.3838547775885403,0.13145212429718459,0.05326619245927513,0.2752957021502375,-0.3259977434440943,-0.5184116943844606,-0.29016653623281796,0.30956307328063937,0.5095060643851889,0.06718382625025829
LTP Area_ma_0.95_5,"mean(LTP)-moving_avg(LTP,10D)",0.95,5,0.17915068235257978,0.20892133354243322,0.016822888359325758,0.10512521404825294,0.42424592025182906,-0.2551771801897776,-0.6115683969553356,0.019218876088202056,0.3825736878374116,0.3979886059859069,0.1231353201670172
LTP Max_mnvu_0.95_5,(max(LTP)-mean(LTP))/var(LTP),0.95,5,0.23740972207573588,0.3401874264515741,0.016715234542524122,0.03021754279430236,-0.228671794713612,-0.11253229951266162,-0.12343995915023806,-0.10452841774638366,0.4717837288338456,0.7399289345890753,0.03999888328128513
LTP Min_mnvu_0.95_5,(min(LTP)-mean(LTP))/var(LTP),0.95,5,-0.20720201558161827,2.853678225613754e-17,0.013899544958246836,0.018845003371953988,0.18866707617838774,-0.042901041826435095,0.07603410787902759,-0.28028189546568066,-0.6223843130245916,-0.8052369221818367,-0.16529014927169208
LTP Area_n0_1_0.95_5,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,5,-0.10840490826833733,0.0199287010294409,-0.07999997740891762,-0.045300743086570124,0.1659797067185176,0.21555877185144465,0.10996643568810575,0.49143542514796107,0.5763144942269848,0.6926183789262527,0.22213838506481098
LTP diff_R_Neta_Avg_0.95_5,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,5,0.09619494383680048,0.05973304939194958,0.14520476060203508,0.0914464221618392,0.0006699100755626421,0.8306886206162053,0.9723367619153872,0.7244405236279897,0.7241812388768578,0.8483761962497581,0.4465156533990915
LTP diff_1h_0.95_5,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,5,0.12777612012121645,0.06753624487147353,0.14249650443469938,0.06952455274769717,0.04926510004068406,0.8060048846231027,0.9567372296125222,0.7460777475242858,0.6697236833191309,0.8470591388718516,0.4482111442320439
LTP diff_min_0.95_5,min(LTP(x)-LTP(x-1min)),0.95,5,0.190320532181983,0.23459830678767296,0.08409481903848928,0.01453985511232952,-0.08876901195014672,-0.12763310978382522,-0.34667276863786667,-0.3004748549202061,-0.4119890359117912,-0.36518793957621926,-0.11576812537389865
LTP diff_R_Neta_Avg_norm_0.95_5,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,5,,-1.377950267995736e-16,0.06337719121422579,0.1947176702970272,0.2517773546516933,0.5482213033852379,0.7951953613270091,0.6975233709229135,0.595171534114648,0.7858031790011945,0.42299622409770143
LTP diff_1h_norm_0.95_5,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,5,-0.3888518738042094,-0.4567752216170009,0.05097776552487248,0.14104272267044807,0.33543736886175635,0.7522587149215538,0.8607528273229522,0.763795175719326,0.7400482286615332,0.8017869624564341,0.3894982995921343
LTP diff_min_norm_0.95_5,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,5,-0.18692546419288664,-0.23375083948013156,0.01261106723287084,0.03655146291837885,0.16714103317623813,-0.044334062106456476,-0.01552416431854241,-0.2464457299984107,-0.5206515283689556,-0.8469871044741553,-0.1429002068596213
LTP Max_0.95_10,max(LTP),0.95,10,-0.19504174532731927,-0.2617906594865559,-0.1377523694455389,0.02390414818319,0.09991480456920172,0.24460496897139236,0.22959564932223614,0.6488337595224118,0.5163689615454775,0.6003108431454919,0.2115259923971856
LTP Min_0.95_10,min(LTP),0.95,10,0.16073623729103415,0.09570126739138819,0.04394722368604144,0.07094564037048673,-0.015716561608144566,0.22148699111603332,0.10361413257160904,0.7554731269403536,0.5214044049173038,0.75240008432567,0.3000852033405136
LTP Area_0.95_10,mean(LTP),0.95,10,0.05136215121697654,-0.009331694609626092,-0.08586478392083385,0.04057620367352953,0.023560169017158086,0.23805784613470637,0.16837702448483094,0.701704516013211,0.6283267677319402,0.7913229185615542,0.28071765637017476
LTP Max_n0_0.95_10,max(LTP)-LTP(00:00),0.95,10,-0.2425130928904626,-0.20690900438130838,-0.14508416414311176,-0.005767693978167299,0.1595503310710213,-0.3669531015536824,-0.6385749272666531,-0.28805317941044883,-0.4691608451225414,-0.7477637325924847,-0.23133304738510616
LTP Min_n0_0.95_10,min(LTP)-LTP(00:00),0.95,10,0.3115117872186489,0.2312233079695099,0.1544164824645797,0.08048453557830508,-0.20357684189768624,-0.5977782723859417,-0.815421348445553,-0.7997071897578089,-0.7936612314963887,-0.8813594667681889,-0.32785687290478777
LTP Area_n0_0.95_10,mean(LTP)-LTP(00:00),0.95,10,-0.20855901273695163,-0.18912884342966915,-0.16107351989600416,-0.016283601815201654,0.09673001313803481,-0.5959301466194513,-0.8752135320347408,-0.6466752838723828,-0.535406296625503,-0.7802812152976092,-0.363513000799692
LTP Max_ma_0.95_10,"max(LTP)-moving_avg(LTP,10D)",0.95,10,-0.14413920109151032,-0.1424456558270865,-0.1392929903546713,0.006850724373756438,0.22114550040473596,0.049074518294169985,0.024885795638585673,0.22196777435754214,0.03390989492036921,-0.2673516894750552,0.038536897732320434
LTP Min_ma_0.95_10,"min(LTP)-moving_avg(LTP,10D)",0.95,10,0.36265625853415384,0.3639941677666564,0.14143620519407155,0.04848446848994515,0.26409327620410317,-0.26434997775126406,-0.3919041893950471,-0.3271000591488655,0.374584778407923,0.6363403800838315,0.07886191325297462
LTP Area_ma_0.95_10,"mean(LTP)-moving_avg(LTP,10D)",0.95,10,0.18565002898631547,0.1358646753528719,0.0010720322102755584,0.026760108655659125,0.4415450407662745,-0.16616232126831193,-0.4967037762242007,-0.018509693690168364,0.4921734639478806,0.5291219909913021,0.14861945699743884
LTP Max_mnvu_0.95_10,(max(LTP)-mean(LTP))/var(LTP),0.95,10,0.33535015044014843,0.42480817183365016,0.05953513809243274,0.05296895274428616,-0.23748834071265185,-0.08400299067558448,0.012430118795852665,0.0044173344971717475,0.4676719809865822,0.7820445454541453,0.08005162881268607
LTP Min_mnvu_0.95_10,(min(LTP)-mean(LTP))/var(LTP),0.95,10,,4.596798007255323e-17,-0.004428713204000424,0.005361033571327958,0.15059513466572638,-0.055927582477540594,-0.16374981511760112,-0.3925368769081499,-0.5985269073825136,-0.8047330453466135,-0.17879809679332268
LTP Area_n0_1_0.95_10,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,10,-0.10981338321477063,-0.033506556322053536,-0.04425652220871753,-0.06696571073321642,0.09101312121906144,0.2243841023250441,0.11546650383199278,0.4982598304630874,0.5722972607628828,0.7335859642635421,0.21487191551537857
LTP diff_R_Neta_Avg_0.95_10,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,10,0.03075174764278326,-0.005493149841919078,0.14796144509525172,0.09586948116094564,0.007592413611268269,0.7853743881277073,0.9650133298552146,0.7003469020484169,0.7374011217461299,0.8499305770201979,0.4244169511748757
LTP diff_1h_0.95_10,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,10,0.13275832494483053,0.07083318666429193,0.14728180008799624,0.07096477506728711,0.05466498432266594,0.7295683265963181,0.941730959276199,0.6757640480297512,0.6140354384860047,0.8267964115695402,0.4147865206483662
LTP diff_min_0.95_10,min(LTP(x)-LTP(x-1min)),0.95,10,0.19385255823195988,0.214752674189818,0.060122088918498184,-0.05135815685209939,-0.04650657861640204,-0.08149638416130728,-0.28090135876540434,-0.2842510760576208,-0.3943899659162834,-0.35815799645029267,-0.0965631299896774
LTP diff_R_Neta_Avg_norm_0.95_10,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,10,,1.0916506512185904e-16,0.09351044312043608,0.15394124343992308,0.3692236736488406,0.6399669855546529,0.8590773079468598,0.7172838547547998,0.6508931074973511,0.7906789194714805,0.480571448154705
LTP diff_1h_norm_0.95_10,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,10,-0.2918315784344719,2.09160082435239e-17,0.04541216820356116,0.08799866492006964,0.3599992450049223,0.8005898809988162,0.9113102161729884,0.7563955309801981,0.7017752893468147,0.7881236472704743,0.4289987718782844
LTP diff_min_norm_0.95_10,min((LTP(x)-LTP(x-1min))/var(LTP)),0.95,10,-0.27796471813482626,-0.314567996503133,-0.0033257343019270254,0.03280452156234949,0.19455890424358102,-0.11081551487690704,-0.3301351900849604,-0.31553434555324633,-0.5777584829877429,-0.8061973477987964,-0.19198604149261567
LTP Max_0.95_100,max(LTP),0.95,100,,,3.675308451366846e-17,3.812816380492314e-17,,0.6733692830257471,0.9990949062991014,-0.053528741076556474,0.293338230540758,0.7429659772576481,0.2406389634745366
LTP Min_0.95_100,min(LTP),0.95,100,,,-9.188271128417116e-17,-7.50037914161587e-18,,0.7137454997202585,0.986974560885414,-0.12719666293106807,0.16237963952722753,0.6466968443033307,0.20293886730552924
LTP Area_0.95_100,mean(LTP),0.95,100,,,3.3690327470862746e-17,3.527055279866353e-17,,0.6867649518996926,0.9965874311444143,-0.1072545333538728,0.24101203250297604,0.714996622737191,0.21993597133408607
LTP Max_n0_0.95_100,max(LTP)-LTP(00:00),0.95,100,,,6.12551408561141e-18,-8.34709549839759e-16,-0.056101249272185454,0.6790085892993851,0.9258746504403421,-0.00820440118260985,-0.04616088612762461,-0.5869274816983558,0.12319744133373933
LTP Min_n0_0.95_100,min(LTP)-LTP(00:00),0.95,100,,,,,,,,-0.1457398618343812,-0.5892977815224101,,-0.27859892419498894
LTP Area_n0_0.95_100,mean(LTP)-LTP(00:00),0.95,100,,,,,,-0.3519121938925277,-0.8429329097973843,-0.11502846241917188,0.05737770495865592,-0.45690415152082536,-0.10659141804597247
LTP Max_ma_0.95_100,"max(LTP)-moving_avg(LTP,10D)",0.95,100,,,-3.062757042805705e-18,4.375188029787786e-16,,0.7750906062621211,0.9661923751729025,-0.05669257854173407,0.5029966122555983,0.24046079362519912,0.3207331827489349
LTP Min_ma_0.95_100,"min(LTP)-moving_avg(LTP,10D)",0.95,100,,,-4.287859859927986e-17,1.228398182005726e-16,,-0.4953632888695634,-0.9877950821251433,-0.018360036548017822,0.5738503645148147,0.8016925740079663,0.01250612710234698
LTP Area_ma_0.95_100,"mean(LTP)-moving_avg(LTP,10D)",0.95,100,,,,,,-0.004934235537857633,-0.6737203716197483,-0.09255099926963903,0.6759523751929394,0.7488396248518384,0.16056909599330368
LTP Max_mnvu_0.95_100,(max(LTP)-mean(LTP))/var(LTP),0.95,100,2.463102755083976e-16,,-1.9903860647143244e-17,3.782597684597241e-16,,-0.564234966371532,,-0.01739661073102684,0.041899982339586424,0.5008692954497017,-0.10801407043910691
LTP Min_mnvu_0.95_100,(min(LTP)-mean(LTP))/var(LTP),0.95,100,,,-2.972342761344866e-17,4.2520814509619182e-16,-0.052588801565350916,0.6124474713579098,,0.23203865514491842,-0.06258930358182122,-0.5414698915122167,0.11910019891925878
LTP Area_n0_1_0.95_100,(mean(LTP)-min(LTP))/(max(LTP)-min(LTP)),0.95,100,,,-9.188271128417115e-18,8.530160680870442e-18,0.060856107833264006,0.5149366079463551,0.9982094669868099,-0.17333927458845566,0.31206304117916156,0.7449220205815895,0.15696799792447344
LTP diff_R_Neta_Avg_0.95_100,LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)),0.95,100,,,,,,0.5775545016087227,0.9786603739008716,0.2033527458951597,0.5701748960881572,,0.3789548423225517
LTP diff_1h_0.95_100,LTP(sign_change(R_Neta_Avg)-LTP(sign_change(R_Neta_Avg)+1h),0.95,100,,,,,,0.5288266568013309,0.9584500899456414,-0.12479125649744281,0.06585360096926583,0.5933404604723646,0.13769179908716547
LTP diff_min_0.95_100,min(LTP(x)-LTP(x-1min)),0.95,100,,,,,0.3902095384297593,,,0.5290149623029728,-0.01137861378640476,-0.5549549579192443,0.16668474461568844
LTP diff_R_Neta_Avg_norm_0.95_100,(LTP(sign_change(R_Neta_Avg)-1min)-LTP(sign_change(R_Neta_Avg)))/var(LTP),0.95,100,1.1013764850395992e-16,,1.331070680777704e-16,2.4198541849146666e-16,0.060543651239389686,0.395406853025011,,0.14746040417258227,0.13418229931208311,0.519535106324693,0.1428165008571995
LTP diff_1h_norm_0.95_100,(LTP(sign_change(R_Neta_Avg))-LTP(sign_change(R_Neta_Avg)+1h))/var(LTP),0.95,100,1.320883662584332e-16,,6.993747673752627e-18,6.719590342569506e-16,0.2505597838631397,0.31506825322950444,,-0.2112936298992353,0.10225829831363309,0.5448723565017147,0.0520543763824824
