Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg,Precipitaciones
2015-07-04 18:30,35.29,26.65,207.4,442.9,-41.26,4.323,0
2015-07-04 19:00,33.72,30.81,117.2,250.1,-47.3,4.194,0
2015-07-04 19:30,31.9,36.56,47.29,97.2,-57.48,3.628,0
2015-07-04 20:00,30.45,41.35,8.28,17.08,-58.19,3.002,0
2015-07-04 20:30,29.57,43.8,0.185,0.436,-55.14,2.555,0
2015-07-04 21:00,28.94,46.53,0,0,-54.66,2.327,0
2015-07-04 21:30,28.18,49.29,0,0,-51.68,2.134,0
2015-07-04 22:00,27.21,52.49,0,0,-51.82,1.937,0
2015-07-04 22:30,26.18,54.6,0,0,-55.66,1.715,0
2015-07-04 23:00,25.48,54.06,0,0,-56.13,1.543,0
2015-07-04 23:30,24.68,56.24,0,0.001,-55.27,1.498,0
2015-07-05 0:00,23.9,58.36,0,0.001,-55.57,1.36,0
2015-07-05 0:30,23.45,60.49,0,0.004,-55.65,1.235,0
2015-07-05 1:00,23.41,60.96,0,0.021,-56.38,1.141,0
2015-07-05 1:30,23.47,61.8,0.005,0.069,-55.66,1.124,0
2015-07-05 2:00,22.92,64.71,0.003,0.024,-54.59,1.104,0
2015-07-05 2:30,22.5,66.86,0.004,0.039,-52.95,0.986,0
2015-07-05 3:00,21.85,69.91,0.005,0.109,-52.4,0.903,0
2015-07-05 3:30,21.44,72.55,0.011,0.161,-51.69,0.788,0
2015-07-05 4:00,21.1,74.4,0.008,0.157,-49.95,0.701,0
2015-07-05 4:30,21.06,75.61,0.009,0.202,-52.28,0.64,0
2015-07-05 5:00,21.02,75.87,0.316,0.632,-46.87,0.608,0
2015-07-05 5:30,20.52,77.98,7.115,15.43,-14.25,0.601,0
2015-07-05 6:00,20.49,79.74,44.76,80.8,49.08,0.531,0
2015-07-05 6:30,21.43,78.86,117.6,206,122.9,0.488,0
2015-07-05 7:00,23.77,69.91,208.8,365.1,203.2,0.541,0
2015-07-05 7:30,25.81,61.11,307.2,543.9,279.2,0.89,0
2015-07-05 8:00,27.27,54.5,409.2,735.6,348.5,1.293,0
2015-07-05 8:30,28.33,48.9,509.9,931,422.1,1.65,0
2015-07-05 9:00,29.51,45.5,602.8,1116,472.3,1.969,0
2015-07-05 9:30,30.72,41.86,686.2,1291,515.6,2.249,0
2015-07-05 10:00,31.16,40.47,765.4,1453,545,2.571,0
2015-07-05 10:30,32.56,35.38,837,1597,574.2,2.702,0
2015-07-05 11:00,33.12,33.48,890,1711,583.7,3.174,0
2015-07-05 11:30,34.76,29.55,933,1804,578.9,3.374,0
2015-07-05 12:00,35.13,29.31,959,1870,579.3,3.91,0
2015-07-05 12:30,35.83,27.26,972,1906,554.7,4.006,0
2015-07-05 13:00,36.53,25.74,970,1916,529.9,4.288,0
2015-07-05 13:30,36.68,25.77,956,1898,502.9,4.543,0
2015-07-05 14:00,37.26,23.5,930,1856,464.7,4.58,0
2015-07-05 14:30,37.64,21.16,893,1791,417.3,4.872,0
2015-07-05 15:00,38.09,19.64,840,1695,362.6,5.126,0
2015-07-05 15:30,38.17,19.41,773.5,1571,301.9,5.352,0
2015-07-05 16:00,38.03,20.97,696,1425,235.6,5.39,0
2015-07-05 16:30,37.93,21.08,606.6,1253,160.4,5.245,0
2015-07-05 17:00,38.23,21.62,512.7,1068,90.9,5.211,0
2015-07-05 17:30,37.85,23.55,411.3,865,25.76,5.259,0
2015-07-05 18:00,37.72,24.5,308.5,654.3,-26.34,5.025,0
2015-07-05 18:30,36.99,25.68,209.5,448.8,-49.56,4.928,0
2015-07-05 19:00,35.63,27.59,119.5,257.6,-54.89,4.663,0
2015-07-05 19:30,34.41,32.02,49.22,104.3,-61.97,4.218,0
2015-07-05 20:00,32.7,35.63,6.427,15.08,-62.41,3.703,0
2015-07-05 20:30,31.32,39.83,0.173,0.409,-62.52,3.187,0
2015-07-05 21:00,30.63,41.61,0,0,-61.76,2.754,0
2015-07-05 21:30,29.77,44.29,0,0,-60.77,2.568,0
2015-07-05 22:00,28.83,45.04,0,0,-58.96,2.334,0
2015-07-05 22:30,27.82,47.79,0,0,-59.66,2.179,0
2015-07-05 23:00,27.07,51.23,0,0,-59.04,1.955,0
2015-07-05 23:30,26.23,56.55,0,0,-56.8,1.746,0
2015-07-06 0:00,25.26,59.52,0,0,-57,1.481,0
2015-07-06 0:30,24.99,57.46,0,0.002,-58.61,1.303,0
2015-07-06 1:00,24.73,57.22,0.001,0.005,-55.96,1.346,0
2015-07-06 1:30,23.83,59.46,0.002,0.01,-55.15,1.333,0
2015-07-06 2:00,23.34,61.17,0.003,0.022,-53.54,1.198,0
2015-07-06 2:30,22.98,62.58,0.01,0.057,-51.64,1.113,0
2015-07-06 3:00,22.4,65.36,0.006,0.041,-54.01,1.05,0
2015-07-06 3:30,22.61,64.87,0.004,0.097,-52.27,0.938,0
2015-07-06 4:00,21.95,67.05,0.004,0.096,-50.05,0.964,0
2015-07-06 4:30,20.84,70.68,0.014,0.059,-49.98,0.869,0
2015-07-06 5:00,19.88,74.37,0.388,0.557,-43.35,0.722,0
2015-07-06 5:30,19.57,74.23,8.82,16.19,-14.68,0.595,0
2015-07-06 6:00,19.82,73.34,40.37,72.65,32.94,0.586,0
2015-07-06 6:30,21.03,68.02,97.3,175.2,100.5,0.616,0
2015-07-06 7:00,23.17,60.51,182.6,327.4,169.6,0.798,0
2015-07-06 7:30,25.86,53.04,271.8,491.1,275.9,1.126,0
2015-07-06 8:00,28.19,47.3,409.3,738.1,357,1.567,0
2015-07-06 8:30,30.7,38.23,520.8,950,415.7,2.022,0
2015-07-06 9:00,32.33,32.19,610.7,1129,465.5,2.733,0
2015-07-06 9:30,34.16,28.44,693.4,1301,511.3,3.29,0
2015-07-06 10:00,34.83,27.27,776.6,1468,536.8,3.843,0
2015-07-06 10:30,36.01,25.01,840,1594,554.9,4.052,0
2015-07-06 11:00,37.01,23.04,898,1716,573.4,4.461,0
2015-07-06 11:30,37.2,21.89,941,1809,571,4.834,0
2015-07-06 12:00,37.91,20.68,966,1870,562.8,4.958,0
2015-07-06 12:30,37.81,21.39,978,1902,543.6,5.23,0
2015-07-06 13:00,38.41,22.12,981,1920,524.3,5.157,0
2015-07-06 13:30,38.97,20.73,972,1911,491.1,5.276,0
2015-07-06 14:00,39.43,19.98,946,1872,455.6,5.536,0
2015-07-06 14:30,39.16,20.92,905,1801,405.4,5.725,0
2015-07-06 15:00,39.74,20.35,851,1704,347.7,5.578,0
2015-07-06 15:30,39.78,20.58,782,1576,293.9,5.794,0
2015-07-06 16:00,39.65,20.67,702.2,1425,225.1,5.792,0
2015-07-06 16:30,39.86,19.95,617.3,1262,148.3,5.745,0
2015-07-06 17:00,39.56,20.87,518.6,1070,80.2,5.861,0
2015-07-06 17:30,39.02,22.82,418.6,874,21.69,5.704,0
2015-07-06 18:00,38.45,24.19,315.4,664.4,-30.66,5.406,0
2015-07-06 18:30,37.09,26,214.1,455.6,-55.61,5.147,0
2015-07-06 19:00,35.91,28.35,120.9,258,-66.65,4.668,0
2015-07-06 19:30,33.97,35.74,46.2,97.9,-74.45,4.239,0
2015-07-06 20:00,31.89,41.1,7.393,16.52,-73.67,3.417,0
2015-07-06 20:30,30.09,45.53,0.161,0.405,-69.96,2.787,0
2015-07-06 21:00,28.57,50.88,0,0,-67.34,2.325,0
2015-07-06 21:30,27.74,53.13,0,0,-64.98,1.921,0
2015-07-06 22:00,27.43,52.08,0,0,-61.98,1.745,0
2015-07-06 22:30,26.29,55.1,0,0,-62.52,1.752,0
2015-07-06 23:00,25.5,58.54,0,0,-63.66,1.536,0
2015-07-06 23:30,25.01,61.63,0,0,-64.04,1.353,0
2015-07-07 0:00,24.47,62.54,0,0,-64.14,1.216,0
2015-07-07 0:30,24.26,62.69,0,0.004,-62.04,1.149,0
2015-07-07 1:00,23.64,64.49,0.001,0.022,-61.89,1.131,0
2015-07-07 1:30,23.31,65,0.002,0.029,-61.68,1.037,0
2015-07-07 2:00,22.94,65.16,0.002,0.059,-59.47,1.002,0
2015-07-07 2:30,22.08,67.92,0.002,0.033,-55.27,0.975,0
2015-07-07 3:00,20.97,71.49,0.007,0.055,-57.15,0.853,0
2015-07-07 3:30,20.06,75.29,0.01,0.093,-58.92,0.708,0
2015-07-07 4:00,20.7,71.56,0.014,0.098,-56.81,0.58,0
2015-07-07 4:30,20.76,69.24,0.01,0.081,-55.19,0.695,0
2015-07-07 5:00,20.14,70.69,0.282,0.542,-50.36,0.753,0
2015-07-07 5:30,19.64,71.83,6.909,14.52,-17.42,0.691,0
2015-07-07 6:00,19.91,71.72,46,81.9,48.58,0.644,0
2015-07-07 6:30,21.59,66.45,120.8,208.6,128.2,0.658,0
2015-07-07 7:00,24.2,56.3,213.5,370.3,203.5,0.868,0
2015-07-07 7:30,26.71,47.76,312.5,550.3,286.4,1.323,0
2015-07-07 8:00,28.99,39.87,414.6,741.4,358,1.838,0
2015-07-07 8:30,31.08,33.99,515,933,425.8,2.411,0
2015-07-07 9:00,33.17,28.99,612.7,1125,481.7,2.983,0
2015-07-07 9:30,34.53,25.94,700.5,1305,526.5,3.611,0
2015-07-07 10:00,36.05,23.22,779.9,1467,555.8,4.06,0
2015-07-07 10:30,37.7,17.99,853,1610,569.6,4.579,0
2015-07-07 11:00,39.13,14.22,914,1733,573.5,5.351,0
2015-07-07 11:30,39.99,13.05,958,1828,574,6.041,0
2015-07-07 12:00,40.08,12.75,986,1895,555.5,6.411,0
2015-07-07 12:30,40.54,12.75,998,1930,536.8,6.464,0
2015-07-07 13:00,40.34,14.29,993,1936,519.8,6.626,0
2015-07-07 13:30,40.05,16.95,979,1922,488.9,6.439,0
2015-07-07 14:00,39.92,17.22,951,1877,415.2,6.144,0
2015-07-07 14:30,39.78,16.63,849,1689,381.1,6.081,0
2015-07-07 15:00,39.78,17.78,810,1618,343.9,6.078,0
2015-07-07 15:30,39.45,21.02,762.8,1535,275.1,5.994,0
2015-07-07 16:00,39.08,21.92,667.9,1356,212.9,5.658,0
2015-07-07 16:30,38.91,21.78,588.7,1204,146.9,5.484,0
2015-07-07 17:00,39.15,19.91,517.1,1062,46.82,5.444,0
2015-07-07 17:30,37.86,22.92,333.5,700.4,3.913,5.645,0
2015-07-07 18:00,36.48,26.05,296.7,623.1,-43.55,5.075,0
2015-07-07 18:30,35.75,27.24,219.4,463.4,-64.84,4.511,0
2015-07-07 19:00,34.59,27.98,121.7,258.5,-67.66,4.265,0
2015-07-07 19:30,33.22,30.72,53.1,107.9,-76.34,3.96,0
2015-07-07 20:00,31.61,34.76,9.51,17.53,-77.14,3.53,0
2015-07-07 20:30,30.04,40.86,0.538,0.557,-75.14,3.04,0
2015-07-07 21:00,28.82,43.9,0,0,-74.48,2.517,0
2015-07-07 21:30,27.72,45.61,0,0,-73.8,2.225,0
2015-07-07 22:00,27.07,45.35,0,0,-72.01,2.023,0
2015-07-07 22:30,26.44,46.64,0,0,-69.41,1.957,0
2015-07-07 23:00,25.63,49.32,0,0.001,-67.97,1.841,0
2015-07-07 23:30,25.26,50.52,0,0.001,-67.34,1.667,0
2015-07-08 0:00,25.02,50.79,0,0.003,-66.93,1.591,0
2015-07-08 0:30,24.51,51.97,0,0.008,-65.63,1.56,0
2015-07-08 1:00,23.99,52.89,0.001,0.017,-60.77,1.477,0
2015-07-08 1:30,22.92,55.84,0.002,0.02,-57.35,1.405,0
2015-07-08 2:00,21.61,60.54,0.004,0.112,-58.23,1.235,0
2015-07-08 2:30,20.29,66.17,0.005,0.118,-57.09,1.02,0
2015-07-08 3:00,20.01,66.3,0.008,0.116,-54.12,0.806,0
2015-07-08 3:30,19.35,68.95,0.003,0.176,-55.36,0.788,0
2015-07-08 4:00,19.04,69.53,0.001,0.163,-57.56,0.697,0
2015-07-08 4:30,19.09,70.49,0.006,0.101,-56.92,0.671,0
2015-07-08 5:00,18.92,70.53,0.217,0.449,-50.73,0.652,0
2015-07-08 5:30,18.57,71.26,6.983,14.35,-13.42,0.644,0
2015-07-08 6:00,18.96,70.01,47.18,82.2,53.7,0.615,0
2015-07-08 6:30,21.17,63,125.5,212.9,127.4,0.658,0
2015-07-08 7:00,23.79,55.87,219.4,377,201.6,0.932,0
2015-07-08 7:30,25.87,47.02,320.1,560.8,270.9,1.305,0
2015-07-08 8:00,26.88,43.07,420.6,751.5,337.2,1.771,0
2015-07-08 8:30,27.68,43.26,518,940,387.4,2.016,0
2015-07-08 9:00,28.19,45.26,602.6,1109,452.7,2.105,0
2015-07-08 9:30,29.29,42.51,704.5,1315,488.8,2.093,0
2015-07-08 10:00,30.47,36.77,773.2,1458,524.5,2.343,0
2015-07-08 10:30,31.83,31.1,854,1619,546.8,2.758,0
2015-07-08 11:00,32.84,28.94,908,1731,550.1,3.247,0
2015-07-08 11:30,33.44,28.51,945,1816,552.4,3.545,0
2015-07-08 12:00,34.07,29.87,960,1859,556.7,3.687,0
2015-07-08 12:30,34.86,29.91,987,1925,544.4,3.747,0
2015-07-08 13:00,35.49,28.62,995,1950,527.8,3.911,0
2015-07-08 13:30,36.03,30.59,976,1925,454.4,4.124,0
2015-07-08 14:00,36.51,26.72,884,1748,379,4.132,0
2015-07-08 14:30,36.97,25.32,779.5,1543,330.1,4.477,0
2015-07-08 15:00,36.68,27.65,723.6,1438,283.8,4.679,0
2015-07-08 15:30,36.81,25.47,664,1327,272.8,4.461,0
2015-07-08 16:00,37.07,25.42,674.4,1354,242.1,4.63,0
2015-07-08 16:30,36.79,26.26,660.4,1330,164.6,4.699,0
2015-07-08 17:00,35.98,26.48,563.6,1139,95.8,4.575,0
2015-07-08 17:30,35.52,23.23,466.4,944,8.75,4.364,0
2015-07-08 18:00,34.25,25.03,318.6,655.4,-42.5,4.443,0
2015-07-08 18:30,33.13,28.36,237.7,494.5,-68.35,4.047,0
2015-07-08 19:00,31.81,30.89,140.2,292.5,-74.94,3.633,0
2015-07-08 19:30,30.55,34.11,59.26,121.5,-80.2,3.251,0
2015-07-08 20:00,29.14,41.43,13.14,23.76,-82,2.886,0
2015-07-08 20:30,27.72,48.54,0.338,0.56,-78.73,2.367,0
2015-07-08 21:00,26.31,56.01,0,0,-78.43,1.916,0
2015-07-08 21:30,25.1,60.17,0,0,-78.81,1.508,0
2015-07-08 22:00,24.32,60.83,0,0.005,-78.87,1.27,0
2015-07-08 22:30,23.82,60.96,0.001,0.026,-78.45,1.192,0
2015-07-08 23:00,23.31,64.46,0.002,0.063,-78.75,1.153,0
2015-07-08 23:30,22.91,65.4,0.002,0.04,-74.87,1.017,0
2015-07-09 0:00,21.83,66.83,0.003,0.038,-70.02,0.966,0
2015-07-09 0:30,21.18,66.2,0.003,0.118,-68.94,0.868,0
2015-07-09 1:00,20.49,67.93,0.003,0.146,-68.29,0.85,0
2015-07-09 1:30,20.27,68.04,0.003,0.153,-66.42,0.773,0
2015-07-09 2:00,19.64,69.48,0.002,0.196,-62.35,0.76,0
2015-07-09 2:30,18.1,74.52,0.003,0.137,-61.74,0.699,0
2015-07-09 3:00,17.04,79.32,0,0.149,-64.54,0.53,0
2015-07-09 3:30,16.79,81.1,0,0.055,-65.73,0.402,0
2015-07-09 4:00,16.61,81.7,0,0.023,-60.42,0.361,0
2015-07-09 4:30,16.33,82.8,0,0.017,-66.12,0.346,0
2015-07-09 5:00,16.11,84.7,0.226,0.452,-56.8,0.319,0
2015-07-09 5:30,15.71,85.6,6.788,14.81,-15.02,0.28,0
2015-07-09 6:00,15.71,87,44.85,82.2,50.72,0.256,0
2015-07-09 6:30,17.3,87.7,121.7,210.5,123.7,0.233,0
2015-07-09 7:00,20.18,86,218.5,370.4,195.9,0.242,0
2015-07-09 7:30,22.19,78,313.4,539.6,258.8,0.333,0
2015-07-09 8:00,23.58,67.83,409,715.3,333.5,0.591,0
2015-07-09 8:30,24.29,63.79,513.8,922,392.9,0.937,0
2015-07-09 9:00,24.78,62.3,603.1,1098,436.9,1.099,0
2015-07-09 9:30,25.61,61.27,688.1,1272,463.5,1.178,0
2015-07-09 10:00,26.76,56.28,761.1,1422,518.3,1.273,0
2015-07-09 10:30,28.03,49.39,849,1611,546,1.539,0
2015-07-09 11:00,29.3,44.82,911,1747,536.7,1.917,0
2015-07-09 11:30,30.56,41.26,929,1781,553.2,2.249,0
2015-07-09 12:00,31.77,38.33,972,1895,548.4,2.575,0
2015-07-09 12:30,32.19,38.16,984,1931,537.7,2.895,0
2015-07-09 13:00,32.59,36.33,989,1959,507,2.973,0
2015-07-09 13:30,32.96,34.82,966,1909,480.8,3.13,0
2015-07-09 14:00,33.21,33.74,944,1875,435.2,3.272,0
2015-07-09 14:30,33.48,30.89,898,1782,392.2,3.373,0
2015-07-09 15:00,34.04,27.27,850,1700,341.2,3.572,0
2015-07-09 15:30,33.91,26.63,790.1,1595,290.5,3.878,0
2015-07-09 16:00,33.67,28.25,718.4,1469,224.6,3.884,0
2015-07-09 16:30,33.03,28.91,631.7,1304,148.7,3.748,0
2015-07-09 17:00,32.78,28,543.3,1133,72.4,3.583,0
2015-07-09 17:30,32.1,29.58,443.6,936,1.879,3.577,0
2015-07-09 18:00,31.12,31.5,337.5,719.1,-54.78,3.368,0
2015-07-09 18:30,30.18,32.9,236,509.9,-76.81,3.099,0
2015-07-09 19:00,28.98,37.95,138.8,300.3,-79.08,2.877,0
2015-07-09 19:30,27.34,44.59,55.53,116.7,-82.1,2.487,0
2015-07-09 20:00,25.9,55.02,10.91,23.02,-82.4,2.017,0
2015-07-09 20:30,24.48,63.43,0.286,0.546,-79.43,1.505,0
2015-07-09 21:00,23.47,65.21,0,0.003,-78.56,1.124,0
2015-07-09 21:30,22.69,66.45,0.001,0.007,-76.73,1.005,0
2015-07-09 22:00,21.71,70.37,0.001,0.068,-75.98,0.925,0
2015-07-09 22:30,21.23,74.88,0.003,0.135,-75.28,0.77,0
2015-07-09 23:00,20.93,77.81,0.001,0.187,-75.85,0.634,0
2015-07-09 23:30,20.56,81.1,0.005,0.167,-78.17,0.549,0
2015-07-10 0:00,20.21,83.8,0.002,0.159,-78.72,0.457,0
2015-07-10 0:30,19.51,86,0.001,0.158,-74.68,0.385,0
2015-07-10 1:00,18.81,87.5,0.001,0.086,-70.32,0.317,0
2015-07-10 1:30,18.41,88.8,0.001,0.079,-68.89,0.271,0
2015-07-10 2:00,18.51,89.4,0,0.048,-68.39,0.237,0
2015-07-10 2:30,18.41,89.8,0,0.069,-66.49,0.226,0
2015-07-10 3:00,18.25,90.2,0,0.026,-64.66,0.217,0
2015-07-10 3:30,18.33,90.8,0,0.042,-53.41,0.205,0
2015-07-10 4:00,18.49,91.2,0,0.022,-9.88,0.194,0
2015-07-10 4:30,19.05,91.6,0.001,0.052,-10.81,0.187,0
2015-07-10 5:00,19.02,91.7,0.139,0.29,-16.57,0.186,0
2015-07-10 5:30,19.32,91.5,3.36,7.315,-22.88,0.182,0
2015-07-10 6:00,19.63,89.5,24.06,49.47,14.43,0.19,0
2015-07-10 6:30,19.93,86.9,55.46,105.4,75.63,0.241,0
2015-07-10 7:00,20.64,82.5,133.6,239.9,98.9,0.305,0
2015-07-10 7:30,21.14,78.99,182.6,341.2,201.1,0.426,0
2015-07-10 8:00,21.79,75.41,338,618.1,349.3,0.527,0
2015-07-10 8:30,22.77,70.95,533.5,966,414.3,0.642,0
2015-07-10 9:00,23.83,65.45,632.3,1163,427,0.806,0
2015-07-10 9:30,24.79,60.66,727.2,1356,516.2,1.021,0
2015-07-10 10:00,25.73,55.91,809,1526,542.7,1.231,0
2015-07-10 10:30,26.93,51.31,873,1667,566,1.459,0
2015-07-10 11:00,27.58,47.98,928,1789,565,1.729,0
2015-07-10 11:30,28.28,47.85,969,1886,581.7,1.92,0
2015-07-10 12:00,28.84,44.1,997,1953,571.5,2.004,0
2015-07-10 12:30,29.85,41.48,1007,1987,559.2,2.219,0
2015-07-10 13:00,30.38,38.19,1008,2002,539.4,2.462,0
2015-07-10 13:30,30.77,36.94,997,1996,512.9,2.68,0
2015-07-10 14:00,31.01,39.33,968,1953,471.9,2.796,0
2015-07-10 14:30,31.5,36.53,930,1888,421.7,2.728,0
2015-07-10 15:00,31.7,31.63,880,1796,370.7,2.935,0
2015-07-10 15:30,32.42,24.04,819,1681,313.6,3.199,0
2015-07-10 16:00,32.45,24.32,736.4,1531,244.5,3.701,0
2015-07-10 16:30,32.47,24.76,648.4,1361,160.1,3.692,0
2015-07-10 17:00,32.41,24.8,549.8,1169,87.1,3.675,0
2015-07-10 17:30,31.9,28.97,441.2,956,15.36,3.66,0
2015-07-10 18:00,30.96,35.25,338.6,744.5,-49.29,3.361,0
2015-07-10 18:30,29.76,36.96,237.2,528.2,-72.52,2.904,0
2015-07-10 19:00,28.63,41,139.9,315.5,-68.74,2.639,0
2015-07-10 19:30,26.84,51.8,53.95,123.3,-71.68,2.317,0
2015-07-10 20:00,25.44,59.04,7.955,18.92,-73.22,1.704,0
2015-07-10 20:30,24.25,64.71,0.302,0.563,-70.37,1.334,0
2015-07-10 21:00,23.21,69.69,0,0.009,-68.3,1.07,0
2015-07-10 21:30,22.43,72.62,0.001,0.093,-67.86,0.863,0
2015-07-10 22:00,21.9,74.65,0.002,0.077,-67.37,0.743,0
2015-07-10 22:30,21.45,77.41,0.003,0.117,-64.92,0.666,0
2015-07-10 23:00,21.07,79.96,0.005,0.135,-64.86,0.578,0
2015-07-10 23:30,20.92,78.87,0.006,0.185,-65.24,0.5,0
2015-07-11 0:00,20.83,76.97,0.005,0.156,-66.27,0.523,0
2015-07-11 0:30,20.62,74.01,0.005,0.178,-65.44,0.566,0
2015-07-11 1:00,20.6,73.05,0.002,0.153,-64.93,0.631,0
2015-07-11 1:30,20.44,72.24,0.005,0.157,-63.67,0.654,0
2015-07-11 2:00,20.02,73.22,0.005,0.173,-62.21,0.667,0
2015-07-11 2:30,19.72,75.16,0.005,0.179,-64.81,0.627,0
2015-07-11 3:00,19.93,75.23,0.003,0.14,-62.97,0.571,0
2015-07-11 3:30,19.22,77.16,0.001,0.093,-58.6,0.576,0
2015-07-11 4:00,18.08,79.64,0.001,0.113,-56.72,0.509,0
2015-07-11 4:30,17.01,82.9,0.002,0.118,-58.04,0.423,0
2015-07-11 5:00,16.37,85.1,0.219,0.415,-53.8,0.333,0
2015-07-11 5:30,15.93,86.8,5.916,13.33,0.363,0.277,0
2015-07-11 6:00,16.17,88,47.22,79.57,67.94,0.24,0
2015-07-11 6:30,17.77,86.3,128.8,215.4,147,0.221,0
2015-07-11 7:00,20.33,76.22,230,390,225.7,0.279,0
2015-07-11 7:30,22.84,66.47,336.6,589.8,308,0.572,0
2015-07-11 8:00,24.57,60.47,442.8,794.5,379.8,0.935,0
2015-07-11 8:30,25.84,56.95,546.8,999,446.5,1.222,0
2015-07-11 9:00,27.39,51.95,643.8,1194,499.4,1.435,0
2015-07-11 9:30,29.27,45.73,734.1,1376,549,1.754,0
2015-07-11 10:00,29.98,41.29,814,1541,575.4,2.212,0
2015-07-11 10:30,31.49,36.73,883,1685,591,2.49,0
2015-07-11 11:00,32.89,32.32,939,1805,595.4,2.928,0
2015-07-11 11:30,33.12,30.65,983,1903,602.1,3.388,0
2015-07-11 12:00,34.04,28.56,1008,1966,589.2,3.514,0
2015-07-11 12:30,34.26,27.63,1020,2003,571.5,3.813,0
2015-07-11 13:00,34.57,27.22,1012,2002,548,3.91,0
2015-07-11 13:30,34.76,25.06,1005,1997,517.2,3.996,0
2015-07-11 14:00,35.72,21.84,984,1962,482.7,4.159,0
2015-07-11 14:30,36.16,20.31,948,1899,437.1,4.575,0
2015-07-11 15:00,36.97,15.18,904,1812,375.2,4.78,0
2015-07-11 15:30,37.08,12.48,839,1690,317.8,5.317,0
2015-07-11 16:00,37.96,10.84,763.1,1546,238.6,5.519,0
2015-07-11 16:30,38.06,9.76,674.3,1379,156.6,5.899,0
2015-07-11 17:00,37.41,15.16,561.2,1175,73.25,5.999,0
2015-07-11 17:30,35.8,21.53,453,965,3.611,5.456,0
2015-07-11 18:00,34.53,27.16,346,749.3,-57.48,4.612,0
2015-07-11 18:30,32.79,30.73,241.8,532.7,-79.8,3.998,0
2015-07-11 19:00,31.26,35.32,140.9,313.7,-76.65,3.444,0
2015-07-11 19:30,29.54,39.03,53.12,121.2,-75.76,2.951,0
2015-07-11 20:00,28.1,44.08,7.732,18.81,-76.42,2.521,0
2015-07-11 20:30,26.84,49.31,0.271,0.507,-74.78,2.126,0
2015-07-11 21:00,25.89,52.03,0,0,-74.21,1.791,0
2015-07-11 21:30,24.98,56.41,0,0,-73,1.602,0
2015-07-11 22:00,24.29,59.62,0,0.001,-71.47,1.381,0
2015-07-11 22:30,24.22,58.53,0,0.002,-72.63,1.226,0
2015-07-11 23:00,24.26,55.89,0.002,0.007,-72.49,1.254,0
2015-07-11 23:30,23.89,55.24,0,0.003,-70.8,1.337,0
2015-07-12 0:00,23.42,54.11,0.001,0.006,-71.41,1.327,0
2015-07-12 0:30,24.12,49.77,0.002,0.024,-66.68,1.323,0
2015-07-12 1:00,23.16,52.89,0,0.016,-58.92,1.509,0
2015-07-12 1:30,20.93,60.42,0.003,0.055,-57.63,1.338,0
2015-07-12 2:00,19.41,66.83,0.004,0.07,-57.58,0.982,0
2015-07-12 2:30,18.27,72,0.008,0.133,-59.73,0.749,0
2015-07-12 3:00,17.85,75.24,0.01,0.082,-59.55,0.588,0
2015-07-12 3:30,17.86,73.27,0.007,0.065,-61.35,0.506,0
2015-07-12 4:00,17.71,72.74,0.001,0.029,-59.51,0.547,0
2015-07-12 4:30,17.61,73.22,0.005,0.069,-54.82,0.552,0
2015-07-12 5:00,16.81,76.49,0.212,0.374,-49.25,0.539,0
2015-07-12 5:30,16.18,79.99,6.545,13.77,-1.965,0.45,0
2015-07-12 6:00,16.48,80.5,49.29,80.4,66.1,0.368,0
2015-07-12 6:30,18.66,73.86,132.4,221.8,141.1,0.366,0
2015-07-12 7:00,21.65,63.24,227.9,395.6,218.3,0.567,0
2015-07-12 7:30,24.37,56.57,329.6,589.1,292.7,0.955,0
2015-07-12 8:00,25.62,53.36,430.9,786,364.9,1.329,0
2015-07-12 8:30,26.81,49.16,532.4,988,429.2,1.533,0
2015-07-12 9:00,27.9,45.28,628.4,1182,480.2,1.794,0
2015-07-12 9:30,29.04,41.8,717,1363,522.4,2.058,0
2015-07-12 10:00,29.98,38.93,795.1,1524,549.3,2.339,0
2015-07-12 10:30,30.92,37.39,863,1667,573.1,2.59,0
2015-07-12 11:00,31.39,36.85,919,1788,576,2.8,0
2015-07-12 11:30,31.99,37.88,960,1882,580.8,2.9,0
2015-07-12 12:00,32.77,35.82,987,1948,577.9,2.952,0
2015-07-12 12:30,33.39,34,1001,1988,558.9,3.189,0
2015-07-12 13:00,34.16,32.88,1003,2003,537,3.394,0
2015-07-12 13:30,35.24,27.16,995,1994,501.3,3.605,0
2015-07-12 14:00,35.74,26.28,969,1954,465.1,4.153,0
2015-07-12 14:30,35.6,30.75,926,1883,422.1,4.319,0
2015-07-12 15:00,35.57,31.54,872,1785,363.1,4.027,0
2015-07-12 15:30,35.51,30.32,808,1666,309,3.973,0
2015-07-12 16:00,35.75,29.2,731.9,1522,238.9,4.032,0
2015-07-12 16:30,35.57,28.64,643.1,1353,164.5,4.151,0
2015-07-12 17:00,35.13,28.72,550.5,1170,76.65,4.141,0
2015-07-12 17:30,34.69,28.13,449.1,967,3.68,4.039,0
2015-07-12 18:00,34.31,25.65,344.3,752.5,-58.75,3.974,0
2015-07-12 18:30,33.8,26.79,241.9,536.6,-85.3,4.023,0
2015-07-12 19:00,32.58,30.15,144.5,324,-86.4,3.853,0
2015-07-12 19:30,31.24,30.94,58.58,135.3,-87,3.434,0
