,Fecha,estado real,estado estimado,error,probabilidad estado 1,probabilidad estado 2,probabilidad estado 3
LTP Control-2L_2,2016-07-08,1.0,1.0,0.0,0.9417067015538606,0.05821586001280081,7.743843333847547e-05
LTP Control-2L_2,2016-07-09,1.0,1.0,0.0,0.9335329688492824,0.06634873057186377,0.00011830057885380793
LTP Control-2L_2,2016-07-10,1.0,1.0,0.0,0.9391163919809862,0.06079250043841224,9.110758060149981e-05
LTP Control-2L_2,2016-07-11,1.0,1.0,0.0,0.9357604702783625,0.06413946164137005,0.0001000680802674923
LTP Control-2L_2,2016-07-12,1.0,1.0,0.0,0.9269315169416515,0.07289433140018477,0.00017415165816357404
LTP Control-2L_2,2016-07-13,1.0,1.0,0.0,0.9258860378379504,0.07396706921139966,0.0001468929506499688
LTP Control-2L_2,2016-07-14,1.0,1.0,0.0,0.92011122107046,0.0796710610554608,0.0002177178740792345
LTP Control-2L_2,2016-07-15,1.0,1.0,0.0,0.9388555988065116,0.061038741149081296,0.00010566004440713543
LTP Control-2L_2,2016-07-16,1.0,1.0,0.0,0.9284111963744529,0.07143894972440595,0.00014985390114097814
LTP Control-2L_2,2016-07-17,1.0,1.0,0.0,0.9304058722299036,0.06946877136384315,0.00012535640625323675
LTP Control-2L_2,2016-07-18,1.0,1.0,0.0,0.9231255885054775,0.0766953453637466,0.00017906613077589196
LTP Control-2L_2,2016-07-19,1.0,1.0,0.0,0.9631885203106475,0.03678776982560081,2.3709863751797354e-05
LTP Control-2L_2,2016-07-20,1.0,1.0,0.0,0.960420155076913,0.03956099614490344,1.8848778183538055e-05
LTP Control-2L_2,2016-07-21,1.0,1.0,0.0,0.9287853929000808,0.07106235819664336,0.00015224890327584172
LTP Control-2L_2,2016-07-22,1.0,1.0,0.0,0.9567894449938098,0.043167808496501356,4.2746509688872454e-05
LTP Control-2L_2,2016-07-23,1.0,1.0,0.0,0.9077401566947053,0.091844801954263,0.00041504135103151446
LTP Control-2L_2,2016-07-24,1.0,1.0,0.0,0.9257658877883193,0.07403460574478371,0.00019950646689707505
LTP Control-2L_2,2016-07-25,1.0,1.0,0.0,0.9227853876363712,0.07705516060939381,0.00015945175423510256
LTP Control-2L_2,2016-07-26,1.0,1.0,0.0,0.850278697264199,0.14921500262097234,0.0005063001148285873
LTP Control-2L_2,2016-07-27,1.0,1.0,0.0,0.9067695121276699,0.09308373582569059,0.00014675204663970275
LTP Control-2L_2,2016-07-28,1.0,1.0,0.0,0.925911739285096,0.0738895763225498,0.00019868439235413713
LTP Control-2L_2,2016-07-29,1.0,1.0,0.0,0.9775066757592251,0.022489331538665402,3.992702109579691e-06
LTP Control-2L_2,2016-07-30,1.0,1.0,0.0,0.9552995102452402,0.04468097593979007,1.9513814969823554e-05
LTP Control-2L_2,2016-07-31,1.0,1.0,0.0,0.9485334599198546,0.05140455638226941,6.198369787598872e-05
LTP Control-2L_2,2016-08-01,1.0,1.0,0.0,0.9439110439628697,0.056021147968984004,6.78080681462051e-05
LTP Control-2L_2,2016-08-02,1.0,1.0,0.0,0.9378601179568669,0.062050820158306444,8.906188482658787e-05
LTP Control-2L_2,2016-08-03,1.0,1.0,0.0,0.9371598529588028,0.06277324223206371,6.690480913358401e-05
LTP Control-2L_2,2016-08-04,1.0,1.0,0.0,0.9458374110620916,0.05408879084516357,7.379809274490467e-05
LTP Control-2L_2,2016-08-05,1.0,1.0,0.0,0.9579527604324852,0.0420188524589744,2.838710854030455e-05
LTP Control-2L_2,2016-08-06,1.0,1.0,0.0,0.9493692466803596,0.05057434105066456,5.641226897587904e-05
LTP Control-2L_2,2016-08-07,1.0,1.0,0.0,0.9452523484240217,0.05468228678284524,6.536479313299832e-05
LTP Control-2L_2,2016-08-08,1.0,1.0,0.0,0.9186072441642862,0.08126289631528888,0.00012985952042486953
LTP Control-2L_2,2016-08-09,1.0,1.0,0.0,0.9538295022585987,0.046128504556616566,4.199318478480209e-05
LTP Control-2L_2,2016-08-10,1.0,1.0,0.0,0.9437799622329481,0.05615675857878915,6.327918826269607e-05
LTP Control-2L_2,2016-08-11,1.0,1.0,0.0,0.9438378982966464,0.05610837283592531,5.3728867428363457e-05
LTP Control-2L_2,2016-08-12,1.0,1.0,0.0,0.9493802785328683,0.05058265673879416,3.7064728337503626e-05
LTP Control-2L_2,2016-08-13,1.0,1.0,0.0,0.9484810768418362,0.051477812290320606,4.111086784297642e-05
LTP Control-2L_2,2016-08-14,1.0,1.0,0.0,0.9431670447111666,0.05677361377528919,5.93415135441766e-05
LTP Control-2L_2,2016-08-15,1.0,1.0,0.0,0.957973403780549,0.04201739481747213,9.20140197884502e-06
LTP Control-2L_2,2016-08-16,1.0,1.0,0.0,0.9593724476241716,0.04061725579222116,1.0296583607196597e-05
LTP Control-2L_2,2016-08-17,1.0,1.0,0.0,0.9519419139586579,0.048028199623184865,2.9886418157108276e-05
LTP Control-2L_2,2016-08-18,1.0,1.0,0.0,0.944729676910532,0.055235921486630556,3.4401602837394564e-05
LTP Control-2L_2,2016-08-19,1.0,1.0,0.0,0.9528425284367075,0.04712497248557025,3.249907772236212e-05
LTP Control-2L_2,2016-08-20,1.0,1.0,0.0,0.9463454400355464,0.053617718365628265,3.684159882530241e-05
LTP Control-2L_2,2016-08-21,1.0,1.0,0.0,0.9411818281335054,0.058735302441965065,8.286942452961782e-05
LTP Control-2L_2,2016-08-22,1.0,1.0,0.0,0.94976320063317,0.050199656058127415,3.714330870276784e-05
LTP Control-2L_2,2016-08-23,1.0,1.0,0.0,0.9566305816908093,0.043333497499113194,3.592081007751712e-05
LTP Control-2L_2,2016-08-24,1.0,1.0,0.0,0.956967861968985,0.04299346918842016,3.866884259485314e-05
LTP Control-2L_2,2016-08-25,1.0,1.0,0.0,0.9500627179907315,0.04988748214740383,4.979986186471795e-05
LTP Control-2L_2,2016-08-26,1.0,1.0,0.0,0.9509236316161953,0.049001671375846115,7.469700795864674e-05
LTP Control-2L_2,2016-08-27,1.0,1.0,0.0,0.9637122655423638,0.03626022184797588,2.75126096601818e-05
LTP Control-2L_2,2016-08-28,1.0,1.0,0.0,0.9519984223476706,0.04796963938182079,3.1938270508444195e-05
LTP Control-2L_2,2016-08-29,1.0,1.0,0.0,0.9574767272033111,0.0424855944848815,3.7678311807360226e-05
LTP Control-2L_2,2016-08-30,1.0,1.0,0.0,0.9446878375882615,0.05526480496735502,4.7357444383389706e-05
LTP Control-2L_2,2016-08-31,1.0,1.0,0.0,0.9812625642240652,0.01873423844015746,3.197335777398457e-06
LTP Control-2L_2,2016-09-01,1.0,1.0,0.0,0.9879984111801152,0.011996285165572735,5.303654312269289e-06
LTP Control-2L_2,2016-09-02,1.0,1.0,0.0,0.9451699526245231,0.05477278594447141,5.7261431005620536e-05
LTP Control-2L_2,2016-09-03,1.0,1.0,0.0,0.9406785218008344,0.05922162497355179,9.985322561366396e-05
LTP Control-2L_2,2016-09-04,1.0,1.0,0.0,0.9312041973786576,0.06866451166312879,0.00013129095821351754
LTP Control-2L_2,2016-09-05,1.0,1.0,0.0,0.9299193890147586,0.06996717068759645,0.00011344029764498818
LTP Control-2L_2,2016-09-06,1.0,1.0,0.0,0.9520860391778906,0.04788424929053393,2.9711531575619274e-05
LTP Control-2L_2,2016-09-07,1.0,1.0,0.0,0.9534396896825019,0.046534138449468285,2.61718680298267e-05
LTP Control-2L_2,2016-09-08,1.0,1.0,0.0,0.9437118153053121,0.056234930665374334,5.325402931350006e-05
