Fecha UTC,T_Amb_Avg,H_Relat_Avg,Rad_Glob_Avg,Rad_Par_Avg,R_Neta_Avg,VPD_Avg
2019-05-29 0:30,18.86,68.96,0.124,0.312,-61.35,0.677
2019-05-29 1:00,18.03,71.53,0.08,0.277,-57.76,0.588
2019-05-29 1:30,17.23,74,0.027,0.199,-56.38,0.511
2019-05-29 2:00,16.39,76.09,0.019,0.186,-54.31,0.446
2019-05-29 2:30,16.19,75.7,0.015,0.179,-55.32,0.447
2019-05-29 3:00,16.52,72.88,0.016,0.193,-60.09,0.51
2019-05-29 3:30,16.51,70.62,0.006,0.129,-60.57,0.552
2019-05-29 4:00,16.55,69.42,0.007,0.131,-62.14,0.575
2019-05-29 4:30,18.11,58.03,0.007,0.147,-65.78,0.878
2019-05-29 5:00,19.88,39.95,0.799,1.312,-67.92,1.395
2019-05-29 5:30,20.16,34.76,15.06,28.05,-64.08,1.54
2019-05-29 6:00,20.05,37.15,79.6,136.5,-56.4,1.474
2019-05-29 6:30,20.2,40.26,169.3,308.6,-35.48,1.413
2019-05-29 7:00,21,44.17,271.1,511.8,20.78,1.387
2019-05-29 7:30,22.37,45.62,377.8,728.6,95.6,1.471
2019-05-29 8:00,23.8,48.12,482.2,944,172.8,1.529
2019-05-29 8:30,25.22,46.48,582.1,1151,253.5,1.718
2019-05-29 9:00,26.21,42.35,676.6,1346,334.8,1.963
2019-05-29 9:30,27.05,38.16,763.2,1525,402.2,2.213
2019-05-29 10:00,28.06,34.45,839,1683,458.6,2.487
2019-05-29 10:30,29.11,30.48,902,1815,502.1,2.803
2019-05-29 11:00,29.77,27.79,953,1926,532.2,3.025
2019-05-29 11:30,30.2,26.2,989,2005,556,3.168
2019-05-29 12:00,30.73,24.78,1009,2050,571.8,3.328
2019-05-29 12:30,31.26,23.54,1016,2071,578,3.487
2019-05-29 13:00,31.74,22.54,1013,2067,579.3,3.629
2019-05-29 13:30,32.11,21.34,995,2032,568.7,3.763
2019-05-29 14:00,32.32,20.11,965,1973,550.2,3.868
2019-05-29 14:30,32.49,21.51,909,1871,519.7,3.837
2019-05-29 15:00,32.56,21.54,846,1749,482.1,3.852
2019-05-29 15:30,32.9,21.13,772,1601,438.3,3.946
2019-05-29 16:00,33.05,19.36,692.3,1106,382.8,4.067
2019-05-29 16:30,33.28,18.82,597.8,1249,313,4.148
2019-05-29 17:00,33.44,16.86,500.1,1052,237.4,4.286
2019-05-29 17:30,33.19,17.73,395.6,839,159.6,4.183
2019-05-29 18:00,33.21,13.87,293.9,627,77.86,4.384
2019-05-29 18:30,32.83,13.13,189.8,408.9,4.943,4.33
2019-05-29 19:00,31.73,14.88,98.3,214.3,-47.07,3.989
2019-05-29 19:30,29.77,17.89,24.4,61.29,-76.3,3.444
2019-05-29 20:00,27.96,20.33,2.651,5.613,-75.68,3.004
2019-05-29 20:30,27.25,21.44,0.133,0.216,-72.18,2.845
2019-05-29 21:00,24.96,39.8,0.044,0.126,-87.5,1.905
2019-05-29 21:30,23.92,48.45,0.108,0.224,-83.6,1.53
2019-05-29 22:00,22.89,50.5,0.141,0.246,-81.4,1.381
2019-05-29 22:30,22,52.74,0.153,0.262,-79.45,1.249
2019-05-29 23:00,21.03,55.96,0.205,0.297,-74.18,1.098
2019-05-29 23:30,19.96,60.79,0.224,0.321,-71.78,0.914
2019-05-30 0:00,19.18,63.13,0.127,0.297,-64.94,0.82
2019-05-30 0:30,17.63,67.77,0.082,0.277,-61.94,0.65
2019-05-30 1:00,17.46,69.08,0.043,0.232,-60.92,0.617
2019-05-30 1:30,17.4,62.93,0.03,0.219,-60.3,0.737
2019-05-30 2:00,16.57,63.61,0.015,0.164,-59.69,0.687
2019-05-30 2:30,15.88,61.97,0.009,0.13,-57.26,0.686
2019-05-30 3:00,14.85,66.24,0.001,0.081,-58.8,0.57
2019-05-30 3:30,14.37,66.55,0.003,0.084,-61.06,0.547
2019-05-30 4:00,14.47,64.53,0.004,0.099,-62.34,0.584
2019-05-30 4:30,14.27,66.29,0.002,0.096,-63.9,0.548
2019-05-30 5:00,13.73,69.68,0.83,1.379,-62.67,0.476
2019-05-30 5:30,13.47,71.87,15.62,29.6,-56.61,0.434
2019-05-30 6:00,14.67,68.23,83.1,143.5,-53.28,0.532
2019-05-30 6:30,16.37,60.59,174.2,318,-36.87,0.734
2019-05-30 7:00,17.95,54.75,278.5,525.5,20.52,0.932
2019-05-30 7:30,20.65,47.19,386,743.9,96.3,1.291
2019-05-30 8:00,22.83,37.77,493.4,962,172.7,1.732
2019-05-30 8:30,24.1,32.58,595.1,1170,253.2,2.024
2019-05-30 9:00,25.37,29.22,690.5,1366,338.3,2.292
2019-05-30 9:30,26.11,27.87,777.5,1546,412.7,2.441
2019-05-30 10:00,27.25,26.94,853,1701,473.3,2.643
2019-05-30 10:30,28.2,25.3,915,1832,514.9,2.858
2019-05-30 11:00,28.89,24.85,963,1938,543.1,2.991
2019-05-30 11:30,29.13,25.03,995,2011,565.5,3.026
2019-05-30 12:00,29.81,25.19,1014,2057,579.2,3.14
2019-05-30 12:30,30.21,23.37,1022,2079,580.6,3.292
2019-05-30 13:00,30.65,20.9,1019,2076,577,3.484
2019-05-30 13:30,30.74,20.47,1002,2044,571.8,3.521
2019-05-30 14:00,30.44,21.67,971,1981,553,3.408
2019-05-30 14:30,30.77,21.94,920,1887,524.2,3.462
2019-05-30 15:00,30.89,21.97,858,1767,487.1,3.484
2019-05-30 15:30,30.85,21.88,783.7,1618,437.4,3.481
2019-05-30 16:00,30.99,22.55,699.2,1124,383.5,3.477
2019-05-30 16:30,30.81,22.9,604.6,1263,321.5,3.428
2019-05-30 17:00,30.93,22.77,507.2,1066,251.5,3.456
2019-05-30 17:30,30.8,22.66,398.9,846,167.8,3.436
2019-05-30 18:00,30.62,22.91,289.9,619.6,87.8,3.389
2019-05-30 18:30,29.61,24.22,185.6,399.7,16.21,3.145
2019-05-30 19:00,28.7,25.12,95.6,206.8,-40.51,2.947
2019-05-30 19:30,27.53,26.91,24.8,59.84,-76.05,2.689
2019-05-30 20:00,25.8,29.52,2.725,5.885,-86.8,2.342
2019-05-30 20:30,24.38,31,0.143,0.23,-87.6,2.106
2019-05-30 21:00,23.51,30.74,0.082,0.19,-85.6,2.005
2019-05-30 21:30,22.89,28.13,0.11,0.215,-81.9,2.006
2019-05-30 22:00,22.61,27.15,0.167,0.292,-80.8,1.998
2019-05-30 22:30,21.93,27.91,0.159,0.274,-78.2,1.898
2019-05-30 23:00,21.05,30.57,0.157,0.28,-74.17,1.732
2019-05-30 23:30,19.98,33.1,0.185,0.311,-71.75,1.562
2019-05-31 0:00,18.56,36.77,0.174,0.319,-69.85,1.352
2019-05-31 0:30,17.97,38.2,0.144,0.318,-72.86,1.272
2019-05-31 1:00,17.72,36.82,0.091,0.305,-74.49,1.28
2019-05-31 1:30,17.6,36.49,0.063,0.281,-74.5,1.278
2019-05-31 2:00,17.25,39.56,0.063,0.274,-74.7,1.189
2019-05-31 2:30,17.01,43.5,0.039,0.234,-74.95,1.095
2019-05-31 3:00,16.8,47.09,0.012,0.163,-74.25,1.012
2019-05-31 3:30,16.61,49.36,0.017,0.173,-73.72,0.957
2019-05-31 4:00,16.49,51.22,0.016,0.169,-74.02,0.914
2019-05-31 4:30,16.15,54.67,0.02,0.198,-74.1,0.832
2019-05-31 5:00,15.88,56.52,0.937,1.525,-74.26,0.784
2019-05-31 5:30,16.1,57,17.69,31.52,-71.11,0.786
2019-05-31 6:00,16.79,55.47,91.6,153.7,-66.79,0.851
2019-05-31 6:30,17.81,53.28,184.9,333.9,-49.09,0.953
2019-05-31 7:00,19.09,49.81,290.2,542.5,10.72,1.109
2019-05-31 7:30,20.8,44.83,400.2,763.1,89.1,1.357
2019-05-31 8:00,22.66,37.85,508.7,982,166.1,1.712
2019-05-31 8:30,24.61,30.69,611.2,1190,245.9,2.151
2019-05-31 9:00,26.31,23.72,705.6,1382,330,2.612
2019-05-31 9:30,27.05,22.61,791.3,1557,402.3,2.767
2019-05-31 10:00,28.11,21.05,866,1709,459,3.003
2019-05-31 10:30,28.88,19.84,928,1838,501.5,3.189
2019-05-31 11:00,29.68,19.08,976,1942,533.6,3.372
2019-05-31 11:30,30.59,17.55,1011,2022,559.3,3.62
2019-05-31 12:00,31.04,16.16,1030,2065,572.3,3.776
2019-05-31 12:30,31.55,14.15,1039,2089,581.8,3.98
2019-05-31 13:00,31.87,13.88,1035,2087,579,4.065
2019-05-31 13:30,31.89,13.65,1016,2052,569.7,4.08
2019-05-31 14:00,32.31,13.31,985,1991,552,4.196
2019-05-31 14:30,32.72,12.53,938,1903,522.7,4.331
2019-05-31 15:00,32.73,12.59,875,1784,484.8,4.331
2019-05-31 15:30,32.64,12.94,799.5,1640,438.7,4.291
2019-05-31 16:00,32.6,13.06,714.2,1137,389.9,4.277
2019-05-31 16:30,32.52,13.39,617.1,1279,318,4.24
2019-05-31 17:00,32.43,13.39,515.6,1076,245.9,4.219
2019-05-31 17:30,32.2,13.38,408.4,858,166.6,4.166
2019-05-31 18:00,31.49,13.39,299.7,635.4,87.3,4.002
2019-05-31 18:30,30.75,14.04,195.5,417.8,12.03,3.806
2019-05-31 19:00,29.77,16.05,103.7,222.4,-44.72,3.516
2019-05-31 19:30,28.47,18.06,27.15,65.39,-81.8,3.184
2019-05-31 20:00,27,20.09,2.907,6.379,-91.4,2.849
2019-05-31 20:30,25.32,23.59,0.131,0.223,-82.7,2.469
2019-05-31 21:00,24.59,25.77,0.086,0.161,-77.78,2.294
2019-05-31 21:30,23.93,26.53,0.11,0.197,-74.03,2.183
2019-05-31 22:00,22.01,30.61,0.153,0.276,-65.31,1.836
2019-05-31 22:30,21.52,31.41,0.163,0.309,-66.45,1.761
2019-05-31 23:00,21.23,32.81,0.165,0.305,-69.05,1.695
2019-05-31 23:30,19.91,36.39,0.221,0.322,-64.74,1.48
2019-06-01 0:00,19.28,37.32,0.214,0.317,-66.31,1.401
2019-06-01 0:30,19.51,36.47,0.196,0.323,-69.64,1.44
2019-06-01 1:00,19.21,38.07,0.146,0.317,-70.39,1.379
2019-06-01 1:30,18.06,41.79,0.098,0.304,-68.88,1.206
2019-06-01 2:00,17.43,44.94,0.137,0.317,-67.89,1.096
2019-06-01 2:30,16.41,48.59,0.089,0.284,-65.14,0.96
2019-06-01 3:00,15.89,51.26,0.026,0.229,-61.67,0.879
2019-06-01 3:30,15.57,52.93,0.027,0.221,-61.33,0.832
2019-06-01 4:00,15.11,55.21,0.009,0.149,-62.53,0.769
2019-06-01 4:30,15.49,53.64,0.012,0.182,-67.8,0.815
2019-06-01 5:00,15.84,54.83,0.96,1.613,-70.35,0.812
2019-06-01 5:30,15.64,55.2,18.36,32.57,-67.55,0.796
2019-06-01 6:00,16.11,54.52,92.4,154.1,-65.03,0.833
2019-06-01 6:30,17.83,51.44,186.7,333.7,-51.25,0.993
2019-06-01 7:00,19.88,46.99,292.4,541.4,7.925,1.231
2019-06-01 7:30,21.82,40.8,403.2,762.5,86.6,1.552
2019-06-01 8:00,24.26,30.7,512.5,982,164.2,2.104
2019-06-01 8:30,26.21,24.75,614.5,1190,242.7,2.563
2019-06-01 9:00,27.42,21.8,709,1384,328.2,2.858
2019-06-01 9:30,28.36,19.95,795.3,1561,407.4,3.09
2019-06-01 10:00,29.12,18.28,871,1715,464.5,3.297
2019-06-01 10:30,29.8,17.52,932,1844,511.8,3.459
2019-06-01 11:00,30.09,16.94,983,1951,544,3.542
2019-06-01 11:30,31.07,14.64,1018,2028,568.3,3.851
2019-06-01 12:00,31.87,11.89,1041,2076,570.5,4.159
2019-06-01 12:30,32.29,11.69,1047,2096,574,4.27
2019-06-01 13:00,32.59,10.87,1043,2094,575.7,4.382
2019-06-01 13:30,32.99,11.01,1023,2057,565.4,4.475
2019-06-01 14:00,33.48,10.82,991,1995,547.1,4.609
2019-06-01 14:30,33.68,11.05,942,1906,519.4,4.649
2019-06-01 15:00,33.97,10.86,881,1789,482.2,4.735
2019-06-01 15:30,34.25,10.39,807,1646,433.8,4.834
2019-06-01 16:00,34.13,11.06,719.2,1135,379.4,4.767
2019-06-01 16:30,34.24,11.66,622.2,1286,316.8,4.763
2019-06-01 17:00,34.02,12.26,517.7,1078,248.6,4.674
2019-06-01 17:30,33.76,11.95,410.2,860,164.2,4.621
2019-06-01 18:00,33.56,12.71,300.4,636.9,86.2,4.533
2019-06-01 18:30,31.66,18.6,194.8,417.8,14.88,3.799
2019-06-01 19:00,30.47,19.4,100.3,215.4,-45.83,3.514
2019-06-01 19:30,28.92,20.83,26.7,64.14,-83.4,3.159
2019-06-01 20:00,27.17,22.78,2.786,6.385,-93.7,2.781
2019-06-01 20:30,26.05,22.55,0.21,0.3,-93.1,2.612
2019-06-01 21:00,24.7,24.87,0.169,0.278,-86.1,2.339
2019-06-01 21:30,23.39,27.79,0.228,0.318,-83.2,2.077
2019-06-01 22:00,22.17,30.44,0.201,0.326,-73.95,1.859
2019-06-01 22:30,21.06,32.94,0.161,0.319,-69.05,1.675
2019-06-01 23:00,20.42,37.29,0.133,0.315,-64.76,1.504
2019-06-01 23:30,20.4,39.42,0.065,0.217,-64.85,1.452
2019-06-02 0:00,19.14,43,0.001,0.056,-63.32,1.267
2019-06-02 0:30,17.93,43.5,0.015,0.161,-61.96,1.161
2019-06-02 1:00,18.43,40.97,0.018,0.21,-59.07,1.251
2019-06-02 1:30,18.41,41.77,0.019,0.188,-57.85,1.233
2019-06-02 2:00,18.51,41.73,0.009,0.145,-59.4,1.241
2019-06-02 2:30,17.99,46.7,0.008,0.107,-59.77,1.101
2019-06-02 3:00,17.22,47.29,0.003,0.037,-55.78,1.04
2019-06-02 3:30,18.03,43.05,0,0.011,-55.42,1.18
2019-06-02 4:00,15.57,50.23,0,0.015,-56.62,0.883
2019-06-02 4:30,15.62,43.91,0,0.046,-60.2,0.996
2019-06-02 5:00,15.47,42.47,0.935,1.625,-63.4,1.011
2019-06-02 5:30,14.86,45.38,17.86,32.17,-58.68,0.923
2019-06-02 6:00,15.18,47.15,88.5,150.6,-54.41,0.913
2019-06-02 6:30,17.28,40.68,180.7,328.5,-42.15,1.17
2019-06-02 7:00,18.65,38.42,287.7,540.7,15.71,1.324
2019-06-02 7:30,20.91,32.95,396.1,759,92,1.66
2019-06-02 8:00,22.46,30.82,504.2,977,169.6,1.881
2019-06-02 8:30,24.06,28.55,607.7,1187,248.6,2.14
2019-06-02 9:00,25.92,24.8,703.6,1381,338.8,2.518
2019-06-02 9:30,27.66,19.5,791.4,1559,416.9,2.985
2019-06-02 10:00,28.53,17.66,866,1709,475.3,3.21
2019-06-02 10:30,29.67,17.39,929,1840,520.2,3.44
2019-06-02 11:00,30.19,16.1,978,1946,556.8,3.599
2019-06-02 11:30,30.77,15.4,1012,2023,578.1,3.752
2019-06-02 12:00,31.63,15.33,1031,2067,594.7,3.943
2019-06-02 12:30,32.16,14.49,1040,2089,598.6,4.105
2019-06-02 13:00,32.78,13.6,1036,2083,602.6,4.294
2019-06-02 13:30,33.56,12.62,1016,2045,592.8,4.535
2019-06-02 14:00,34.41,10.93,983,1979,556.6,4.85
2019-06-02 14:30,34.91,10.4,941,1900,529,5.016
2019-06-02 15:00,35.2,10.2,876,1778,488.4,5.107
2019-06-02 15:30,35.39,10.45,802,1635,438.1,5.147
2019-06-02 16:00,35.14,12.71,711.6,1131,386.3,4.949
2019-06-02 16:30,35.13,13.45,622.6,1282,328,4.902
2019-06-02 17:00,34.9,13.18,518,1077,250.4,4.856
2019-06-02 17:30,34.74,13.4,410.6,859,166.6,4.801
2019-06-02 18:00,34.3,13.9,304.7,642.4,85.9,4.657
2019-06-02 18:30,33.21,16.39,192.7,410.6,8.88,4.269
2019-06-02 19:00,30.35,24.17,99.4,213.5,-46.64,3.286
2019-06-02 19:30,28.45,27.19,19.9,50.43,-89.2,2.826
2019-06-02 20:00,26.79,31.97,1.847,4.739,-99.1,2.399
2019-06-02 20:30,25.37,36.24,0.211,0.291,-97.3,2.065
2019-06-02 21:00,24.2,39.7,0.151,0.247,-93.2,1.821
2019-06-02 21:30,23.19,41.52,0.192,0.287,-88.9,1.662
2019-06-02 22:00,22.57,43.31,0.209,0.296,-83.7,1.551
2019-06-02 22:30,21.7,46.13,0.225,0.311,-81.7,1.398
2019-06-02 23:00,21.15,48.44,0.223,0.325,-79.52,1.293
2019-06-02 23:30,20.65,50.61,0.22,0.326,-73.2,1.202
2019-06-03 0:00,19.73,53.32,0.206,0.327,-64.44,1.073
2019-06-03 0:30,19.02,54.97,0.185,0.319,-65.4,0.99
2019-06-03 1:00,18.66,56.62,0.132,0.306,-63.08,0.933
2019-06-03 1:30,18.09,58.05,0.091,0.265,-61.77,0.872
2019-06-03 2:00,17.14,61.86,0.059,0.219,-61.74,0.745
2019-06-03 2:30,16.93,62.53,0.015,0.129,-59.06,0.724
2019-06-03 3:00,15.49,67.88,0.006,0.102,-54.76,0.565
2019-06-03 3:30,15.52,67.93,0.001,0.061,-50.96,0.565
2019-06-03 4:00,15.38,69.31,0.001,0.052,-55.75,0.536
2019-06-03 4:30,14.53,72.25,0.002,0.103,-59.1,0.459
2019-06-03 5:00,14.02,72.83,0.66,1.321,-58.39,0.435
2019-06-03 5:30,14.17,73.03,17.58,32.36,-54.96,0.436
2019-06-03 6:00,14.87,70.25,88.6,152.1,-49.67,0.504
2019-06-03 6:30,16.8,63.41,176.5,316.5,-36.44,0.701
2019-06-03 7:00,18.33,56.91,266.4,497.1,14.76,0.908
2019-06-03 7:30,20.58,50.27,392.1,740.5,94.3,1.21
2019-06-03 8:00,22.66,41.74,480.4,917,164,1.605
2019-06-03 8:30,23.97,36.57,557.9,1075,229.6,1.89
2019-06-03 9:00,25.45,30.65,671,1302,319.5,2.258
2019-06-03 9:30,26.39,26.88,703.6,1374,360.5,2.516
2019-06-03 10:00,27.28,23.53,867,1692,479.1,2.775
2019-06-03 10:30,28.11,20.74,938,1839,530.1,3.016
2019-06-03 11:00,29.31,20.41,982,1934,561.7,3.247
2019-06-03 11:30,30.08,19.52,1011,2004,584.5,3.432
2019-06-03 12:00,31.04,18.23,1025,2039,593.4,3.682
2019-06-03 12:30,31.49,17.34,1026,2043,608,3.818
2019-06-03 13:00,32.18,15.97,1020,2037,615.2,4.036
2019-06-03 13:30,32.35,16.66,1000,2004,601.9,4.042
2019-06-03 14:00,32.68,15.35,972,1953,581.6,4.184
2019-06-03 14:30,32.63,16.31,925,1869,553.7,4.122
2019-06-03 15:00,33.26,16.05,863,1749,515,4.284
2019-06-03 15:30,33.54,15.12,789.1,1605,462.1,4.401
2019-06-03 16:00,33.87,12.59,707.3,1130,398.4,4.615
2019-06-03 16:30,33.97,11.47,613.7,1255,326.5,4.701
2019-06-03 17:00,33.74,13.26,508.4,1048,244.3,4.551
2019-06-03 17:30,32.19,20.63,397.1,826,162.9,3.819
2019-06-03 18:00,30.82,21.75,289.3,603.7,83.9,3.481
2019-06-03 18:30,29.84,22.85,188,391.6,10.07,3.244
2019-06-03 19:00,28.59,24.67,102,209.1,-45.72,2.946
2019-06-03 19:30,27.16,28.19,34.01,75.36,-82.1,2.587
2019-06-03 20:00,25.39,32.33,4.026,7.271,-97.6,2.195
2019-06-03 20:30,24.06,35.11,0.25,0.314,-98,1.945
2019-06-03 21:00,22.83,39.81,0.135,0.235,-97,1.674
2019-06-03 21:30,21.78,46.93,0.183,0.287,-91.6,1.384
2019-06-03 22:00,21.16,46.28,0.203,0.303,-89.3,1.348
2019-06-03 22:30,21.07,43.29,0.182,0.312,-89,1.416
2019-06-03 23:00,21.26,37.07,0.159,0.316,-88.2,1.59
2019-06-03 23:30,21.16,35.17,0.145,0.309,-85.4,1.629
2019-06-04 0:00,20.27,38.81,0.163,0.314,-80.6,1.455
2019-06-04 0:30,19.8,41.2,0.115,0.299,-79.72,1.357
2019-06-04 1:00,19.72,41.06,0.127,0.312,-79.44,1.354
2019-06-04 1:30,19.45,41.32,0.143,0.315,-79.24,1.325
2019-06-04 2:00,18.59,44.3,0.079,0.279,-77.69,1.193
2019-06-04 2:30,17.71,47.83,0.043,0.233,-76.57,1.057
2019-06-04 3:00,17.33,50.33,0.037,0.229,-77.21,0.982
2019-06-04 3:30,17.02,54.11,0.04,0.25,-76.78,0.89
2019-06-04 4:00,16.9,55.99,0.019,0.196,-78.74,0.847
2019-06-04 4:30,16.31,60.66,0.026,0.213,-76.43,0.73
2019-06-04 5:00,15.79,65.36,0.945,1.538,-75.61,0.621
2019-06-04 5:30,15.36,69.29,16.91,30.54,-69.65,0.536
2019-06-04 6:00,15.66,71.12,84.8,145.3,-61.69,0.513
2019-06-04 6:30,16.56,72.14,175.3,320.6,-39.85,0.525
2019-06-04 7:00,17.54,70.83,277.7,526.6,25.44,0.585
2019-06-04 7:30,18.61,69.78,383.4,743.7,108.4,0.648
2019-06-04 8:00,19.92,66.76,484.9,953,188.2,0.773
2019-06-04 8:30,20.59,64.43,585.4,1165,273.5,0.863
2019-06-04 9:00,21.53,59.73,679.6,1363,360.2,1.036
2019-06-04 9:30,21.97,50.33,781.6,1574,461.5,1.285
2019-06-04 10:00,23.6,46.38,841,1693,504,1.563
2019-06-04 10:30,24.79,44.54,902,1825,550.6,1.735
2019-06-04 11:00,25.46,42.69,952,1937,583.8,1.866
2019-06-04 11:30,26.34,38.63,987,2013,611.3,2.105
2019-06-04 12:00,27.09,33.89,1002,2052,625.1,2.37
2019-06-04 12:30,27.93,30.55,1009,2072,631.3,2.614
2019-06-04 13:00,28.42,33.17,1001,2064,624.7,2.587
2019-06-04 13:30,28.61,32.64,981,2032,618.2,2.637
2019-06-04 14:00,28.69,32.14,949,1971,600.9,2.669
2019-06-04 14:30,28.22,32.27,902,1880,564.6,2.594
2019-06-04 15:00,28.11,32.65,841,1762,524.1,2.563
2019-06-04 15:30,27.31,42.18,767.8,1617,477,2.1
2019-06-04 16:00,26.31,48.05,685,1136,411.9,1.78
2019-06-04 16:30,25.47,51.15,593.4,1258,344.8,1.591
2019-06-04 17:00,24.84,52.44,498,1064,271.3,1.492
2019-06-04 17:30,24.72,53.02,395.6,853,192.2,1.463
2019-06-04 18:00,24.3,54.55,288.6,626.3,114,1.381
2019-06-04 18:30,23.62,56.23,187.4,408.7,41.67,1.277
2019-06-04 19:00,23.03,56.6,93,204.4,-17.89,1.221
2019-06-04 19:30,22.45,57.43,13.04,36.9,-62.24,1.156
2019-06-04 20:00,22.01,59.34,2.305,5.787,-70.46,1.076
2019-06-04 20:30,21.29,64.72,0.257,0.318,-68.89,0.893
2019-06-04 21:00,20.88,68.06,0.206,0.301,-65.72,0.788
2019-06-04 21:30,20.58,69.87,0.202,0.301,-65.7,0.73
2019-06-04 22:00,21.31,58.6,0.22,0.322,-55.96,1.052
2019-06-04 22:30,22.17,50.59,0.198,0.325,-41.61,1.32
2019-06-04 23:00,21.5,52.28,0.192,0.318,-39.2,1.223
2019-06-04 23:30,21.41,46.91,0.194,0.318,-53.33,1.353
2019-06-05 0:00,20.93,47.86,0.197,0.318,-60.25,1.29
2019-06-05 0:30,20.73,49.08,0.193,0.32,-43.93,1.245
2019-06-05 1:00,20.33,49.66,0.193,0.312,-38.84,1.201
2019-06-05 1:30,19.38,53.17,0.143,0.312,-30.17,1.053
2019-06-05 2:00,19.16,45.77,0.152,0.31,-38.62,1.203
2019-06-05 2:30,18.1,41.88,0.113,0.304,-75.3,1.206
2019-06-05 3:00,16.92,43.13,0.052,0.266,-77.63,1.097
2019-06-05 3:30,16.04,47.19,0.059,0.271,-81,0.963
2019-06-05 4:00,15.69,48.49,0.029,0.215,-83.3,0.918
2019-06-05 4:30,15.24,51.78,0.039,0.248,-83,0.835
2019-06-05 5:00,14.82,54.09,0.828,1.547,-79.33,0.774
2019-06-05 5:30,14.16,58.01,19,33.33,-73.27,0.678
2019-06-05 6:00,14.39,59.65,92.1,155.7,-65.03,0.661
2019-06-05 6:30,15.33,58.15,184.4,331,-45.67,0.729
2019-06-05 7:00,16.07,56.44,317.2,582.1,39.8,0.795
2019-06-05 7:30,16.63,54.48,329.4,626.9,78.46,0.862
2019-06-05 8:00,17.47,50.09,483.1,929,159.1,0.997
2019-06-05 8:30,18.16,45.8,599.2,1162,239.9,1.13
2019-06-05 9:00,18.5,44.04,701.3,1369,331.6,1.192
2019-06-05 9:30,19.22,41.45,796.3,1559,417.6,1.304
2019-06-05 10:00,19.52,40.42,817,1616,454.1,1.352
2019-06-05 10:30,20.24,37.96,920,1822,530.8,1.473
2019-06-05 11:00,21.32,31.36,987,1958,569.9,1.741
2019-06-05 11:30,21.88,29.37,981,1960,567.4,1.854
2019-06-05 12:00,22.61,26.87,1024,2047,596.6,2.007
2019-06-05 12:30,22.82,25.38,951,1898,562,2.074
2019-06-05 13:00,23.58,23.62,1033,2069,609,2.223
2019-06-05 13:30,24.38,21.91,1015,2040,600.7,2.383
2019-06-05 14:00,24.51,21.18,1011,2033,600.3,2.425
2019-06-05 14:30,25,20.11,946,1910,546.1,2.53
2019-06-05 15:00,25.47,20.05,866,1753,496.4,2.605
2019-06-05 15:30,25.22,20.72,796.7,1616,452.5,2.544
2019-06-05 16:00,25.17,21.35,559.8,1001,292.1,2.517
2019-06-05 16:30,25.43,21.14,622.7,1242,329.4,2.563
2019-06-05 17:00,25.57,20.92,506.4,1049,243.1,2.592
2019-06-05 17:30,25.39,20.39,402.3,840,160.9,2.581
2019-06-05 18:00,25.19,21.22,295.9,622.7,88.4,2.523
2019-06-05 18:30,24.7,27.95,194.2,410,22.39,2.246
2019-06-05 19:00,22.57,40.23,98.8,205.8,-33.27,1.636
2019-06-05 19:30,21.43,43.63,32.41,71.41,-68.4,1.441
2019-06-05 20:00,20.35,46.72,4.203,8.15,-84.7,1.273
2019-06-05 20:30,19.66,49.03,0.229,0.325,-85.3,1.167
2019-06-05 21:00,19.13,51.06,0.077,0.282,-85.9,1.084
2019-06-05 21:30,18.64,51.54,0.063,0.265,-85.4,1.041
2019-06-05 22:00,17.83,55.96,0.053,0.259,-82.9,0.9
2019-06-05 22:30,17.39,60.35,0.078,0.266,-82.7,0.787
2019-06-05 23:00,17.12,60.44,0.017,0.176,-81.5,0.772
2019-06-05 23:30,16.9,60.21,0.016,0.174,-82,0.766
2019-06-06 0:00,16.65,59.51,0.008,0.143,-81.9,0.767
2019-06-06 0:30,16.22,60.56,0.002,0.077,-80.5,0.727
2019-06-06 1:00,15.54,63.35,0.009,0.136,-77.59,0.647
2019-06-06 1:30,14.91,66.75,0.013,0.145,-75.81,0.564
2019-06-06 2:00,14.08,70.33,0.011,0.15,-69.18,0.477
2019-06-06 2:30,13.67,71.64,0.001,0.056,-65.08,0.444
2019-06-06 3:00,13.17,69.22,0.001,0.054,-63.95,0.468
2019-06-06 3:30,15,48.51,0,0.059,-71.26,0.879
2019-06-06 4:00,14.74,45.98,0,0.031,-70.44,0.906
2019-06-06 4:30,13.8,49.81,0.001,0.053,-65.63,0.792
2019-06-06 5:00,13.31,51.2,0.922,1.59,-65.7,0.747
2019-06-06 5:30,12.74,53.7,16.78,30.54,-58.42,0.681
2019-06-06 6:00,13.25,55.58,79.14,136.2,-52.34,0.676
2019-06-06 6:30,14.66,51.79,169.9,306.9,-41.98,0.806
2019-06-06 7:00,15.85,46.11,271.7,504.9,11.5,0.97
2019-06-06 7:30,16.98,45.93,379.7,720.4,84.7,1.047
2019-06-06 8:00,18.34,41,481.5,922,155.5,1.245
2019-06-06 8:30,19.1,38.78,588.5,1142,233.9,1.353
2019-06-06 9:00,19.96,35.27,686.6,1344,317.5,1.51
2019-06-06 9:30,20.84,31.73,775.7,1529,403.7,1.681
2019-06-06 10:00,21.66,28.91,853,1685,470.1,1.841
2019-06-06 10:30,22.66,27.79,915,1813,527.2,1.988
