,,pk,bk,ctend,bk1,Y
TDV RDI30_3,2019-07-16,-4.0,0.06930825354493934,-243.8592,0.0,1.0
TDV Control_1,2019-07-17,2.0,1.7006735684070589,36.546400000000176,1.0,0.0
TDV Control_2,2019-07-17,2.0,1.7006125444266802,37.08320000000003,1.0,0.0
TDV RDI45_1,2019-07-17,-1.0,0.5365767397977418,-185.84719999999993,0.0,1.0
TDV RDI45_2,2019-07-17,-1.0,0.5677694131670742,-81.61919999999998,0.0,1.0
TDV RDI30_2,2019-07-17,-12.0,0.0004134041089508178,-452.48560000000003,0.0,2.0
TDV RDI30_3,2019-07-17,-5.0,0.03465412677246967,-293.8816,0.0,1.0
TDV Control_1,2019-07-18,3.0,1.8503367842035294,79.73760000000016,1.0,0.0
TDV Control_2,2019-07-18,3.0,1.85030627221334,74.16640000000007,1.0,0.0
TDV RDI45_1,2019-07-18,-2.0,0.2682883698988709,-49.3064,0.0,1.0
TDV RDI45_2,2019-07-18,-2.0,0.2838847065835371,-34.00800000000004,0.0,1.0
TDV RDI30_2,2019-07-18,-13.0,0.0002067020544754089,-478.142,0.0,2.0
TDV RDI30_3,2019-07-18,-6.0,0.017327063386234836,-300.13439999999997,0.0,1.0
TDV Control_1,2019-07-19,-1.0,0.9251683921017647,43.19119999999998,0.0,1.0
TDV Control_2,2019-07-19,-1.0,0.92515313610667,13.484800000000178,0.0,1.0
TDV RDI45_1,2019-07-19,1.0,1.1341441849494354,140.33359999999993,1.0,0.0
TDV RDI45_2,2019-07-19,1.0,1.1419423532917685,-6.801600000000008,1.0,0.0
TDV RDI30_2,2019-07-19,1.0,1.0001033510272377,-363.8544,1.0,1.0
TDV RDI30_3,2019-07-19,1.0,1.0086635316931174,-56.275199999999984,1.0,0.0
TDV Control_1,2019-07-20,-2.0,0.46258419605088236,-36.54639999999995,0.0,1.0
TDV Control_2,2019-07-20,-2.0,0.462576568053335,-57.3104000000003,0.0,0.0
TDV RDI45_1,2019-07-20,-1.0,0.5670720924747177,-235.15359999999993,0.0,1.0
TDV RDI45_2,2019-07-20,-1.0,0.5709711766458843,-231.25440000000003,0.0,1.0
TDV RDI30_2,2019-07-20,-1.0,0.5000516755136188,-142.97612000000004,0.0,2.0
TDV RDI30_3,2019-07-20,-1.0,0.5043317658465587,-193.8368,0.0,1.0
TDV Control_1,2019-07-21,1.0,1.2312920980254412,-13.289599999999837,1.0,0.0
TDV Control_2,2019-07-21,1.0,1.2312882840266675,-33.712000000000444,1.0,0.0
TDV RDI45_1,2019-07-21,-2.0,0.28353604623735884,-140.33360000000002,0.0,1.0
TDV RDI45_2,2019-07-21,-2.0,0.28548558832294213,-71.41680000000002,0.0,2.0
TDV RDI30_2,2019-07-21,-2.0,0.2500258377568094,-99.36023999999998,0.0,2.0
TDV RDI30_3,2019-07-21,-2.0,0.25216588292327935,-135.68576,0.0,1.0
TDV Control_1,2019-07-22,2.0,1.6156460490127205,39.868799999999965,1.0,0.0
TDV Control_2,2019-07-22,2.0,1.6156441420133336,26.969600000000355,1.0,1.0
TDV RDI45_1,2019-07-22,-3.0,0.14176802311867942,-144.12640000000002,0.0,1.0
TDV RDI45_2,2019-07-22,1.0,1.142742794161471,-61.21440000000001,1.0,1.0
TDV RDI30_2,2019-07-22,-3.0,0.1250129188784047,-150.20655999999997,0.0,2.0
TDV RDI30_3,2019-07-22,-3.0,0.12608294146163967,-193.83679999999998,0.0,1.0
TDV Control_1,2019-07-23,3.0,1.8078230245063602,49.83600000000001,1.0,0.0
TDV Control_2,2019-07-23,-1.0,0.8078220710066668,6.742400000000089,0.0,0.0
TDV RDI45_1,2019-07-23,1.0,1.0708840115593397,41.7208,1.0,0.0
TDV RDI45_2,2019-07-23,2.0,1.5713713970807355,88.42079999999999,1.0,1.0
TDV RDI30_2,2019-07-23,-4.0,0.06250645943920236,-204.08499999999992,0.0,2.0
TDV RDI30_3,2019-07-23,-4.0,0.06304147073081984,-262.30496,0.0,1.0
TDV Control_1,2019-07-24,-1.0,0.9039115122531801,29.6096,0.0,1.0
TDV Control_2,2019-07-24,1.0,1.4039110355033335,173.6232,1.0,0.0
TDV RDI45_1,2019-07-24,-1.0,0.5354420057796698,-136.54080000000002,0.0,1.0
TDV RDI45_2,2019-07-24,3.0,1.7856856985403677,118.03359999999998,1.0,0.0
TDV RDI30_2,2019-07-24,-5.0,0.03125322971960118,-230.40307999999993,0.0,2.0
TDV RDI30_3,2019-07-24,-5.0,0.03152073536540992,-351.1296,0.0,1.0
TDV Control_1,2019-07-25,1.0,1.4519557561265901,16.611999999999853,1.0,0.0
TDV Control_2,2019-07-25,2.0,1.7019555177516668,37.08320000000003,1.0,0.0
TDV RDI45_1,2019-07-25,-2.0,0.2677210028898349,-30.342399999999998,0.0,1.0
TDV RDI45_2,2019-07-25,-1.0,0.8928428492701839,70.42239999999998,0.0,1.0
TDV RDI30_2,2019-07-25,-6.0,0.01562661485980059,-254.42679999999996,0.0,2.0
TDV RDI30_3,2019-07-25,-6.0,0.01576036768270496,-383.64416,0.0,2.0
TDV Control_1,2019-07-26,-1.0,0.7259778780632951,-26.5791999999999,0.0,1.0
TDV Control_2,2019-07-26,-1.0,0.8509777588758334,20.227200000000266,0.0,1.0
TDV RDI45_1,2019-07-26,1.0,1.1338605014449175,68.27040000000002,1.0,0.0
TDV RDI45_2,2019-07-26,1.0,1.446421424635092,71.41680000000002,1.0,0.0
TDV RDI30_2,2019-07-26,1.0,1.0078133074299003,-127.77747999999997,1.0,1.0
TDV RDI30_3,2019-07-26,1.0,1.0078801838413525,-185.4304,1.0,1.0
TDV Control_1,2019-07-27,1.0,1.3629889390316476,36.54639999999995,1.0,0.0
TDV Control_2,2019-07-27,1.0,1.4254888794379168,47.19679999999971,1.0,0.0
TDV RDI45_1,2019-07-27,-1.0,0.5669302507224587,-157.40120000000002,0.0,1.0
TDV RDI45_2,2019-07-27,-1.0,0.723210712317546,-57.81360000000001,0.0,1.0
TDV RDI30_2,2019-07-27,-1.0,0.5039066537149501,-62.97479999999996,0.0,2.0
TDV RDI30_3,2019-07-27,-1.0,0.5039400919206762,-131.3088,0.0,1.0
TDV Control_1,2019-07-28,2.0,1.6814944695158238,83.05999999999995,1.0,0.0
TDV Control_2,2019-07-28,2.0,1.7127444397189584,74.16640000000007,1.0,0.0
TDV RDI45_1,2019-07-28,-2.0,0.28346512536122936,-62.58120000000001,0.0,2.0
TDV RDI45_2,2019-07-28,-2.0,0.361605356158773,0.0,0.0,1.0
TDV RDI30_2,2019-07-28,-2.0,0.25195332685747507,-25.656400000000076,0.0,2.0
TDV RDI30_3,2019-07-28,-2.0,0.2519700459603381,-64.40384,0.0,2.0
TDV Control_1,2019-07-29,3.0,1.840747234757912,126.25119999999993,1.0,0.0
TDV Control_2,2019-07-29,3.0,1.8563722198594792,87.65120000000024,1.0,0.0
TDV RDI45_1,2019-07-29,1.0,1.1417325626806147,-54.99560000000001,1.0,1.0
TDV RDI45_2,2019-07-29,-3.0,0.1808026780793865,-57.81360000000001,0.0,2.0
TDV RDI30_2,2019-07-29,-3.0,0.12597666342873753,-101.45940000000007,0.0,2.0
TDV RDI30_3,2019-07-29,-3.0,0.12598502298016906,-160.69696000000002,0.0,2.0
TDV Control_1,2019-07-30,-1.0,0.920373617378956,26.579200000000128,0.0,1.0
TDV Control_2,2019-07-30,-1.0,0.9281861099297396,37.08320000000003,0.0,1.0
TDV RDI45_1,2019-07-30,2.0,1.5708662813403074,219.98240000000004,1.0,0.0
TDV RDI45_2,2019-07-30,1.0,1.0904013390396932,-30.607199999999978,1.0,1.0
TDV RDI30_2,2019-07-30,-4.0,0.06298833171436877,-183.0934000000001,0.0,2.0
TDV RDI30_3,2019-07-30,-4.0,0.06299251149008453,-264.1808,0.0,2.0
TDV Control_1,2019-07-31,1.0,1.460186808689478,73.0927999999999,1.0,0.0
TDV Control_2,2019-07-31,1.0,1.4640930549648699,67.42399999999998,1.0,0.0
TDV RDI45_1,2019-07-31,-1.0,0.7854331406701537,91.02720000000001,0.0,1.0
TDV RDI45_2,2019-07-31,-1.0,0.5452006695198466,-68.69616000000002,0.0,2.0
TDV RDI30_2,2019-07-31,-5.0,0.031494165857184384,-192.88948000000005,0.0,2.0
TDV RDI30_3,2019-07-31,1.0,1.0314962557450422,-224.78816000000003,1.0,2.0
TDV Control_1,2019-08-01,2.0,1.7300934043447391,69.77040000000011,1.0,0.0
TDV Control_2,2019-08-01,2.0,1.732046527482435,40.45440000000053,1.0,0.0
TDV RDI45_1,2019-08-01,-2.0,0.39271657033507684,-62.96047999999999,0.0,1.0
TDV RDI45_2,2019-08-01,-2.0,0.2726003347599233,-8.50200000000001,0.0,2.0
TDV RDI30_2,2019-08-01,-6.0,0.015747082928592192,-203.38527999999997,0.0,2.0
TDV RDI30_3,2019-08-01,-1.0,0.5157481278725211,-26.887039999999956,0.0,2.0
TDV Control_1,2019-08-02,-1.0,0.8650467021723696,56.480800000000045,0.0,1.0
TDV Control_2,2019-08-02,-1.0,0.8660232637412175,37.08320000000003,0.0,1.0
TDV RDI45_1,2019-08-02,1.0,1.1963582851675385,98.61280000000002,1.0,0.0
TDV RDI45_2,2019-08-02,1.0,1.1363001673799618,44.890559999999994,1.0,1.0
TDV RDI30_2,2019-08-02,1.0,1.007873541464296,-32.65359999999998,1.0,1.0
TDV RDI30_3,2019-08-02,1.0,1.2578740639362604,270.43359999999996,1.0,1.0
TDV Control_1,2019-08-03,-2.0,0.4325233510861848,-26.579200000000128,0.0,1.0
TDV Control_2,2019-08-03,-2.0,0.43301163187060876,-10.113599999999678,0.0,1.0
TDV RDI45_1,2019-08-03,-1.0,0.5981791425837693,-213.53464000000002,0.0,1.0
TDV RDI45_2,2019-08-03,-1.0,0.5681500836899809,-124.1292,0.0,2.0
TDV RDI30_2,2019-08-03,-1.0,0.503936770732148,-87.69824000000006,0.0,2.0
TDV RDI30_3,2019-08-03,-1.0,0.6289370319681302,-175.07840000000002,0.0,2.0
TDV Control_1,2019-08-04,1.0,1.2162616755430924,79.73759999999993,1.0,0.0
TDV Control_2,2019-08-04,1.0,1.2165058159353044,67.42399999999998,1.0,0.0
TDV RDI45_1,2019-08-04,-2.0,0.2990895712918846,-62.20192,0.0,1.0
TDV RDI45_2,2019-08-04,1.0,1.2840750418449904,3.740880000000004,1.0,2.0
TDV RDI30_2,2019-08-04,-2.0,0.251968385366074,-48.28067999999996,0.0,2.0
TDV RDI30_3,2019-08-04,-2.0,0.3144685159840651,-91.60352,0.0,2.0
TDV Control_1,2019-08-05,2.0,1.6081308377715462,36.546400000000176,1.0,0.0
TDV Control_2,2019-08-05,2.0,1.6082529079676522,30.340799999999945,1.0,0.0
TDV RDI45_1,2019-08-05,-3.0,0.1495447856459423,-62.960480000000004,0.0,2.0
TDV RDI45_2,2019-08-05,-1.0,0.6420375209224952,-50.67192,0.0,2.0
TDV RDI30_2,2019-08-05,-3.0,0.125984192683037,-99.12699999999995,0.0,2.0
TDV RDI30_3,2019-08-05,-3.0,0.15723425799203256,-169.13824,0.0,2.0
TDV Control_1,2019-08-06,-1.0,0.8040654188857731,29.901600000000144,0.0,1.0
TDV Control_2,2019-08-06,-1.0,0.8041264539838261,10.113599999999678,0.0,1.0
TDV RDI45_1,2019-08-06,1.0,1.074772392822971,186.98504000000003,1.0,0.0
TDV RDI45_2,2019-08-06,1.0,1.3210187604612476,98.28312,1.0,1.0
TDV RDI30_2,2019-08-06,-4.0,0.0629920963415185,-133.41328,0.0,2.0
TDV RDI30_3,2019-08-06,-4.0,0.07861712899601628,-193.52415999999994,0.0,2.0
TDV Control_1,2019-08-07,-2.0,0.40203270944288655,-16.61200000000008,0.0,1.0
TDV Control_2,2019-08-07,-2.0,0.40206322699191305,-6.742399999999179,0.0,1.0
TDV RDI45_1,2019-08-07,-1.0,0.5373861964114856,-248.4284,0.0,1.0
TDV RDI45_2,2019-08-07,-1.0,0.6605093802306238,-110.18592,0.0,2.0
TDV RDI30_2,2019-08-07,-5.0,0.03149604817075925,-183.79312000000004,0.0,2.0
TDV RDI30_3,2019-08-07,-5.0,0.03930856449800814,-275.1232,0.0,2.0
TDV Control_1,2019-08-08,1.0,1.2010163547214432,69.77039999999988,1.0,0.0
TDV Control_2,2019-08-08,1.0,1.2010316134959564,37.08320000000003,1.0,0.0
TDV RDI45_1,2019-08-08,-2.0,0.2686930982057428,-71.30464,0.0,2.0
TDV RDI45_2,2019-08-08,-2.0,0.3302546901153119,-9.862319999999997,0.0,2.0
TDV RDI30_2,2019-08-08,1.0,1.0157480240853796,-177.4956400000001,1.0,2.0
TDV RDI30_3,2019-08-08,1.0,1.019654282249004,-264.49343999999996,1.0,2.0
TDV Control_1,2019-08-09,-1.0,0.6005081773607216,-26.579200000000128,0.0,1.0
TDV Control_2,2019-08-09,-1.0,0.6005158067479782,-6.742399999999179,0.0,0.0
TDV RDI45_1,2019-08-09,1.0,1.1343465491028715,248.4284,1.0,1.0
TDV RDI45_2,2019-08-09,1.0,1.165127345057656,105.76487999999999,1.0,1.0
TDV RDI30_2,2019-08-09,2.0,1.5078740120426897,191.2568000000001,1.0,1.0
TDV RDI30_3,2019-08-09,2.0,1.509827141124502,335.77536,1.0,1.0
TDV Control_1,2019-08-10,1.0,1.3002540886803609,93.0272,1.0,0.0
TDV Control_2,2019-08-10,1.0,1.3002579033739892,70.79519999999957,1.0,0.0
TDV RDI45_1,2019-08-10,-1.0,0.5671732745514357,-188.88144000000003,0.0,1.0
TDV RDI45_2,2019-08-10,-1.0,0.582563672528828,-19.384559999999993,0.0,2.0
TDV RDI30_2,2019-08-10,-1.0,0.7539370060213448,152.30572000000006,0.0,2.0
TDV RDI30_3,2019-08-10,-1.0,0.754913570562251,206.3424,0.0,2.0
TDV Control_1,2019-08-11,-1.0,0.6501270443401804,-19.93439999999964,0.0,1.0
TDV Control_2,2019-08-11,2.0,1.6501289516869946,10.113599999999678,1.0,0.0
TDV RDI45_1,2019-08-11,-2.0,0.28358663727571787,-119.09392,0.0,2.0
TDV RDI45_2,2019-08-11,-2.0,0.291281836264414,-105.76487999999999,0.0,2.0
TDV RDI30_2,2019-08-11,-2.0,0.3769685030106724,-69.50551999999993,0.0,2.0
TDV RDI30_3,2019-08-11,-2.0,0.3774567852811255,-87.22656,0.0,2.0
TDV Control_1,2019-08-12,-2.0,0.3250635221700902,-33.22400000000016,0.0,1.0
TDV Control_2,2019-08-12,-1.0,0.8250644758434973,-10.113599999999678,0.0,1.0
TDV RDI45_1,2019-08-12,-3.0,0.14179331863785893,-286.3564,0.0,2.0
TDV RDI45_2,2019-08-12,-3.0,0.145640918132207,-259.48104,0.0,2.0
TDV RDI30_2,2019-08-12,-3.0,0.1884842515053362,-182.86015999999995,0.0,2.0
TDV RDI30_3,2019-08-12,-3.0,0.18872839264056274,-272.62208,0.0,2.0
TDV Control_1,2019-08-13,1.0,1.1625317610850452,66.44799999999987,1.0,0.0
TDV Control_2,2019-08-13,1.0,1.4125322379217486,74.16640000000007,1.0,0.0
TDV RDI45_1,2019-08-13,1.0,1.0708966593189295,173.71024000000003,1.0,0.0
TDV RDI45_2,2019-08-13,1.0,1.0728204590661035,-45.570719999999994,1.0,1.0
TDV RDI30_2,2019-08-13,1.0,1.0942421257526682,-170.73167999999987,1.0,2.0
TDV RDI30_3,2019-08-13,1.0,1.0943641963202815,-249.79935999999998,1.0,2.0
TDV Control_1,2019-08-14,-1.0,0.5812658805425226,-26.579200000000128,0.0,1.0
TDV Control_2,2019-08-14,-1.0,0.7062661189608743,-10.113600000000588,0.0,1.0
TDV RDI45_1,2019-08-14,-1.0,0.5354483296594648,-281.80504,0.0,1.0
TDV RDI45_2,2019-08-14,-1.0,0.5364102295330517,-155.75664,0.0,2.0
TDV RDI30_2,2019-08-14,-1.0,0.5471210628763341,-48.04744000000005,0.0,2.0
TDV RDI30_3,2019-08-14,-1.0,0.5471820981601407,-57.83840000000009,0.0,2.0
TDV Control_1,2019-08-15,1.0,1.2906329402712613,69.77039999999988,1.0,0.0
TDV Control_2,2019-08-15,1.0,1.3531330594804372,43.82560000000012,1.0,0.0
TDV RDI45_1,2019-08-15,1.0,1.2677241648297324,53.099199999999996,1.0,1.0
TDV RDI45_2,2019-08-15,1.0,1.2682051147665259,45.57072,1.0,1.0
TDV RDI30_2,2019-08-15,1.0,1.273560531438167,40.35051999999996,1.0,2.0
TDV RDI30_3,2019-08-15,1.0,1.2735910490800704,86.91392000000008,1.0,2.0
TDV Control_1,2019-08-16,-1.0,0.6453164701356306,-36.54639999999972,0.0,1.0
TDV Control_2,2019-08-16,-1.0,0.6765665297402186,-40.45439999999962,0.0,1.0
TDV RDI45_1,2019-08-16,2.0,1.6338620824148662,255.25544000000002,1.0,0.0
TDV RDI45_2,2019-08-16,2.0,1.634102557383263,63.25488000000001,1.0,1.0
TDV RDI30_2,2019-08-16,2.0,1.6367802657190835,171.66463999999996,1.0,1.0
TDV RDI30_3,2019-08-16,2.0,1.6367955245400352,335.46272,1.0,1.0
TDV Control_1,2019-08-17,-2.0,0.3226582350678153,-6.644800000000032,0.0,1.0
TDV Control_2,2019-08-17,-2.0,0.3382832648701093,-26.969600000000355,0.0,1.0
TDV RDI45_1,2019-08-17,-1.0,0.8169310412074331,-50.44424,0.0,1.0
TDV RDI45_2,2019-08-17,-1.0,0.8170512786916315,-30.94728,0.0,2.0
TDV RDI30_2,2019-08-17,-1.0,0.8183901328595418,76.26947999999993,0.0,2.0
TDV RDI30_3,2019-08-17,-1.0,0.8183977622700176,119.11583999999999,0.0,2.0
TDV Control_1,2019-08-18,-3.0,0.16132911753390766,-9.967200000000048,0.0,0.0
TDV Control_2,2019-08-18,-3.0,0.16914163243505465,-40.45440000000053,0.0,1.0
TDV RDI45_1,2019-08-18,-2.0,0.40846552060371655,-116.43896000000001,0.0,2.0
TDV RDI45_2,2019-08-18,-2.0,0.40852563934581576,-73.1172,0.0,2.0
TDV RDI30_2,2019-08-18,-2.0,0.4091950664297709,-58.77647999999999,0.0,2.0
TDV RDI30_3,2019-08-18,-2.0,0.4091988811350088,-93.79199999999997,0.0,2.0
TDV Control_1,2019-08-19,1.0,1.0806645587669539,73.0927999999999,1.0,0.0
TDV Control_2,2019-08-19,1.0,1.0845708162175274,10.113599999999678,1.0,0.0
TDV RDI45_1,2019-08-19,-3.0,0.20423276030185827,-155.88407999999998,0.0,2.0
TDV RDI45_2,2019-08-19,1.0,1.204262819672908,-51.69216,1.0,2.0
TDV RDI30_2,2019-08-19,-3.0,0.20459753321488544,-122.21776,0.0,2.0
TDV RDI30_3,2019-08-19,-3.0,0.2045994405675044,-247.92352,0.0,2.0
TDV Control_1,2019-08-20,-1.0,0.5403322793834769,-23.256800000000112,0.0,1.0
TDV Control_2,2019-08-20,2.0,1.5422854081087638,23.598399999999856,1.0,0.0
TDV RDI45_1,2019-08-20,1.0,1.102116380150929,177.12376,1.0,0.0
TDV RDI45_2,2019-08-20,2.0,1.602131409836454,118.00776,1.0,1.0
TDV RDI30_2,2019-08-20,-4.0,0.10229876660744272,-164.66743999999994,0.0,2.0
TDV RDI30_3,2019-08-20,-4.0,0.1022997202837522,-317.95488000000006,0.0,2.0
TDV Control_1,2019-08-21,1.0,1.2701661396917385,46.513600000000224,1.0,0.0
TDV Control_2,2019-08-21,3.0,1.771142704054382,84.27999999999975,1.0,0.0
TDV RDI45_1,2019-08-21,-1.0,0.5510581900754645,-242.35992,0.0,1.0
TDV RDI45_2,2019-08-21,-1.0,0.801065704918227,5.441279999999999,0.0,2.0
TDV RDI30_2,2019-08-21,-5.0,0.05114938330372136,-184.25959999999986,0.0,2.0
TDV RDI30_3,2019-08-21,-5.0,0.0511498601418761,-346.71776000000006,0.0,2.0
TDV Control_1,2019-08-22,2.0,1.6350830698458694,59.80319999999983,1.0,0.0
TDV Control_2,2019-08-22,4.0,1.885571352027191,91.02239999999983,1.0,0.0
TDV RDI45_1,2019-08-22,-2.0,0.27552909503773226,-63.33976,0.0,2.0
TDV RDI45_2,2019-08-22,-2.0,0.4005328524591135,-37.74887999999999,0.0,2.0
TDV RDI30_2,2019-08-22,1.0,1.0255746916518607,-183.55988000000002,1.0,2.0
TDV RDI30_3,2019-08-22,-6.0,0.02557493007093805,-355.47168000000005,0.0,2.0
TDV Control_1,2019-08-23,3.0,1.8175415349229347,69.77039999999988,1.0,0.0
TDV Control_2,2019-08-23,5.0,1.9427856760135955,134.84799999999996,1.0,0.0
TDV RDI45_1,2019-08-23,1.0,1.137764547518866,223.39592,1.0,1.0
TDV RDI45_2,2019-08-23,1.0,1.2002664262295568,26.86632,1.0,1.0
TDV RDI30_2,2019-08-23,2.0,1.5127873458259304,151.606,1.0,1.0
TDV RDI30_3,2019-08-23,1.0,1.0127874650354691,-31.264000000000067,1.0,1.0
TDV Control_1,2019-08-24,4.0,1.9087707674614673,189.3768,1.0,0.0
TDV Control_2,2019-08-24,6.0,1.9713928380067978,192.15840000000026,1.0,0.0
TDV RDI45_1,2019-08-24,-1.0,0.568882273759433,-195.32920000000001,0.0,2.0
TDV RDI45_2,2019-08-24,-1.0,0.6001332131147784,-55.43304,0.0,2.0
TDV RDI30_2,2019-08-24,-1.0,0.7563936729129652,100.75968000000012,0.0,2.0
TDV RDI30_3,2019-08-24,-1.0,0.5063937325177346,-94.1046399999999,0.0,2.0
TDV Control_1,2019-08-25,5.0,1.9543853837307337,259.1471999999999,1.0,0.0
TDV Control_2,2019-08-25,7.0,1.985696419003399,198.90080000000034,1.0,0.0
TDV RDI45_1,2019-08-25,-2.0,0.2844411368797165,-162.33184,0.0,2.0
TDV RDI45_2,2019-08-25,-2.0,0.3000666065573892,-87.74064,0.0,2.0
TDV RDI30_2,2019-08-25,-2.0,0.3781968364564826,-61.575360000000046,0.0,2.0
TDV RDI30_3,2019-08-25,-2.0,0.2531968662588673,-141.93856000000005,0.0,2.0
TDV Control_1,2019-08-26,6.0,1.9771926918653668,292.37120000000004,1.0,0.0
TDV Control_2,2019-08-26,-1.0,0.9928482095016995,195.52959999999985,0.0,0.0
TDV RDI45_1,2019-08-26,-3.0,0.14222056843985825,-202.9148,0.0,2.0
TDV RDI45_2,2019-08-26,-3.0,0.1500333032786946,-136.37207999999998,0.0,2.0
TDV RDI30_2,2019-08-26,-3.0,0.1890984182282413,-116.3867600000001,0.0,2.0
TDV RDI30_3,2019-08-26,-3.0,0.12659843312943364,-260.74176,0.0,2.0
TDV Control_1,2019-08-27,7.0,1.9885963459326834,385.39840000000004,1.0,0.0
TDV Control_2,2019-08-27,1.0,1.4964241047508497,47.19680000000062,1.0,0.0
TDV RDI45_1,2019-08-27,1.0,1.0711102842199292,331.49072,1.0,1.0
TDV RDI45_2,2019-08-27,1.0,1.0750166516393473,42.16992,1.0,1.0
TDV RDI30_2,2019-08-27,-4.0,0.09454920911412065,-132.71356000000014,0.0,2.0
TDV RDI30_3,2019-08-27,-4.0,0.06329921656471682,-303.88608,0.0,2.0
TDV Control_1,2019-08-28,8.0,1.9942981729663418,445.20159999999987,1.0,0.0
TDV Control_2,2019-08-28,2.0,1.748212052375425,53.9391999999998,1.0,0.0
TDV RDI45_1,2019-08-28,2.0,1.5355551421099647,254.11759999999998,1.0,0.0
TDV RDI45_2,2019-08-28,2.0,1.5375083258196738,123.78912,1.0,1.0
TDV RDI30_2,2019-08-28,-5.0,0.047274604557060326,-136.21216000000004,0.0,2.0
TDV RDI30_3,2019-08-28,-5.0,0.03164960828235841,-304.82400000000007,0.0,2.0
TDV Control_1,2019-08-29,-1.0,0.9971490864831709,335.5623999999998,0.0,1.0
TDV Control_2,2019-08-29,-1.0,0.8741060261877125,-50.56800000000021,0.0,1.0
TDV RDI45_1,2019-08-29,3.0,1.7677775710549823,337.5592,1.0,0.0
TDV RDI45_2,2019-08-29,3.0,1.768754162909837,172.76064,1.0,1.0
TDV RDI30_2,2019-08-29,-6.0,0.023637302278530163,-158.83644000000004,0.0,2.0
TDV RDI30_3,2019-08-29,1.0,1.0158248041411793,-269.8083200000001,1.0,2.0
TDV Control_1,2019-08-30,1.0,1.4985745432415856,102.99440000000004,1.0,0.0
TDV Control_2,2019-08-30,1.0,1.4370530130938564,40.45439999999962,1.0,0.0
TDV RDI45_1,2019-08-30,4.0,1.8838887855274913,443.75759999999997,1.0,0.0
TDV RDI45_2,2019-08-30,4.0,1.8843770814549186,290.08824000000004,1.0,0.0
TDV RDI30_2,2019-08-30,1.0,1.011818651139265,38.25135999999998,1.0,1.0
TDV RDI30_3,2019-08-30,2.0,1.5079124020705896,382.35872000000006,1.0,1.0
TDV Control_1,2019-08-31,2.0,1.7492872716207928,46.513600000000224,1.0,0.0
TDV Control_2,2019-08-31,2.0,1.7185265065469282,23.598399999999856,1.0,0.0
TDV RDI45_1,2019-08-31,5.0,1.9419443927637456,523.4064000000001,1.0,0.0
TDV RDI45_2,2019-08-31,5.0,1.9421885407274593,438.36312000000004,1.0,0.0
TDV RDI30_2,2019-08-31,-1.0,0.5059093255696325,-44.78207999999995,0.0,2.0
TDV RDI30_3,2019-08-31,-1.0,0.7539562010352948,253.55104000000006,0.0,2.0
TDV Control_1,2019-09-01,3.0,1.8746436358103964,122.92880000000014,1.0,0.0
TDV Control_2,2019-09-01,3.0,1.859263253273464,64.05280000000039,1.0,0.0
TDV RDI45_1,2019-09-01,6.0,1.9709721963818727,591.6768,1.0,0.0
TDV RDI45_2,2019-09-01,6.0,1.9710942703637295,570.99432,1.0,0.0
TDV RDI30_2,2019-09-01,-2.0,0.25295466278481626,-59.24296000000004,0.0,2.0
TDV RDI30_3,2019-09-01,-2.0,0.3769781005176474,-137.87424,0.0,2.0
TDV Control_1,2019-09-02,-1.0,0.9373218179051982,109.63920000000007,0.0,1.0
TDV Control_2,2019-09-02,-1.0,0.929631626636732,47.19680000000062,0.0,1.0
TDV RDI45_1,2019-09-02,-1.0,0.9854860981909364,580.2983999999999,0.0,1.0
TDV RDI45_2,2019-09-02,7.0,1.9855471351818648,639.01032,1.0,0.0
TDV RDI30_2,2019-09-02,-3.0,0.12647733139240813,-92.82952,0.0,2.0
TDV RDI30_3,2019-09-02,-3.0,0.1884890502588237,-191.02304000000004,0.0,2.0
TDV Control_1,2019-09-03,1.0,1.468660908952599,23.256800000000112,1.0,0.0
TDV Control_2,2019-09-03,-2.0,0.464815813318366,0.0,0.0,0.0
TDV RDI45_1,2019-09-03,1.0,1.492743049095468,26.549600000000055,1.0,0.0
TDV RDI45_2,2019-09-03,8.0,1.9927735675909324,696.82392,1.0,0.0
TDV RDI30_2,2019-09-03,1.0,1.063238665696204,89.5641599999999,1.0,1.0
TDV RDI30_3,2019-09-03,1.0,1.094244525129412,158.50847999999996,1.0,1.0
TDV Control_1,2019-09-04,-1.0,0.7343304544762995,-6.644800000000032,0.0,1.0
TDV Control_2,2019-09-04,-3.0,0.232407906659183,-37.08320000000003,0.0,1.0
TDV RDI45_1,2019-09-04,-1.0,0.746371524547734,0.0,0.0,0.0
TDV RDI45_2,2019-09-04,9.0,1.996386783795466,744.43512,1.0,0.0
TDV RDI30_2,2019-09-04,-1.0,0.531619332848102,-97.49432000000002,0.0,2.0
TDV RDI30_3,2019-09-04,-1.0,0.547122262564706,-174.76576,0.0,2.0
TDV Control_1,2019-09-05,1.0,1.3671652272381498,129.57359999999971,1.0,0.0
TDV Control_2,2019-09-05,1.0,1.1162039533295915,67.42399999999998,1.0,0.0
TDV RDI45_1,2019-09-05,1.0,1.373185762273867,91.0272,1.0,0.0
TDV RDI45_2,2019-09-05,10.0,1.998193391897733,870.26472,1.0,0.0
TDV RDI30_2,2019-09-05,-2.0,0.265809666424051,-23.32399999999984,0.0,2.0
TDV RDI30_3,2019-09-05,-2.0,0.273561131282353,-46.58335999999997,0.0,2.0
